t,X,K,V,Y,Z
8.07,99999999613.1431,1.3500000011986676e-14,12645.003307113677,8.882910154447906,6.468468394250951e-05
8.08,99999999612.98813,1.3500000011991857e-14,12607.429033863806,8.856299634847108,6.496403013546081e-05
8.09,99999999612.83366,1.3500000011997024e-14,12569.964238292065,8.829768824922148,6.524454048640944e-05
8.1,99999999612.67972,1.3500000012002174e-14,12532.608623010317,8.803317485900429,6.552621984930171e-05
8.11,99999999612.52628,1.3500000012007311e-14,12495.361891219341,8.776945379724589,6.580907309832555e-05
8.120000000000001,99999999612.37334,1.350000001201243e-14,12458.223746710268,8.750652269050336,6.609310512799475e-05
8.13,99999999612.2209,1.3500000012017536e-14,12421.19389386606,8.724437917244337,6.637832085323324e-05
8.14,99999999612.06898,1.3500000012022626e-14,12384.272037662862,8.698302088382059,6.666472520946022e-05
8.15,99999999611.91757,1.3500000012027702e-14,12347.457883671412,8.672244547245665,6.69523231526751e-05
8.16,99999999611.76665,1.3500000012032761e-14,12310.751138058371,8.646265059321891,6.724111965954309e-05
8.17,99999999611.61623,1.3500000012037805e-14,12274.151507587645,8.620363390799936,6.753111972748091e-05
8.18,99999999611.46632,1.3500000012042835e-14,12237.658699621676,8.594539308569361,6.782232837474305e-05
8.19,99999999611.3169,1.350000001204785e-14,12201.272422122693,8.568792580217982,6.811475064050812e-05
8.2,99999999611.16798,1.350000001205285e-14,12164.992383653947,8.543122974029794,6.840839158496572e-05
8.21,99999999611.01955,1.3500000012057836e-14,12128.818293310751,8.517530258983093,6.870325628949083e-05
8.22,99999999610.87161,1.3500000012062806e-14,12092.749860665694,8.492014204748603,6.899934985680079e-05
8.23,99999999610.72418,1.3500000012067761e-14,12056.786796034481,8.466574581686524,6.929667741071392e-05
8.24,99999999610.57722,1.3500000012072703e-14,12020.928810341253,8.441211160844935,6.95952440964065e-05
8.25,99999999610.43076,1.3500000012077629e-14,11985.17561511202,8.415923713957739,6.989505508051069e-05
8.26,99999999610.28479,1.350000001208254e-14,11949.526922475501,8.390712013442622,7.019611555120362e-05
8.27,99999999610.1393,1.3500000012087437e-14,11913.982445163892,8.365575832399005,7.049843071829675e-05
8.28,99999999609.9943,1.3500000012092319e-14,11878.541896513638,8.34051494460601,7.080200581332561e-05
8.290000000000001,99999999609.84978,1.3500000012097186e-14,11843.204990466129,8.31552912452042,7.110684608963991e-05
8.3,99999999609.70575,1.350000001210204e-14,11807.971441568425,8.290618147274678,7.141295682249366e-05
8.31,99999999609.5622,1.3500000012106878e-14,11772.840964973864,8.265781788674836,7.172034330913633e-05
8.32,99999999609.41911,1.3500000012111703e-14,11737.8132764427,8.241019825198563,7.202901086890357e-05
8.33,99999999609.27652,1.3500000012116513e-14,11702.88809234269,8.216332033993147,7.233896484330875e-05
8.34,99999999609.1344,1.350000001212131e-14,11668.065129649636,8.191718192873477,7.265021059613462e-05
8.35,99999999608.99275,1.350000001212609e-14,11633.344105947906,8.167178080320069,7.296275351352544e-05
8.36,99999999608.85158,1.3500000012130858e-14,11598.724739430916,8.142711475477073,7.327659900407931e-05
8.370000000000001,99999999608.71088,1.350000001213561e-14,11564.20674890156,8.11831815815029,7.359175249894096e-05
8.38,99999999608.57065,1.350000001214035e-14,11529.789853772669,8.09399790880522,7.390821945189467e-05
8.39,99999999608.43088,1.3500000012145075e-14,11495.473774067335,8.069750508565072,7.422600533945787e-05
8.4,99999999608.2916,1.3500000012149786e-14,11461.258230419297,8.045575739208818,7.454511566097479e-05
8.41,99999999608.15276,1.3500000012154481e-14,11427.14294407323,8.021473383169242,7.486555593871047e-05
8.42,99999999608.0144,1.3500000012159164e-14,11393.127636885041,7.997443223530992,7.518733171794522e-05
8.43,99999999607.8765,1.3500000012163834e-14,11359.212031328792,7.973485044027304,7.551044856720899e-05
8.44,99999999607.73907,1.3500000012168488e-14,11325.395850520756,7.9495986290333,7.583491207887473e-05
8.45,99999999607.6021,1.350000001217313e-14,11291.678818165286,7.925783763574928,7.616072786811916e-05
8.46,99999999607.46559,1.3500000012177757e-14,11258.060658575152,7.90204023332299,7.648790157344054e-05
8.47,99999999607.32953,1.350000001218237e-14,11224.541096676125,7.878367824590362,7.681643885684758e-05
8.48,99999999607.19394,1.350000001218697e-14,11191.119858007056,7.854766324330051,7.714634540395715e-05
8.49,99999999607.05879,1.3500000012191556e-14,11157.796668719993,7.831235520133307,7.747762692409162e-05
8.5,99999999606.92412,1.3500000012196128e-14,11124.571255580222,7.807775200227712,7.781028915037693e-05
8.51,99999999606.78987,1.3500000012200686e-14,11091.443345966276,7.7843851534752915,7.814433783984098e-05
8.52,99999999606.6561,1.3500000012205232e-14,11058.412667869938,7.76106516937062,7.847977877351233e-05
8.53,99999999606.52277,1.3500000012209763e-14,11025.47894989617,7.73781503803894,7.881661775651922e-05
8.540000000000001,99999999606.3899,1.3500000012214281e-14,10992.641921263052,7.714634550234283,7.91548606181891e-05
8.55,99999999606.25746,1.3500000012218786e-14,10959.901311801666,7.691523497337616,7.949451321214808e-05
8.56,99999999606.12547,1.3500000012223278e-14,10927.256851955932,7.668481671354949,7.98355814164215e-05
8.57,99999999605.99393,1.3500000012227755e-14,10894.708272782438,7.645508864915505,8.017807113353413e-05
8.58,99999999605.86284,1.350000001223222e-14,10862.255305950232,7.622604871269852,8.052198829061095e-05
8.59,99999999605.73218,1.3500000012236671e-14,10829.897683740564,7.599769484288069,8.086733883947854e-05
8.6,99999999605.60196,1.3500000012241109e-14,10797.635139046619,7.577002498457904,8.121412875676638e-05
8.61,99999999605.4722,1.3500000012245534e-14,10765.46740537319,7.5543037088829434,8.156236404400892e-05
8.620000000000001,99999999605.34286,1.3500000012249946e-14,10733.394216836341,7.531672911280782,8.191205072774775e-05
8.63,99999999605.21396,1.3500000012254344e-14,10701.415308163041,7.509109901981223,8.226319485963401e-05
8.64,99999999605.08551,1.3500000012258729e-14,10669.530414690718,7.486614477924438,8.261580251653168e-05
8.65,99999999604.95747,1.3500000012263101e-14,10637.739272385988,7.464186436658123,8.296987980071168e-05
8.66,99999999604.82988,1.350000001226746e-14,10606.04161806613,7.441825576323367,8.332543284101187e-05
8.67,99999999604.70273,1.3500000012271807e-14,10574.437189031803,7.419531695673226,8.36824677911957e-05
8.68,99999999604.576,1.350000001227614e-14,10542.925723129985,7.3973045940673945,8.404099083035872e-05
8.69,99999999604.4497,1.350000001228046e-14,10511.506958822085,7.375144071466628,8.440100816336005e-05
8.700000000000001,99999999604.32384,1.3500000012284768e-14,10480.18063518364,7.353049928430941,8.476252602092911e-05
8.71,99999999604.1984,1.3500000012289062e-14,10448.946491904024,7.331021966117842,8.512555065977224e-05
8.72,99999999604.07338,1.3500000012293344e-14,10417.80426928606,7.309059986280527,8.549008836268045e-05
8.73,99999999603.94878,1.3500000012297613e-14,10386.75370824568,7.287163791266123,8.585614543863685e-05
8.74,99999999603.82462,1.350000001230187e-14,10355.794550311513,7.265333184013919,8.62237282229249e-05
8.75,99999999603.70087,1.3500000012306114e-14,10324.926537624464,7.2435679680536005,8.659284307723682e-05
8.76,99999999603.57755,1.3500000012310344e-14,10294.149412937262,7.221867947503498,8.696349638978247e-05
8.77,99999999603.45464,1.3500000012314563e-14,10263.462919613981,7.2002329270688366,8.733569457539869e-05
8.78,99999999603.33215,1.3500000012318769e-14,10232.86680162954,7.1786627120399915,8.770944407565889e-05
8.790000000000001,99999999603.21008,1.3500000012322963e-14,10202.360803569161,7.157157108290749,8.808475135898311e-05
8.8,99999999603.08844,1.3500000012327144e-14,10171.944670627841,7.135715922276589,8.846162292074826e-05
8.81,99999999602.9672,1.3500000012331312e-14,10141.618148609728,7.114338961032938,8.884006528339923e-05
8.82,99999999602.84637,1.3500000012335468e-14,10111.380983927547,7.093026032173465,8.922008499655991e-05
8.83,99999999602.72597,1.3500000012339611e-14,10081.232923601941,7.071776943888365,8.960168863714469e-05
8.84,99999999602.60596,1.3500000012343741e-14,10051.173715260824,7.050591504942651,8.998488280947057e-05
8.85,99999999602.48637,1.350000001234786e-14,10021.203107138685,7.029469524674453,9.036967414536939e-05
8.86,99999999602.36719,1.3500000012351968e-14,9991.320848075873,7.008410812993326,9.075606930430056e-05
8.870000000000001,99999999602.24841,1.3500000012356062e-14,9961.52668752053,6.987415180378381,9.11440749734806e-05
8.88,99999999602.13005,1.3500000012360143e-14,9931.820375717894,6.966482437864509,9.153369786915792e-05
8.89,99999999602.01208,1.3500000012364214e-14,9902.20166348484,6.9456123970549974,9.192494473535415e-05
8.9,99999999601.89453,1.3500000012368272e-14,9872.670302141783,6.924804870124164,9.231782234356693e-05
8.91,99999999601.77737,1.3500000012372317e-14,9843.22604361686,6.904059669808989,9.271233749352652e-05
8.92,99999999601.66061,1.350000001237635e-14,9813.868640445335,6.8833766094074464,9.310849701331255e-05
8.93,99999999601.54427,1.3500000012380371e-14,9784.597845768989,6.862755502776827,9.350630775947117e-05
8.94,99999999601.42831,1.3500000012384382e-14,9755.413413335504,6.842196164332074,9.390577661713276e-05
8.950000000000001,99999999601.31276,1.350000001238838e-14,9726.3150974978,6.821698409044119,9.430691050012996e-05
8.96,99999999601.19759,1.3500000012392365e-14,9697.302653213386,6.8012620524382426,9.470971635111592e-05
8.97,99999999601.08282,1.350000001239634e-14,9668.375836043648,6.780886910592405,9.511420114168355e-05
8.98,99999999600.96846,1.3500000012400301e-14,9639.534402153153,6.760572800135613,9.552037187248457e-05
8.99,99999999600.85448,1.3500000012404252e-14,9610.778108308916,6.7403195382462835,9.592823557334935e-05
9.0,99999999600.7409,1.350000001240819e-14,9582.106711879658,6.72012694265061,9.633779930340703e-05
9.01,99999999600.6277,1.3500000012412117e-14,9553.519970835023,6.699994831620933,9.674907015120604e-05
9.02,99999999600.51491,1.3500000012416031e-14,9525.017643744797,6.679923023974128,9.716205523483521e-05
9.03,99999999600.4025,1.3500000012419934e-14,9496.599489778098,6.6599113390699785,9.757676170204512e-05
9.040000000000001,99999999600.29047,1.3500000012423825e-14,9468.265268702533,6.6399595968095735,9.799319673037e-05
9.05,99999999600.17882,1.3500000012427706e-14,9440.01474088337,6.620067617633712,9.841136752724974e-05
9.06,99999999600.06757,1.3500000012431575e-14,9411.847667282644,6.6002352225212855,9.883128133015298e-05
9.07,99999999599.9567,1.350000001243543e-14,9383.763809458273,6.580462232987701,9.925294540669997e-05
9.08,99999999599.8462,1.3500000012439276e-14,9355.762929563149,6.560748471083286,9.967636705478611e-05
9.09,99999999599.7361,1.350000001244311e-14,9327.844790344205,6.541093759391715,0.00010010155360270596
9.1,99999999599.62639,1.3500000012446934e-14,9300.00915525826,6.521497921020339,0.00010052851241017952
9.11,99999999599.51704,1.3500000012450744e-14,9272.255788422493,6.501960779601983,0.00010095725086810223
9.120000000000001,99999999599.40807,1.3500000012454543e-14,9244.584454415504,6.4824821593070805,0.00010138777639714144
9.13,99999999599.29948,1.3500000012458333e-14,9216.994918410372,6.4630618848328485,0.00010182009644889706
9.14,99999999599.19127,1.350000001246211e-14,9189.486946174471,6.44369978140165,0.00010225421850603492
9.15,99999999599.08344,1.3500000012465874e-14,9162.060304068702,6.424395674759446,0.00010269015008241489
9.16,99999999598.97597,1.350000001246963e-14,9134.71475904666,6.405149391174231,0.00010312789872321984
9.17,99999999598.86888,1.3500000012473373e-14,9107.4500786538,6.385960757434479,0.00010356747200508502
9.18,99999999598.76216,1.3500000012477105e-14,9080.266031026602,6.366829600847595,0.00010400887753622778
9.19,99999999598.6558,1.3500000012480826e-14,9053.162384891693,6.34775574923837,0.00010445212295657794
9.200000000000001,99999999598.54982,1.3500000012484536e-14,9026.13890956498,6.328739030947441,0.00010489721593790857
9.21,99999999598.44421,1.3500000012488234e-14,8999.195374950761,6.309779274829769,0.00010534416418396686
9.22,99999999598.33897,1.3500000012491923e-14,8972.3315515408,6.290876310253095,0.00010579297543060629
9.23,99999999598.2341,1.3500000012495599e-14,8945.547210413419,6.272029967096425,0.00010624365744591836
9.24,99999999598.12958,1.3500000012499265e-14,8918.842123232556,6.253240075748515,0.00010669621803036536
9.25,99999999598.02544,1.350000001250292e-14,8892.216062246815,6.234506467106355,0.00010715066501691332
9.26,99999999597.92165,1.3500000012506564e-14,8865.668800288491,6.215828972573664,0.00010760700627116561
9.27,99999999597.81822,1.3500000012510197e-14,8839.2001107726,6.197207424059389,0.00010806524969149681
9.28,99999999597.71516,1.3500000012513818e-14,8812.80976769586,6.178641653976207,0.00010852540320918727
9.290000000000001,99999999597.61247,1.350000001251743e-14,8786.497545635704,6.160131495239032,0.00010898747478855796
9.3,99999999597.51012,1.3500000012521031e-14,8760.26321974924,6.141676781263542,0.00010945147242710561
9.31,99999999597.40814,1.3500000012524621e-14,8734.106565772201,6.12327734596468,0.00010991740415563895
9.32,99999999597.3065,1.3500000012528199e-14,8708.02736007304,6.104933023750658,0.00011038527803900822
9.33,99999999597.20523,1.3500000012531768e-14,8682.025379708686,6.086643649516813,0.00011085510217685383
9.34,99999999597.10431,1.3500000012535326e-14,8656.100402194199,6.068409058662987,0.00011132688470127571
9.35,99999999597.00375,1.3500000012538872e-14,8630.252205615297,6.0502290870827276,0.00011180063377819424
9.36,99999999596.90353,1.350000001254241e-14,8604.480568634983,6.032103571161195,0.00011227635760757164
9.370000000000001,99999999596.80368,1.3500000012545936e-14,8578.785270492592,6.014032347773699,0.00011275406442355278
9.38,99999999596.70416,1.3500000012549451e-14,8553.166091002873,5.996015254284248,0.00011323376249460603
9.39,99999999596.605,1.3500000012552955e-14,8527.622810555005,5.978052128544073,0.00011371546012366555
9.4,99999999596.5062,1.350000001255645e-14,8502.155210111638,5.960142808890199,0.00011419916564827314
9.41,99999999596.40773,1.3500000012559933e-14,8476.763071207914,5.9422871341439825,0.00011468488744072114
9.42,99999999596.3096,1.3500000012563408e-14,8451.446175950477,5.924484943609687,0.0001151726339081956
9.43,99999999596.21182,1.350000001256687e-14,8426.204307016475,5.9067360770730355,0.00011566241349292013
9.44,99999999596.1144,1.3500000012570324e-14,8401.037247652535,5.889040374799785,0.00011615423467230008
9.450000000000001,99999999596.01732,1.3500000012573767e-14,8375.944781673756,5.871397677534296,0.00011664810595906749
9.46,99999999595.92056,1.3500000012577198e-14,8350.92669346267,5.853807826498129,0.00011714403590142596
9.47,99999999595.82416,1.350000001258062e-14,8325.982767968195,5.836270663388605,0.00011764203308319699
9.48,99999999595.7281,1.3500000012584033e-14,8301.112790704574,5.818786030377408,0.00011814210612396595
9.49,99999999595.63237,1.3500000012587435e-14,8276.316547750317,5.80135377010918,0.00011864426367922891
9.5,99999999595.53699,1.3500000012590827e-14,8251.593825747126,5.783973725700114,0.00011914851444053999
9.51,99999999595.44194,1.3500000012594208e-14,8226.944411898798,5.766645740736564,0.00011965486713565919
9.52,99999999595.34723,1.350000001259758e-14,8202.368093970126,5.7493696592736505,0.00012016333052870072
9.53,99999999595.25284,1.350000001260094e-14,8177.864660285801,5.732145325833876,0.00012067391342028174
9.540000000000001,99999999595.1588,1.3500000012604293e-14,8153.4338997493705,5.7149725854035935,0.00012118662464800139
9.55,99999999595.0651,1.3500000012607633e-14,8129.075601924829,5.697851283422807,0.00012170147308794576
9.56,99999999594.97171,1.3500000012610965e-14,8104.789556855832,5.680781265802971,0.00012221846765189453
9.57,99999999594.87866,1.3500000012614286e-14,8080.57555512791,5.663762378918872,0.00012273761728850982
9.58,99999999594.78595,1.3500000012617598e-14,8056.433387883675,5.646794469605505,0.00012325893098375632
9.59,99999999594.69356,1.3500000012620898e-14,8032.362846821793,5.629877385156713,0.00012378241776105528
9.6,99999999594.6015,1.350000001262419e-14,8008.363724195935,5.613010973323815,0.00012430808668143943
9.61,99999999594.50977,1.3500000012627471e-14,7984.435812813733,5.5961950823142415,0.0001248359468437081
9.620000000000001,99999999594.41837,1.3500000012630743e-14,7960.578906035711,5.579429560790178,0.00012536600738458333
9.63,99999999594.32727,1.3500000012634006e-14,7936.792797774244,5.562714257867222,0.00012589827747886578
9.64,99999999594.23651,1.3500000012637258e-14,7913.077282492451,5.546049023113016,0.00012643276633959234
9.65,99999999594.14609,1.3500000012640501e-14,7889.432155203134,5.529433706545919,0.00012696948321819324
9.66,99999999594.05597,1.3500000012643734e-14,7865.857211467685,5.512868158633658,0.00012750843740465023
9.67,99999999593.96619,1.3500000012646957e-14,7842.352247394987,5.4963522302920005,0.00012804963822765522
9.68,99999999593.87671,1.3500000012650171e-14,7818.917059640307,5.479885772883422,0.00012859309505476943
9.69,99999999593.78757,1.3500000012653374e-14,7795.551445404185,5.463468638215775,0.00012913881729258316
9.700000000000001,99999999593.69873,1.3500000012656569e-14,7772.255202431306,5.447100678540976,0.00012968681438687622
9.71,99999999593.61021,1.3500000012659754e-14,7749.028129009392,5.430781746553693,0.00013023709582277835
9.72,99999999593.52202,1.350000001266293e-14,7725.870023968032,5.4145116953900185,0.0001307896711249312
9.73,99999999593.43413,1.3500000012666095e-14,7702.7806866775645,5.398290378626176,0.00013134454985765
9.74,99999999593.34656,1.3500000012669252e-14,7679.759917047908,5.382117650277212,0.00013190174162508607
9.75,99999999593.25931,1.35000000126724e-14,7656.807515527411,5.365993364795701,0.00013246125607138998
9.76,99999999593.17238,1.3500000012675536e-14,7633.923283107811,5.349917377069726,0.0001330231028810054
9.77,99999999593.08574,1.3500000012678665e-14,7611.107021406782,5.333889542411677,0.00013358729178061254
9.78,99999999592.99942,1.3500000012681784e-14,7588.358532533209,5.317909716572777,0.00013415383253645484
9.790000000000001,99999999592.91342,1.3500000012684894e-14,7565.677619104429,5.301977755739619,0.00013472273495489682
9.8,99999999592.82771,1.3500000012687994e-14,7543.064084272733,5.286093516529622,0.00013529400888317728
9.81,99999999592.74232,1.3500000012691085e-14,7520.517731724243,5.270256855989733,0.00013586766420957899
9.82,99999999592.65724,1.3500000012694166e-14,7498.038365677836,5.254467631595158,0.00013644371086359768
9.83,99999999592.57246,1.350000001269724e-14,7475.62579088404,5.238725701248084,0.00013702215881611243
9.84,99999999592.48799,1.3500000012700303e-14,7453.279812623929,5.223030923276407,0.0001376030180795564
9.85,99999999592.40382,1.3500000012703356e-14,7431.000236708009,5.207383156432466,0.00013818629870808813
9.86,99999999592.31996,1.3500000012706401e-14,7408.786869475103,5.191782259891782,0.00013877201079776357
9.870000000000001,99999999592.2364,1.3500000012709438e-14,7386.639517791226,5.176228093251793,0.00013936016448670883
9.88,99999999592.15315,1.3500000012712464e-14,7364.5579890484705,5.160720516530617,0.00013995076995529284
9.89,99999999592.07019,1.3500000012715483e-14,7342.542091163852,5.145259390165781,0.00014054383742630194
9.9,99999999591.98753,1.3500000012718491e-14,7320.591632578185,5.1298445750129895,0.00014113937716511368
9.91,99999999591.90518,1.3500000012721492e-14,7298.706422254939,5.114475932344881,0.00014173739947987218
9.92,99999999591.82312,1.3500000012724482e-14,7276.886269679083,5.09915332384979,0.0001423379147216636
9.93,99999999591.74135,1.3500000012727464e-14,7255.130984855938,5.083876611630516,0.00014294093328469238
9.94,99999999591.65988,1.3500000012730438e-14,7233.4403783100115,5.068645658203095,0.00014354646560645827
9.950000000000001,99999999591.57872,1.3500000012733402e-14,7211.814261083832,5.053460326495574,0.00014415452216793366
9.96,99999999591.49785,1.3500000012736357e-14,7190.252444736792,5.0383204798468,0.00014476511349374146
9.97,99999999591.41727,1.3500000012739303e-14,7168.75474134395,5.023225982005196,0.00014537825015233422
9.98,99999999591.33698,1.350000001274224e-14,7147.320964060453,5.008176696474385,0.00014599394264826044
9.99,99999999591.25697,1.3500000012745169e-14,7125.950924781293,4.993172489274268,0.00014661220188203522
