t,C1,C2,C3,O1,O2,C4
5.64,2.7604635131459134e+154,-1.1905317809987907e+154,-2.9788162504036872e+153,-3.483446372250984e+153,-3.551229420086658e+153,-4.430445614243746e+152
5.65,2.5322106963234515e+154,2.9882231092796997e+154,-2.1420246088844714e+152,6.762331408913561e+153,-1.6927688802319732e+153,-2.319210414879731e+152
5.66,-1.1662457938791361e+154,1.435789646308679e+155,9.809535225303297e+153,3.5283730114350356e+154,6.813764847737333e+153,7.796673221664761e+152
5.67,-1.2917154982391639e+155,3.8182836969873863e+155,3.406647687379044e+154,9.588755894030873e+154,2.9124268369346e+154,3.467767607442748e+153
5.68,-3.9735545900729347e+155,7.886408035267566e+155,8.09755370934284e+154,2.0078318181717818e+155,7.479085340717159e+154,9.01709272108738e+153
5.69,-8.923267215697376e+155,1.3272416142797934e+156,1.544543892772832e+155,3.425897478637284e+155,1.5093588912507442e+155,1.835158378890972e+154
5.7,-1.6243890560086504e+156,1.7170841761204215e+156,2.3802574443855027e+155,4.530574132216869e+155,2.4795537539205235e+155,3.041788439245827e+154
5.71,-2.359298904895406e+156,1.1356397103690825e+156,2.6188226072941735e+155,3.265483523448071e+155,3.0804471256706895e+155,3.83710419750958e+154
5.72,-2.2652231422211733e+156,-2.2176627300872777e+156,4.7274052367414804e+154,-4.937734500537176e+155,1.6889729476971528e+155,2.2694667781109145e+154
5.73,6.537892150895864e+155,-1.154725091846497e+157,-7.658261977651139e+155,-2.8317224055905473e+156,-5.161371120548086e+155,-5.866772872143218e+154
5.74,1.0232675914516182e+157,-3.1364822798560374e+157,-2.767623567740182e+156,-7.868651457914753e+156,-2.3500052926752515e+156,-2.794864326445924e+155
5.75,3.243295421806608e+157,-6.565516501198529e+157,-6.688677096140016e+156,-1.6701853969520207e+157,-6.153849714652725e+156,-7.414872151176646e+155
5.76,7.393206382805223e+157,-1.1198974444326476e+158,-1.2921924571467004e+157,-2.887848499720771e+157,-1.2583118058765416e+157,-1.5291399647589015e+156
5.7700000000000005,1.3631611889206706e+158,-1.4802709881154353e+158,-2.0217424355740438e+157,-3.897946696721927e+157,-2.0958816804311784e+157,-2.5694353595955844e+156
5.78,2.0135095754579963e+158,-1.064960030650959e+158,-2.294100822466043e+157,-3.020587394251633e+157,-2.6656893885423504e+157,-3.3156737975285245e+156
5.79,2.0151103977847227e+158,1.619987586114625e+158,-6.3829440408741504e+156,3.531519370916894e+157,-1.6377923377917215e+157,-2.1697620570049456e+156
5.8,-2.799105451441007e+157,9.267800911498696e+158,5.947487209662802e+157,2.2676084207761844e+158,3.868048302699244e+157,4.360886409078333e+156
5.8100000000000005,-8.078435652727851e+158,2.5738968738652588e+159,2.245281932690827e+158,6.450589020074652e+158,1.8927468451382905e+158,2.2482645087531586e+157
5.82,-2.6440628448592546e+159,5.461531079856157e+159,5.5201858109947265e+158,1.3882171624230562e+159,5.058687829465895e+158,6.091536457027425e+157
5.83,-6.1204935996006765e+159,9.440349930311569e+159,1.0801914088240133e+159,2.432017396149199e+159,1.0481884704870492e+159,1.2731414654971209e+158
5.84,-1.1429695473235791e+160,1.2736300810155945e+160,1.7152084949416285e+159,3.3475455953586925e+159,1.7697850406737652e+159,2.1682783990291968e+158
5.8500000000000005,-1.7160300189623493e+160,9.853726607527967e+159,2.003153376746796e+159,2.7640684953020006e+159,2.3016738152766814e+159,2.8590597466592448e+158
5.86,-1.7838798537292492e+160,-1.1592864256219786e+160,7.346598161366879e+158,-2.4556265802153283e+159,1.5552496182532021e+159,2.0383048335271298e+158
5.87,1.280096346136045e+158,-7.421944340864331e+160,-4.591114371245264e+159,-1.8115458277998624e+160,-2.8607057705369034e+159,-3.192089987729148e+158
5.88,6.353526948719509e+160,-2.1100890445152401e+161,-1.8188055378739793e+160,-5.282576937817385e+160,-1.5215009054931883e+160,-1.8048936966458223e+159
5.89,2.1528449560958738e+161,-4.539576400783947e+161,-4.551848461494952e+160,-1.152934144590602e+161,-4.154426996738286e+160,-4.9994824403725265e+159
5.9,5.062684167089286e+161,-7.950417434490994e+161,-9.022435560414223e+160,-2.0462588425645156e+161,-8.724616412949407e+160,-1.0591609848408275e+160
5.91,9.575417812291692e+161,-1.0938358140565977e+162,-1.453504164214806e+161,-2.869941410479132e+161,-1.4929567327763223e+161,-1.8279853082122403e+160
5.92,1.4605759249287964e+162,-9.0190088500275e+161,-1.7439719151796692e+161,-2.506869919182163e+161,-1.9832817526579566e+161,-2.4604831233367805e+160
5.93,1.5723798304048737e+162,8.067387193171831e+161,-7.803139580323514e+160,1.6395438454208615e+161,-1.453348635919928e+161,-1.8886249294724374e+160
5.94,1.7264929707055598e+161,5.929588210419046e+162,3.519299059629354e+161,1.4434626575033831e+162,2.0804777978124472e+161,2.2904635480285967e+160
5.95,-4.975688803323742e+162,1.728057371594474e+163,1.4710142031578598e+162,4.321401825837728e+162,1.220525360586076e+162,1.4457959913151996e+161
5.96,-1.750591609147338e+163,3.770254339211157e+163,3.750034720841487e+162,9.567630176603812e+162,3.4084364607264516e+162,4.099076986982337e+161
5.97,-4.184190253395818e+163,6.68949268049229e+163,7.530066377984987e+162,1.7201429514435413e+163,7.256197842255227e+162,8.804461039394233e+161
5.98,-8.015324007159524e+163,9.378120855583862e+163,1.2303854607126492e+163,2.4565077893496215e+163,1.258224423176628e+163,1.5396471853305903e+162
5.99,-1.2415847762038677e+164,8.181370287707883e+163,1.514251678189869e+163,2.256593735837828e+163,1.7056549430702594e+163,2.1135784045835677e+162
6.0,-1.3806309570941408e+164,-5.392655463144648e+163,7.895175494878678e+162,-1.026944224787876e+163,1.34096340627996e+163,1.7306210741190632e+162
6.01,-2.9618634005826134e+163,-4.725073998991458e+164,-2.6754658391192388e+163,-1.1469218944977174e+164,-1.480047362070517e+163,-1.5998790204921934e+162
6.0200000000000005,3.8779452619496695e+164,-1.413670740371637e+165,-1.1877418094449347e+164,-3.5311751575282166e+164,-9.768924248150917e+163,-1.1554142364849599e+163
6.03,1.4215454491061429e+165,-3.128807139132218e+165,-3.086655004565384e+164,-7.933318577395359e+164,-2.7935564992087533e+164,-3.357348899103451e+163
6.04,3.4551982669562593e+165,-5.62349516289229e+165,-6.279536491821825e+164,-1.4447283098278486e+165,-6.030136016494447e+164,-7.31304292277838e+163
6.05,6.703918165921197e+165,-8.027441288688084e+165,-1.0404166980305628e+165,-2.099422809026022e+165,-1.0594082567311396e+165,-1.295597488452815e+164
6.0600000000000005,1.0541540963741956e+166,-7.3657862569940565e+165,-1.311548778781349e+165,-2.0183084563356308e+165,-1.464255217862246e+165,-1.812449502335019e+164
6.07,1.2080797017536688e+166,3.384298379519481e+165,-7.731996837076499e+164,5.729491454822168e+164,-1.224544098682913e+165,-1.5713913491158942e+164
6.08,3.732720706379563e+165,3.7546320081417265e+166,2.013859584523649e+165,9.084776235361926e+165,1.0214597249307707e+165,1.0753782929576985e+164
6.09,-3.0058365968275006e+166,1.1551930341106431e+167,9.57317863381953e+165,2.882115329687401e+166,7.799959547684162e+165,9.209934429601866e+164
6.1000000000000005,-1.1526837359297828e+167,2.5944041263952526e+167,2.538266487433764e+166,6.572843817561649e+166,2.287199123546315e+166,2.7468909531682237e+165
6.11,-2.8507525414178027e+167,4.723206744809859e+167,5.2325259400094965e+166,1.2123618575595857e+167,5.007248744397885e+166,6.069410373507558e+165
6.12,-5.602527147644002e+167,6.860791623960342e+167,8.78878518572548e+166,1.7916467699585422e+167,8.911937244996078e+166,1.0892509044763382e+166
6.13,-8.939796806065566e+167,6.588927696613484e+167,1.1333931429947093e+167,1.7951812325960736e+167,1.2548966305934628e+167,1.551695065273134e+166
6.140000000000001,-1.0537906346540135e+168,-1.8954097101932776e+167,7.396667536123482e+166,-2.419029616974841e+166,1.1086759692851923e+167,1.4158892153485916e+166
6.15,-4.1595534587342155e+167,-2.974276408806667e+168,-1.4975381603955357e+167,-7.171430876421915e+167,-6.743385565939604e+166,-6.8103555487986844e+165
6.16,2.31514161104871e+168,-9.428852673239203e+168,-7.701367812058841e+167,-2.3495290002489734e+168,-6.211435232802685e+167,-7.320870727152501e+166
6.17,9.332528681833027e+168,-2.1495346373839087e+169,-2.0853200335945634e+168,-5.4412204872200825e+168,-1.870593432078261e+168,-2.2449390962706894e+167
6.18,2.3499809699535824e+169,-3.963618814769629e+169,-4.3566324247898236e+168,-1.016503350200539e+169,-4.154546140492699e+168,-5.033219232898643e+167
6.19,4.6783170294484444e+169,-5.855193925600777e+169,-7.416836216383445e+168,-1.5268845253550494e+169,-7.490187200215881e+168,-9.149606433357956e+167
6.2,7.57295663254108e+169,-5.861234446663279e+169,-9.773677503915069e+168,-1.5889712830900414e+169,-1.073757781148757e+169,-1.326412005077995e+168
6.21,9.165907964175002e+169,8.092617777007407e+168,-6.951694860070755e+168,5.5646475560793395e+166,-9.965206248936344e+168,-1.2674401651584317e+168
6.22,4.335741500761328e+169,2.3480646397767932e+170,1.0967273359082464e+169,5.639512022292274e+169,4.144312230086013e+168,3.8821548654007247e+167
6.23,-1.770003510972845e+170,7.686717855935749e+170,6.182995213899191e+169,1.9129572269510478e+170,4.93218299360517e+169,5.801481048150769e+168
6.24,-7.543806517591857e+170,1.7794915842335598e+171,1.7115262652338372e+170,4.500699082015846e+170,1.528152889775592e+170,1.8326007588971167e+169
6.25,-1.93544099760874e+171,3.323358114119186e+171,3.6244852864375297e+170,8.515715412478447e+170,3.444277237963244e+170,4.170551773915802e+169
6.26,-3.903444014919002e+171,4.990096892062009e+171,6.253001324295823e+170,1.2995376241777038e+171,6.289736243497764e+170,7.678925503163987e+169
6.2700000000000005,-6.4081738950876884e+171,5.1885259277021666e+171,8.411616018223196e+170,1.4004110062619097e+171,9.17379541652654e+170,1.1321832224535521e+170
6.28,-7.951760845386342e+171,-3.339879500132468e+169,6.443539755102973e+170,1.583559632195245e+170,8.901618126792107e+170,1.1281454394319857e+170
6.29,-4.333190520029189e+171,-1.8466613272514206e+172,-7.874764122658058e+170,-4.41592290334156e+171,-2.2242637020923548e+170,-1.7415872726998194e+169
6.3,1.3413934008125884e+172,-6.258620291012573e+172,-4.953169550288023e+171,-1.555464275284356e+172,-3.904000954314187e+171,-4.5819174773424136e+170
6.3100000000000005,6.087536251847358e+172,-1.471933432821805e+173,-1.4033229141862204e+172,-3.719629471815773e+172,-1.2469455993185064e+172,-1.4942092251784355e+171
6.32,1.592567760953032e+173,-2.784184811903732e+173,-3.012987103315879e+172,-7.12810134795143e+172,-2.8531188323195193e+172,-3.452918080536713e+171
6.33,3.254321888980347e+173,-4.2472214138807197e+173,-5.266825200098634e+172,-1.1046512813208738e+173,-5.277132600559375e+172,-6.439144420629504e+171
6.34,5.416880441288354e+173,-4.5732539833982665e+173,-7.22603656294935e+172,-1.2295005529867122e+173,-7.826532710733007e+172,-9.650553678538128e+171
6.3500000000000005,6.881891225187883e+173,-5.0516275019382e+172,-5.9062121079134304e+172,-2.673857981300806e+172,-7.908767842184647e+172,-9.991978930316959e+171
6.36,4.206863013049933e+173,1.4461517874573275e+174,5.505576034411618e+172,3.441150379021587e+173,8.299094651334879e+171,2.0830845521459808e+170
6.37,-1.0058470647969287e+174,5.089173084935347e+174,3.958632342514054e+173,1.2630419987230532e+174,3.079343077366416e+173,3.6051627839647625e+172
6.38,-4.903486010677152e+174,1.2165125256997605e+175,1.1494271925771493e+174,3.071497632548771e+174,1.0162508051750585e+174,1.2167833077769336e+173
6.390000000000001,-1.3092090908978221e+175,2.33055465647379e+175,2.5026654532648618e+174,5.961711945937386e+174,2.361486269457828e+174,2.8564082934920113e+173
6.4,-2.7109930741988913e+175,3.610388730850972e+175,4.432098633021479e+174,9.3785927064322e+174,4.423797922748425e+174,5.394994154990841e+173
6.41,-4.574294633730595e+175,4.015466699223624e+175,6.196823303462333e+174,1.0757327405370822e+175,6.6680263527760905e+174,8.215101845321245e+173
6.42,-5.942746779545984e+175,8.638146525870128e+174,5.364116270264936e+174,3.3524717524559665e+174,6.9934724410430575e+174,8.81126665391649e+173
6.43,-3.998400817637132e+175,-1.1270653515383087e+176,-3.705687642991312e+174,-2.6668055706836454e+175,1.6010466359635606e+173,8.600991714209739e+172
6.44,7.444309146753575e+175,-4.132563326679263e+176,-3.1557170664460893e+175,-1.0241135891456427e+176,-2.4194141183669108e+175,-2.8247298407967045e+174
6.45,3.942095169961121e+176,-1.0045601191724496e+177,-9.40460000155302e+175,-2.534110272925748e+176,-8.271879386822227e+175,-9.895756732722231e+174
6.46,1.0752337138517613e+177,-1.9492377214887706e+177,-2.077119107243614e+176,-4.9821389735077505e+176,-1.9529480070693083e+176,-2.3609729601918397e+175
6.47,2.2565872735456426e+177,-3.0653397992558736e+177,-3.7263069451459917e+176,-7.953285068905915e+176,-3.705351126792171e+176,-4.516412139255032e+175
6.48,3.8589697023027125e+177,-3.5135448475209734e+177,-5.305542349137803e+176,-9.382633199418666e+176,-5.673612173983785e+176,-6.984318448026364e+175
6.49,5.121178841228858e+177,-1.0874968674082235e+177,-4.8342996540377525e+176,-3.726320737129979e+176,-6.158226147435581e+176,-7.739857487507231e+175
6.5,3.739019905136502e+177,8.73569690875676e+177,2.3520081703515477e+176,2.0535970485383307e+177,-8.414915832223867e+175,-1.5756839792132363e+175
6.51,-5.418944697807746e+177,3.350928019206767e+178,2.5086578361017724e+177,8.291194866179986e+177,1.8925966635648377e+177,2.2027631823004993e+176
6.5200000000000005,-3.162622197274659e+178,8.288200017310181e+178,7.68630951912322e+177,2.0889059638945284e+178,6.724068208071747e+177,8.036958209024851e+176
6.53,-8.822021845909309e+178,1.6289883644928647e+179,1.7225468289080983e+178,4.160170977131739e+178,1.61373012668954e+178,1.949814533789467e+177
6.54,-1.8768591592133e+179,2.599556327129757e+179,3.130143717507565e+178,6.737056899008338e+178,3.1010214624276522e+178,3.7778091675732767e+177
6.55,-3.252387369238906e+179,3.064760570340839e+179,4.5354562125818e+178,8.160388096069873e+178,4.821483866720941e+178,5.930731123486368e+177
6.5600000000000005,-4.404696998407645e+179,1.211227328293041e+179,4.3282210638433606e+178,3.8782485073202475e+178,5.402455983490545e+178,6.774983391898828e+177
6.57,-3.451812751532508e+179,-6.728093512355375e+179,-1.3464234020523324e+178,-1.569668356045908e+179,1.2894407694746977e+178,2.0262244011212497e+177
6.58,3.859783454997818e+179,-2.7130025772811234e+180,-1.988192726901865e+179,-6.701730635373722e+179,-1.4731570330768597e+179,-1.708478024302582e+178
6.59,2.5316080200052078e+180,-6.832234256620844e+180,-6.274745533822979e+179,-1.720373697249034e+180,-5.458290809291846e+179,-6.517955523929954e+178
6.6000000000000005,7.230897596962235e+180,-1.360258942820429e+181,-1.4273454009917736e+180,-3.471036595489171e+180,-1.332295876076219e+180,-1.6088711918601305e+179
6.61,1.5597912539700173e+181,-2.2020856686862627e+181,-2.6270798888130275e+180,-5.70066255696751e+180,-2.5931361817417745e+180,-3.1574302356810946e+179
6.62,2.73859011275759e+181,-2.6656962406851026e+181,-3.8714833840497487e+180,-7.07891015455668e+180,-4.0924413616218187e+180,-5.0302101836804334e+179
6.63,3.7816257286680565e+181,-1.2621437328122536e+181,-3.8531381862824976e+180,-3.8720380603589913e+180,-4.723480401430601e+180,-5.911664016921123e+179
6.640000000000001,3.153580399887834e+181,5.143606729095458e+181,6.109422175118078e+179,1.1892294149154502e+181,-1.562762542750105e+180,-2.2801624046953263e+179
6.65,-2.6684769558593516e+181,2.192992398239523e+182,1.5704067601637381e+181,5.4077337523977665e+181,1.1401773752029e+181,1.3168728916980045e+180
6.66,-2.0216009777951325e+182,5.626988080323877e+182,5.1162909976184584e+181,1.4155617741285677e+182,4.424322353341353e+181,5.278064675539583e+180
6.67,-5.920539225638356e+182,1.1349528716588166e+183,1.1817682335856573e+182,2.89375323424384e+182,1.0989903413756801e+182,1.3263810402787747e+181
6.68,-1.2952554175455966e+183,1.8633750504576721e+183,2.2029862589882296e+182,4.8186683210614426e+182,2.1666774596621606e+182,2.6368028588497137e+181
6.69,-2.303853777887702e+183,2.312554623303356e+183,3.300123616136363e+182,6.126058682754444e+182,3.469642753218668e+182,4.261636174232636e+181
6.7,-3.2411899913412696e+183,1.261143118233364e+183,3.413189090297455e+182,3.756431020801364e+182,4.11723402409954e+182,5.143529432281895e+181
6.71,-2.8562814883199726e+183,-3.8978478441884547e+183,-8.375979172177326e+180,-8.914352929171862e+182,1.7072268129948597e+182,2.3905734528306134e+181
6.72,1.7663046852707714e+183,-1.76963454104804e+184,-1.235777424985973e+183,-4.355665000802279e+183,-8.76678171565963e+182,-1.0076724345934598e+182
6.73,1.6101011087040895e+184,-4.630112751398817e+184,-4.166518240625922e+183,-1.1636641173412961e+184,-3.580697994477264e+183,-4.2672137989396114e+182
6.74,4.842392533608155e+184,-9.462116890047287e+184,-9.776353184965384e+183,-2.4105665522997593e+184,-9.057400333084947e+183,-1.0925138566695137e+183
6.75,1.074723644664391e+185,-1.575116073393914e+185,-1.8458024196842372e+184,-4.0690123472335994e+184,-1.8088985478302694e+184,-2.200259738421138e+183
6.76,1.936396033356808e+185,-2.0013843648519244e+185,-2.809360091318047e+184,-5.2897234834399304e+184,-2.9383639380948547e+184,-3.606582158235467e+183
6.7700000000000005,2.773548048798991e+185,-1.2241974720515509e+185,-3.0102308825780542e+184,-3.5683451759595524e+184,-3.578808983317402e+184,-4.463429356580588e+183
6.78,2.5681754446513165e+185,2.9226061656248513e+185,-2.8393671164306817e+183,6.594666602276492e+184,-1.758252083817224e+184,-2.398359820812396e+183
6.79,-1.0904091352137428e+185,1.4254175378536787e+186,9.683870982369267e+184,3.501472558241321e+185,6.688969570892035e+184,7.644589679364289e+183
6.8,-1.278686475871946e+186,3.806275158915877e+186,3.388644639896555e+185,9.556721603512935e+185,2.8932151408215416e+185,3.444124146201367e+184
6.8100000000000005,-3.9561393095859057e+186,7.882321283592547e+186,8.08087418366317e+185,2.0064698036308332e+186,7.457994419048673e+185,8.990606093658564e+184
6.82,-8.910219924165468e+186,1.3301016866234403e+187,1.545248443120192e+186,3.4326040961209793e+186,1.5089930603015297e+186,1.8345280441092944e+185
6.83,-1.6261190274387786e+187,1.728241283889688e+187,2.3885497671683127e+186,4.55816458530565e+186,2.4857719713869573e+186,3.049017124183244e+185
6.84,-2.369788284918959e+187,1.1634073999707863e+187,2.644487428657088e+186,3.3354452186412376e+186,3.102855440447096e+186,3.863879226354179e+185
6.8500000000000005,-2.294720989715317e+187,-2.1628417774552204e+187,5.3055457812073107e+185,-4.797770759060614e+186,1.7430660266025147e+186,2.334812962842878e+185
6.86,5.907314482529671e+186,-1.1459325270049166e+188,-7.552734660220524e+186,-2.808944311930188e+187,-5.05695942318861e+186,-5.739596894153572e+185
6.87,1.0122901859449431e+188,-3.126018316609549e+188,-2.7522416100553986e+187,-7.840816203364004e+187,-2.3336859414484674e+187,-2.7747957731849784e+186
6.88,3.228326266566797e+188,-6.561087185845481e+188,-6.673774651961805e+187,-1.6687910028430712e+188,-6.135369679078325e+187,-7.391713831597946e+186
6.890000000000001,7.381207978087671e+188,-1.122094847581774e+189,-1.2925732846170603e+188,-2.8929598789307936e+188,-1.2578094246156357e+188,-1.5283752452264852e+187
6.9,1.3643820356980755e+189,-1.4892991229981677e+189,-2.0283069114262115e+188,-3.920234919723334e+188,-2.100712664555747e+188,-2.5750303864594186e+187
6.91,2.0218992071557512e+189,-1.0878427458095412e+189,-2.315043784450036e+188,-3.078187944515719e+188,-2.6838703390181458e+188,-3.3373770640918977e+187
6.92,2.0392793348505422e+189,1.5742231001978484e+189,-6.861869657166867e+187,3.41477320672323e+188,-1.6824381680356566e+188,-2.2236654599990473e+187
6.93,-2.2752003564847962e+188,9.193347427977653e+189,5.858946339078937e+188,2.248341490455505e+189,3.780761922172483e+188,4.25462483019624e+187
6.94,-7.98603295670571e+189,2.5648039652147676e+190,2.2321583226696717e+189,6.426463485465151e+189,1.8789007398300284e+189,2.2312499291116215e+188
6.95,-2.631218961326519e+190,5.456991787940607e+190,5.506943168891042e+189,1.3868404315896029e+190,5.042548181272042e+189,6.07135012542582e+188
6.96,-6.1095668654466515e+190,9.457100624967531e+190,1.0803369784429929e+190,2.435876493956855e+190,1.0476059125307525e+190,1.272305610524395e+189
6.97,-1.1438025378255274e+191,1.2809235265909847e+191,1.7203870511382487e+190,3.3655192051067707e+190,1.7735159508229668e+190,2.1725806441859483e+189
6.98,-1.7227235640275046e+191,1.004212764481848e+191,2.0202225177022e+190,2.8114481585540664e+190,2.3164029824261823e+190,2.876624892087041e+189
6.99,-1.803661625230452e+191,-1.121112763640162e+191,7.74301020923817e+189,-2.358323988718408e+190,1.5920660371716598e+190,2.082729998858057e+189
7.0,-3.0692159270963013e+189,-7.358966131267917e+191,-4.516888732701305e+190,-1.7952656720317217e+191,-2.7877947517116276e+190,-3.103374702212429e+189
7.01,6.275817163179026e+191,-2.1022075201999916e+192,-1.8076239928290904e+191,-5.261715372494644e+191,-1.509766540689021e+191,-1.7904843271448466e+190
7.0200000000000005,2.1418428785233753e+192,-4.5350913514033186e+192,-4.540136539685631e+191,-1.1516092179866376e+192,-4.140372931793859e+191,-4.981935650695298e+190
7.03,5.052814072124058e+192,-7.963067275386895e+192,-9.022219237804285e+191,-2.0491392789938103e+192,-8.718402693533073e+191,-1.0582998608189882e+191
7.04,9.580820686109384e+192,-1.0997176150143357e+193,-1.4575735308892876e+192,-2.8844087014558557e+192,-1.4958181310088428e+192,-1.831268086039618e+191
7.05,1.4659018151680558e+193,-9.173982570453503e+192,-1.757866179055542e+192,-2.5458054792412504e+192,-1.9951957369043829e+192,-2.474675990986519e+191
7.0600000000000005,1.5885530372461917e+193,7.74922089199404e+192,-8.130982241716715e+191,1.5585108004780732e+192,-1.4836816701756755e+192,-1.925205501687196e+191
7.07,2.0872714459777002e+192,5.876371609294483e+193,3.457126166022107e+192,1.429720032426486e+193,2.0196234001053627e+192,2.216456339264603e+191
7.08,-4.910393588423457e+193,1.721241769801346e+194,1.4614997353101223e+193,4.303401532068106e+193,1.2105915346045105e+193,1.4336059813044663e+192
7.09,-1.741181964503938e+194,3.7659357561879914e+194,3.739720061557084e+193,9.555120610154506e+193,3.396231454526383e+193,4.08386348783928e+192
7.1000000000000005,-4.1753360271364456e+194,6.69893738107653e+194,7.52869771375503e+193,1.7222624658828258e+194,7.249893787561594e+193,8.795922234028707e+192
7.11,-8.01854335230547e+194,9.425466683324258e+194,1.2335692786108676e+194,2.4681296459086073e+194,1.2604010697697533e+194,1.5421291916050375e+193
7.12,-1.2458099090852463e+195,8.30872718868564e+194,1.525546646360179e+194,2.288559094500283e+194,1.7152757890152016e+194,2.1250266100371678e+193
7.13,-1.3938388351876082e+195,-5.127683371500785e+194,8.166081741854475e+193,-9.595138126541048e+193,1.3659320933019486e+194,1.7607145128257236e+193
7.140000000000001,-3.2608896977172076e+194,-4.680150872326226e+195,-2.6234315124209246e+194,-1.135332545138013e+195,-1.4292963655374227e+194,-1.5381905163344624e+193
7.15,3.8231290857532277e+195,-1.407789615274785e+196,-1.1796559490365558e+195,-3.51567482095539e+195,-9.684917421141424e+194,-1.1451124260704688e+194
7.16,1.4135096875734218e+196,-3.124728001684275e+196,-3.077604985714261e+195,-7.921681048156715e+195,-2.782983531504148e+195,-3.34418944200237e+194
7.17,3.447302373056045e+196,-5.6304473558297725e+196,-6.277408539227783e+195,-1.4462596109072323e+196,-6.023950423053116e+195,-7.304799568841479e+194
7.18,6.705531863183209e+196,-8.065476800037274e+196,-1.0428953712532546e+196,-2.108738921119786e+196,-1.061047844463705e+196,-1.2974532626270937e+195
7.19,1.0574950323717453e+197,-7.4703460783813565e+196,-1.320717964613118e+196,-2.0445251870206347e+196,-1.4720105430753022e+196,-1.8216667872611526e+195
7.2,1.2188531980846994e+197,3.1638017398709102e+196,-7.95566392997174e+195,5.168824312594986e+195,-1.2450780325983332e+196,-1.5961247291729202e+195
7.21,3.980362889894119e+196,3.716746811772491e+197,1.9703460807902983e+196,8.987134320992312e+196,9.791682961165877e+195,1.0239987574203787e+195
7.22,-2.9598572237550626e+197,1.1501285370418377e+198,9.504543752173933e+196,2.8687929604506133e+197,7.728991152019401e+196,9.122961468641725e+195
7.23,-1.1458309538505243e+198,2.5906082440464394e+198,2.530352958085634e+197,6.562145265392859e+197,2.2780609798086403e+197,2.7355330933353844e+196
7.24,-2.8437476773539766e+198,4.728232157529854e+198,5.2299331454843215e+197,1.2134415981311073e+198,5.0013231217959484e+197,6.0616087878697945e+196
7.25,-5.602982017731721e+198,6.891282943874052e+198,8.807973725885317e+197,1.799097505272201e+198,8.924140766174813e+197,1.0906194452183266e+197
7.26,-8.966119458185335e+198,6.674686341910266e+198,1.1408258562572451e+198,1.8166612643224904e+198,1.261136455951592e+198,1.5591016502919785e+197
7.2700000000000005,-1.0625677238039363e+199,-1.712067737963349e+198,7.581174136027771e+197,-1.953216448516212e+197,1.1255469032753787e+198,1.4361977585892029e+197
7.28,-4.364473962267396e+198,-2.9423568459334937e+199,-1.4611794874012862e+198,-7.08924228197502e+198,-6.391243503980881e+197,-6.382759058946008e+196
7.29,2.276606772465789e+199,-9.385321236582763e+199,-7.643175111288091e+198,-2.3380985288483966e+199,-6.151540704775171e+198,-7.247515026877819e+197
7.3,9.274167604432507e+199,-2.146044112463702e+200,-2.0784214418559437e+199,-5.431480027794273e+199,-1.8627121514028481e+199,-2.2351560326137665e+198
7.3100000000000005,2.3437949443467045e+200,-3.967164756175711e+200,-4.353792174673065e+199,-1.0172391814668574e+200,-4.148971101976027e+199,-5.025948160172633e+198
7.32,4.6779560283584064e+200,-5.879581380302953e+200,-7.431594307419276e+199,-1.5328285676024813e+200,-7.499135213593324e+199,-9.159522623028227e+198
7.33,7.593612262879515e+200,-5.931500204850212e+200,-9.833835827717361e+199,-1.606551710170086e+200,-1.0787681370793459e+200,-1.332351036265671e+199
7.34,9.237322392707532e+200,6.569356170873771e+199,-7.1037624737715995e+199,-3.310496208938212e+198,-1.0103684231026862e+200,-1.284098865090292e+199
7.3500000000000005,4.505168430469648e+200,2.3211964130335973e+201,1.0663716156989165e+200,5.5703941101694144e+200,3.851332851234394e+199,3.5265795961564045e+198
7.36,-1.7377349637210432e+201,7.64936721803727e+201,6.133711205140854e+200,1.903166353394235e+201,4.881683743569423e+200,5.739669964884134e+199
7.37,-7.494167826666798e+201,1.7763129950306064e+202,1.705529256419813e+201,4.491902524965194e+201,1.521369072785226e+201,1.8241901344181426e+200
7.38,-1.930000178363233e+202,3.325776980856614e+202,3.6215552172897537e+201,8.520479215164912e+201,3.4391053837786584e+201,4.1638573112460586e+200
7.390000000000001,-3.9025279610996624e+202,5.0095537858792735e+202,6.264265136122134e+201,1.3042667721686168e+202,6.296171111375449e+201,7.685944726795714e+200
7.4,-6.424308955022875e+202,5.246036619130114e+202,8.460227247531772e+201,1.4147839823814097e+202,9.213939494690797e+201,1.1369346366074957e+201
7.41,-8.009788789914776e+202,9.305750798285476e+200,6.568758743195272e+201,1.9043189282177434e+201,9.015167785986876e+201,1.1417962518766601e+201
7.42,-4.473153200016422e+202,-1.824065511168254e+203,-7.621527678123659e+201,-4.3578485043714785e+202,-1.9807005322047718e+201,-1.4461373898103928e+200
7.43,1.3143944037859518e+203,-6.2266261026824085e+203,-4.9114751863638795e+202,-1.547090951089347e+203,-3.861463430167633e+202,-4.5298825845839983e+201
7.44,6.045368361810715e+203,-1.4690623779382945e+204,-1.3981230278084857e+203,-3.711739868105269e+203,-1.2411172473949615e+203,-1.486991365836107e+202
7.45,1.587799693296854e+204,-2.785753185250429e+204,-3.0100790167827046e+203,-7.130930447738634e+203,-2.8483750064751524e+203,-3.446815580222164e+202
7.46,3.253047618549099e+204,-4.2627026426144784e+204,-5.275344091702593e+203,-1.1084026929043791e+204,-5.2816411962843074e+203,-6.4439546401586945e+202
