t,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C,C_star,M,A,T
7.8100000000000005,4.425394276231759,6.623187079770636,9.913875544932418,14.841519673005688,22.216931415692194,33.242828239446446,49.694798240489085,74.18400751722808,110.54304261029037,164.40343740656888,244.08040805982043,571.2655672986004,206.33770146016042,283.9344017676985,340.03667081107943,62.95186513299857
7.82,4.4410135525496095,6.64657470304222,9.948812943894122,14.893719158192441,22.29514256428237,33.36059690378186,49.87319311850631,74.45569526552445,110.95811242554043,165.03727575681907,245.04366963328076,573.6567030294325,207.0855815830079,285.22874197981525,339.6212437253778,63.1202419018449
7.83,4.456653995857791,6.669999136109222,9.983809536886488,14.946006634628098,22.37347452176082,33.47851900123675,50.05177029655207,74.72759545687566,111.37345722103724,165.67157310524675,246.00789504800866,576.0531248613253,207.83497306755717,286.5274534685654,339.20470130949553,63.288729311877084
7.84,4.4723152367143815,6.693459908547581,10.018864815929375,14.998381689583528,22.451927142235693,33.59659480789446,50.23053033386139,74.99970815723923,111.78907447348446,166.30631992350916,246.9730601838911,578.4547516030975,208.58583364387889,287.83053984747033,338.7870436644925,63.45732479844063
7.8500000000000005,4.487996903436331,6.716956542688828,10.053978257932728,15.05084388544992,22.53050024891175,33.71482456799045,50.40947378426907,75.27203348416684,112.20496181640692,166.94150701153598,247.93914145512727,580.8615027563399,209.33812092006863,289.13800460557115,338.36827096906416,63.62602577114323
7.86,4.503698621741385,6.740488557052338,10.089149337240567,15.1033927748735,22.609193674880693,33.83320850351285,50.58860120431769,75.5445716129414,112.62111686848786,167.57712523608996,248.90611536363218,583.2732975739333,210.0917922607612,290.44985115516187,337.9483834503231,63.794829627960155
7.87,4.519420016053745,6.764055461531321,10.124377504396511,15.156027876610205,22.68800718434188,33.95174680088058,50.767913124819856,75.81732273635807,113.03753753091218,168.21316596229573,249.8739592592844,585.6900568045635,210.8468050646067,291.7660827509158,337.52738143138663,63.963733734626764
7.88,4.53516070893883,6.787656762045385,10.159662203482064,15.208748696372526,22.766940529825103,34.070439624195714,50.94741006347961,76.09028707583394,113.45422174988931,168.84962069303873,250.84265072127764,588.1117013747775,211.60311658855767,293.0867025559785,337.1052652911416,64.13273544382972
7.890000000000001,4.5509203212723515,6.8112919590140795,10.195002866826298,15.26155471956464,22.845993436379338,34.189287107912406,51.1270925218723,76.36346488255118,113.87116758348344,169.48648118317504,251.81216775793527,590.5381528078188,212.3606840079457,294.4117136205172,336.68203547697584,64.30183208905848
7.9,4.5666984723381665,6.834960547520785,10.230398915227138,15.314445411373484,22.925165601549725,34.30828935599891,51.306960983731564,76.63685643505818,114.28837319712213,170.12373943509587,252.78248880434626,592.9693332371586,213.119464428038,295.7411188819853,336.25769250418057,64.47102098521897
7.91,4.582494779926144,6.858662017476626,10.265849758172678,15.367420216859884,23.00445669535464,34.427446441099825,51.48701591323646,76.91046203687092,114.7058368591053,170.7613876942931,253.7535927200022,595.4051654200276,213.87941489559464,297.0749211653882,335.8322369553522,64.64029942924734
7.92,4.598308860430012,6.882395853784362,10.30135479406247,15.420478561049618,23.0838663602627,34.54675840369814,51.66725775329839,77.18428201407416,115.12355693611397,171.39941844492364,254.7254587864335,597.8455727509478,214.64049241042497,298.41312318354807,335.40566947979454,64.80966470072364
7.930000000000001,4.61414032894522,6.9061615365022915,10.336913410428826,15.47361984902453,23.16339421116977,34.666225251277396,51.84768692384818,77.45831671292261,115.541531888719,172.03782440537486,255.69806670484593,600.2904792752634,215.40265393694472,299.7557275373688,334.9779907929212,64.97911406248551
7.94,4.629988799188887,6.929958540824955,10.3725249833124,15.526843467173146,23.243039833984813,34.785846957113726,52.028303836920024,77.73256647532534,115.9597602886528,172.6765985419746,256.6713965771008,602.739809697015,216.1658564022932,301.102736714967,334.549201676687,65.14864476015543
7.95,4.645853883403275,6.953786337046874,10.408188876559421,15.58014878454882,23.32280278408681,34.90562345903376,52.20910891329223,78.00703161228061,116.37824083809812,173.31573408438422,257.645428885152,605.1934893862922,216.93005669320596,302.4541530906987,334.1193029801152,65.31825402156751
7.96,4.661735192832213,6.977644391116274,10.443904443842618,15.633535150493309,23.40268258926217,35.02555465936408,52.39010254503076,78.2817124485409,116.79697231888585,173.95522448254948,258.62014452412626,607.6514444048007,217.69521169616942,303.8099789278367,333.68829561650864,65.48793905969282
7.97,4.677632337642975,7.001532164617773,10.479671028045962,15.687001895874873,23.482678748305627,35.14564042372736,52.57128511039134,78.55660929833684,117.21595360953114,174.59506342021487,259.59552478348337,610.1136015137986,218.46127829568405,305.1702163777145,333.2561805638705,65.65769707217855
7.98,4.693544927122535,7.02544911494897,10.515487961969328,15.740548332562788,23.56279073005401,35.265880588092095,52.7526569464802,78.83172249552321,117.63518366726339,175.235244779105,260.5715513769358,612.5798881842462,219.2282133890756,306.5348674805423,332.82295886393746,65.8275252424473
7.99,4.7094725700430375,7.049394695552584,10.551354569858464,15.79417375183196,23.6430179714496,35.38627497646374,52.934218284058765,79.10705247196617,118.05466148742312,175.87576255725548,261.54820651910836,615.0502326036152,219.99597390849374,307.90393416719985,332.38863162050325,65.99742074167531
8.0,4.725414874320937,7.073368355927735,10.587270165488091,15.847877427230095,23.72335987986687,35.506823373203844,53.11596934238912,79.3825996320475,118.4743861575075,176.5166109813761,262.52547280423545,617.5245636974462,220.76451681343002,309.27741825696233,331.9532000006814,66.16738072711618
8.01,4.741371447255314,7.097369541822324,10.623234053071327,15.901658613785713,23.80381583194335,35.627525532552895,53.297910292850645,79.65836439434686,118.89435683360665,177.1577844601129,263.5033332471817,620.0028111388134,221.53379910740892,310.65532145856037,331.5166652337584,66.33740234342122
8.02,4.7573418955591915,7.121397695361108,10.659245527448428,15.95551654796959,23.884385175622395,35.74838117202588,53.480041271311215,79.93434717699525,119.31457273390843,177.79927760257732,264.48177125970017,622.484905351658,222.30377784606557,312.0376453704059,331.0790286106479,66.50748272300125
8.03,4.773325825113809,7.145452255088556,10.695303873885672,16.00945044756373,23.965067240392646,35.869389938599056,53.66236245943905,80.2105483144229,119.7350331338599,178.44108534092845,265.4607705266006,624.9707774851545,223.07441013374478,313.42439148040717,330.64029148363807,66.6776189853291
8.040000000000001,4.789322841473474,7.169532656242408,10.731408368802883,16.0634595120252,24.045861324456137,35.9905514498581,53.84487397842458,80.48696815846472,120.15573736154246,179.08320276735188,266.44031515605406,627.4603594711625,223.8456531511861,314.8155611667379,330.2004552654615,66.84780823906272
8.05,4.805332549840702,7.193638330864402,10.767558279845536,16.11754292250067,24.12676669817866,36.11186528224315,54.027575915091326,80.76360704935755,120.57668479289602,179.72562517259874,267.420389636429,629.9535840230396,224.61746416127002,316.2111556979321,329.7595214288436,67.0180475821774
8.06,4.821354555116784,7.2177687079316515,10.80375286600698,16.171699842243182,24.207782604160737,36.23333097014753,54.21046832458828,81.04046530726191,120.99787485443372,180.36834804065703,268.4009788265983,632.4503846424843,225.38980051521852,317.6111762332368,329.31749150597926,67.18833410239965
8.07,4.837388461983688,7.241923213479938,10.839991377491772,16.225929419471736,24.288908249051417,36.354948030971826,54.39355119385047,81.31754324521215,121.41930707730461,181.01136692722682,269.38206799839804,634.9506956276111,226.16261964173606,319.01562382409793,328.87436708796804,67.35866487787953
8.08,4.853433874975469,7.2661012707639765,10.876273056242452,16.28023078471826,24.37014281226335,36.4767159372474,54.57682447905277,81.59484114827679,121.84098103466003,181.65467757919396,270.363642782727,637.4544520849388,226.93587907744012,320.424499413143,328.4301498242916,67.52903697754826
8.09,4.869490398555807,7.290302300396074,10.912597136078526,16.334603051396908,24.451485444808384,36.598634119700016,54.76028809981152,81.87235927247055,122.26289634723418,182.29827591322982,271.34568917197265,639.9615899390911,227.7095364731565,321.8378038346277,327.98484142226636,67.69944746165977
8.1,4.885557637189501,7.314525720477135,10.948962842867127,16.389045316331103,24.532935268373482,36.72070197030817,54.94394193285607,82.15009784653824,122.68505268408242,182.94215799780466,272.32819352305637,642.4720459352128,228.48354959992105,323.255537814945,327.53844364644965,67.86989338232193
8.11,4.9016351953250865,7.338770946619528,10.985369395209835,16.443556659201104,24.61449137931177,36.84291884082055,55.12778580423677,82.42805711260044,123.10744968315949,183.5863201050851,273.3111425613572,644.9857575358839,229.2578763541997,324.67770197383754,327.0909583173806,68.04037178384884
8.120000000000001,4.917722677545472,7.3630373921801855,11.021816004223849,16.49813614340499,24.696152845242395,36.96528404375458,55.311819492939776,82.7062372888566,123.5300870109558,184.23075865782272,274.2945233717381,647.5026630193992,230.03247476940732,326.10429682397967,326.64238731159367,68.2108797034171
8.13,4.933819688647594,7.3873244684049055,11.058301873705602,16.55278281632279,24.77791870477157,37.0877968523471,55.49604272968474,82.98463856520227,123.952964363411,184.87547022058644,275.2783233950175,650.0227014930114,230.8073030247661,327.535322771247,326.1927325610944,68.38141417159356
8.14,4.9499258341976935,7.4116315855777195,11.09482620199556,16.607495711181294,24.859787969702865,37.210456496624545,55.68045519240931,83.2632610833494,124.37608142948696,185.52045146925832,276.2625303690213,652.5458129259544,231.58231950943207,328.9707801183178,325.7419960482088,68.55197221667798
8.15,4.966040718101047,7.435958148213727,11.131388174634036,16.66227383927708,24.94175962019689,37.33326217511991,55.86505653859534,83.54210501584254,124.79943802750074,186.1656993456437,277.24713252202235,655.0719379663353,232.35748254124005,330.4106690511545,325.29017982635224,68.72255084657981
8.16,4.982163947197874,7.46030356439733,11.167986978524619,16.717116205818797,25.02383261595857,37.4562130268349,56.049846371424756,83.8211703576271,125.2230339103765,186.8112107344103,278.2321181127117,657.6010183540832,233.13275088915975,331.8549896661695,324.83728597992314,68.89314708376502
8.17,4.998295127414628,7.484667237781477,11.20462178987269,16.772021795831087,25.106005885382668,37.579308159015554,56.2348242481817,84.1004571437069,125.64686888264384,187.45698275603942,279.2174758842749,660.1329965264199,233.9080833426707,333.303741946305,324.3833166584954,69.06375793549854
8.18,5.014433865304731,7.509048570816785,11.241291779044387,16.8269895799214,25.188278330112542,37.70254663544743,56.41998967969962,84.37996535591104,126.07094276015413,188.10301264616922,280.20319487292375,662.6678157823818,234.68343888314126,334.75692577078416,323.92827406303826,69.23438040582968
8.19,5.030579768028187,7.533446964730936,11.27799611082221,16.88201851508313,25.27064882468985,37.82592748442395,56.60534211478529,84.65969495287784,126.4952553472985,188.7492977255215,281.1892644672087,665.2054201789458,235.45877667805806,336.21454091628163,323.4721604451367,69.4050114957775
8.2,5.046732443361522,7.557861819538731,11.314733944280373,16.937107544303977,25.353116216725414,37.9494496948607,56.790880947814415,84.93964585543347,126.9198064481176,189.39583541456687,282.17567437909577,667.7457545816842,236.23405608384024,337.67658705635324,323.0149781073715,69.5756482032404
8.21,5.0628914997139205,7.582292534058381,11.351504432582624,16.99225559593064,25.435679327176224,38.073112209992004,56.97660553105307,85.21981792287262,127.3445958843231,190.04262325731432,283.16241459704656,670.2887647469323,237.0092366504041,339.14306376050934,322.5567294039363,69.74628752284957
8.22,5.079056546117442,7.606738505901622,11.38830672310466,17.047461584053522,25.51833695017761,38.196913931188476,57.16251516719518,85.50021096732367,127.76962348438282,190.68965890690282,284.1494754144343,672.8343972720228,237.78427811839785,340.61397049477483,322.0974167402639,69.9169264460576
8.23,5.095227192343117,7.63119913176185,11.42513995800269,17.102724409308134,25.60108785387404,38.320853718944214,57.34860910614763,85.78082475490898,128.19488906759906,191.336940116947,285.13684741330286,675.3825995758523,238.55914043165944,342.08930662313196,321.6370425714268,70.0875619622785
8.24,5.111403049443736,7.655673808761423,11.462003276871954,17.158042962622343,25.683930784303815,38.44493039749282,57.5348865299943,86.06165901116965,128.62039236964836,191.98446470106128,286.1245213884113,677.9333198079878,239.3337837954687,343.5690714142573,321.17560939465835,70.25819106421785
8.25,5.127583728938375,7.6801619324275245,11.498895812752652,17.213416119586622,25.766864459562814,38.56914274787245,57.72134657558515,86.34271341291547,129.04613315444632,192.63223059366823,287.1124884613449,680.4865069852187,240.1081685890313,345.053264031399,320.7131197605889,70.42881073986497
8.26,5.1437688430063915,7.7046628971737094,11.535816693080145,17.268842741793414,25.849887571192987,38.693489509575635,57.90798832916203,86.62398759016381,129.47211118753427,193.28023583553176,288.10074005336713,683.0421109590698,240.88225538629936,346.5418835347849,320.24957627057245,70.59941797439792
8.27,5.159958004550017,7.729176096455208,11.572765039991253,17.32432167726885,25.93299878462981,38.81796938107919,58.094810824631416,86.90548112674959,129.89832622752115,193.92847856907682,289.08926787666627,685.6000824053637,241.6560049626844,348.0349288823989,319.7849815758254,70.7700097507979
8.28,5.176150828127317,7.7537009249652975,11.609739974230878,17.379851766009622,26.01619674466041,38.94258102090692,58.281813035648895,87.1871935241794,130.324777975489,194.5769569277896,290.0780638135991,688.1603727882814,242.4293783861019,349.53239893967606,319.3193383665284,70.94058305832122
8.290000000000001,5.192346929707258,7.77823677805866,11.646740614126339,17.435431838529333,26.099480073990588,39.06732304735067,58.46899387769752,87.46912421112177,130.75146608827689,195.22566906525577,291.06711994839605,690.7229343697999,243.20233699306806,351.0342924769576,318.852649374688,71.11113489027504
8.3,5.208545925640909,7.802783049329432,11.683766071279535,17.491060709752944,26.182847367226103,39.19219403729831,58.65635221681578,87.75127258326435,131.17839023427,195.87461327711668,292.05642870031613,693.2877202493179,243.97484228830513,352.54060815879905,318.384917386153,71.28166223467522
8.31,5.224747433213708,7.827339131911331,11.720815452879439,17.546737182294294,26.266297194103593,39.31719252686294,58.84388686491252,88.03363798191872,131.60555006345217,196.52378793560328,293.0459827521697,695.8546843423865,244.74685599863398,354.0513445497104,317.91614523416416,71.45216207926137
8.32,5.240951070827284,7.851904418925788,11.757887862544374,17.60246004769856,26.34982810083046,39.44231701210308,59.03159657805797,88.31621968851964,132.0329451943043,197.17319146819395,294.0357750239351,698.4237813604506,245.51834009041178,355.5665001163604,317.44633579699473,71.62263141324894
8.33,5.257156459132862,7.876478306275546,11.794982405572748,17.65822809418754,26.433438618437595,39.567565953512236,59.21948004583145,88.59901689033792,132.46057513213623,197.82282222457758,295.0257985082989,700.9949666845753,246.28925687823448,357.0860732413214,316.9754919832446,71.7930672382523
8.34,5.27336321946757,7.901060188790522,11.832098181698978,17.714040095973996,26.51712725125569,39.6929377698249,59.40753590601771,88.8820287277844,132.88843938175918,198.47267866019618,296.01604649755075,703.5681965396581,247.05956887496723,358.61006220410707,316.5036167521293,71.96346655321503
8.35,5.289570974145029,7.925649460944026,11.86923428643968,17.769894815247405,26.60089247905671,39.81843083916764,59.595762741875824,89.1652542856192,133.3165374265474,199.12275930213647,297.00651254141826,706.1434279620537,247.8292388196135,360.1384651846954,316.03071310970944,72.13382635721021
8.36,5.305779346611157,7.9502455172368,11.906389811815478,17.82579100323869,26.68473275820214,39.94404349967622,59.784159080674826,89.44869258823837,133.74486871721118,199.77306273084127,297.99719042445935,708.720618782216,248.59822969225843,361.6712802654188,315.55678410686943,72.3041436509422
8.370000000000001,5.321987962114766,7.974847753959906,11.943563849808822,17.88172740556745,26.7686465280109,40.06977405377499,59.97272338963959,89.73234257963469,134.17343261870175,200.42358749916104,298.98807403603405,711.2997275236355,249.36650477134114,363.2085054406007,315.08183282974915,72.47441544368823
8.38,5.3381964477271255,7.999455569246175,11.980755492464914,17.937702762398047,26.852632210945234,40.19562076830168,60.16145407583227,90.01620312281219,134.60222840866032,201.07433212998924,299.9791573665064,713.880713399886,250.13402763532636,364.75013861683567,314.60586239946537,72.6446387535011
8.39,5.354404431328739,8.024068360406565,12.017963826667085,17.993715800360143,26.936688202988993,40.32158186804166,60.350349492278355,90.30027303006561,135.03125535764502,201.725295238576,300.97043470371693,716.4635364673327,250.9007620761683,366.296177598431,314.1288759865678,72.81481059672046
8.4,5.370611542104622,8.048685525232191,12.055187936690684,18.049765236498075,27.020812878350924,40.447655538888476,60.53940793497209,90.5845510481791,135.46051268991434,202.37647547273846,301.96190053694284,719.0481575504842,251.66667214161097,367.84662009452256,313.6508768039725,72.98492799309989
8.41,5.386817410665312,8.073306462331505,12.092426904894142,18.1058497793992,27.105004590898663,40.57383992903006,60.72862764269951,90.86903585465922,135.88999957446345,203.02787149463097,302.9535495316636,721.6345382137572,252.43172214380968,369.4014637211383,313.1718681050636,73.15498796715178
8.42,5.403021670019416,8.097930573841332,12.129679817276974,18.161968138271696,27.189261685700107,40.700133158505174,60.91800679564646,91.15372602744905,136.3197150530132,203.67948183402004,303.9453763266451,724.2226405339675,253.19587672852683,370.9607060177967,312.69185316842504,73.32498755896236
8.43,5.419223954252462,8.122557261744083,12.166945755929563,18.218119010612895,27.27358248334516,40.826533306221556,61.10754351728954,91.43862008606983,136.74965813783277,204.3313050876016,304.9373758095891,726.812427409387,253.9591007811333,372.52434442495854,312.2108353185816,73.49492380950021
8.44,5.435423898720567,8.147185928407636,12.204223800139971,18.274301084017033,27.357965282244027,40.953038411858884,61.29723587411884,91.72371648558978,137.17982779739955,204.98333988978223,305.9295430767253,729.4038625144378,254.72135944038803,374.09237628733257,311.72881792295806,73.66479376276989
8.45,5.451621140219648,8.171815977057003,12.24151302736093,18.330513037754606,27.44240836063523,41.07964647753151,61.48708187539578,92.009013611355,137.61022294387055,205.63558488715177,306.9218733975069,731.9969102601093,255.48261811047692,375.66479885676307,311.2458043892232,73.83459446769365
8.46,5.467815317049502,8.19644681196895,12.278812513622778,18.3867535434712,27.52690997752297,41.20635546867196,61.67707947328807,92.29450977720658,138.04084242779123,206.28803872800376,307.9143621986772,734.591535773501,256.24284246487343,377.2416092935236,310.7617981641642,74.00432297888729
8.47,5.484006070117442,8.221077841823597,12.316121340644678,18.443021277221785,27.611468388819773,41.333163329246396,61.86722656519209,92.58020319477635,138.4716849469738,206.9406998818583,308.90700478985923,737.1877045454941,257.00199851282025,378.82280468858687,310.27680271430427,74.17397637002334
8.48,5.500193041712096,8.24570847598059,12.35343858793363,18.49931490609989,27.69608182941106,41.460067964849344,62.05752099115264,92.86609200760121,138.90274914773917,207.59356683998354,309.8997966684425,739.7853828222101,257.7600525254644,380.4083820388821,309.79082154743753,74.34355171898386
8.49,5.516375875433168,8.270338124265791,12.390763332331868,18.55563308747166,27.78074851212772,41.5870672417353,62.2479605337149,93.15217429307712,139.33403363071585,208.24663812688067,310.8927335370461,742.3845376274318,258.51697103162536,381.9983382458762,309.3038582138628,74.51304610700987
8.5,5.532554216470822,8.294966197819754,12.42809464981713,18.611974472022442,27.86546663183275,41.714158990670605,62.43854291851248,93.43844805468613,139.765536927772,208.8999122545956,311.8858112340509,744.9851366734107,259.2727208346257,383.5926701212121,308.8159163014764,74.68245662208436
8.51,5.548727711621351,8.319592109149344,12.465431615619519,18.66833770396555,27.95023436572131,41.841341007255316,62.629265814424365,93.72491122164882,140.19725750063995,209.55338771983267,312.8790257287049,747.5871483537469,260.02726901277873,385.19137438710516,308.3269994354596,74.85178035914339
8.52,5.564896010083633,8.34421527475275,12.502773310165708,18.724721431659624,28.035049888580993,41.96861106829125,62.8201268415557,94.01156163124445,140.62919367095566,210.20706285716855,313.8723728722067,750.1905413813071,260.7805829441833,386.79444769649376,307.8371112623484,75.02101443081148
8.53,5.581058762795359,8.36883511293179,12.540118814125023,18.781124298760105,28.119911360073846,42.09596691814082,63.01112356458659,94.29839704354545,141.06134367856407,210.8609359613844,314.86584860515393,752.7952850899858,261.53263028605977,388.40188661624563,307.34625546330983,75.19015595845471
8.540000000000001,5.59721562210421,8.393451042708147,12.577467205955324,18.837544939835702,28.204816918436027,42.22340626196923,63.20225348947712,94.58541514871669,141.4937057104031,211.51500534806829,315.8594490603109,755.401349584195,262.2833789645131,390.01368761883884,306.8544357607182,75.35920206774851
8.55,5.613366242065287,8.41806248480368,12.614817564122887,18.893981984333518,28.289764686176824,42.35092677185728,63.39351406644773,94.87261356041263,141.92627787437615,212.1692692987961,316.85317046964815,758.0087056036396,263.0327971837922,391.62984708988586,306.3616559122065,75.5281498926867
8.56,5.629510278441831,8.442668861643037,12.652168967108617,18.95043405659063,28.374752770096162,42.478526086821894,63.58490268999361,95.15998981576679,142.3590581992888,212.82372606097957,317.8470091640795,760.6173245228708,263.7808534262891,393.25036132815785,305.86791971064974,75.69699657559242
8.57,5.645647389240735,8.467269599320968,12.689520498124807,19.00689978463462,28.459779274608586,42.60620182845017,63.776416709723335,95.44754136707984,142.79204458628624,213.47837373101837,318.8409613717049,763.2271780076155,264.5275164511981,394.87522656265276,305.37323097173476,75.86573927529383
8.58,5.661777234478896,8.491864126743993,12.72687124305723,19.063377796343914,28.544842295930025,42.73395159407835,63.96805342562999,95.73526558544603,143.2252348300412,214.13321030528056,319.8350233058366,765.8382381647185,265.2727552951003,396.5044389451485,304.8775935393837,76.03437516355699
8.59,5.677899475664401,8.516451873724423,12.764220285895481,19.119866710921748,28.629939909169412,42.86177294164526,64.15981007759046,96.02315976880558,143.65862666580102,214.7882337933047,320.82919136046166,768.4504778750905,266.01653927326277,398.1379945336658,304.3810112977965,76.2029014171652
8.6,5.694013776106185,8.541032272117942,12.801566711460381,19.17636514398495,28.71507017603309,42.9896633987326,64.35168385163283,96.31122113713859,144.0922177413076,215.44344215023483,321.8234619935794,771.0638705949875,266.758837978863,399.7758893023384,303.8834881642629,76.3713152226464
8.61,5.710119800914027,8.565604755823621,12.838909605403996,19.232871707563934,28.800231144824817,43.11762046256489,64.54367187993635,96.59944683246498,144.52600561679705,216.09883327682024,322.8178317272015,773.6783903560099,267.4996212829892,401.418119141413,303.38502808916314,76.53961377627334
8.620000000000001,5.726217217146925,8.590168761429767,12.876248055829118,19.289385013273208,28.8854208554915,43.24564160639576,64.73577124627323,96.88783391841888,144.95998775057703,216.75440498054624,323.8122970748286,776.2940116271993,268.23885932623176,403.0646798635746,302.88563505177837,76.7077942867651
8.63,5.742305694596136,8.614723731622782,12.913581161836985,19.345903689045116,28.97063736625457,43.373724313214765,64.92797901472994,97.1763793780013,145.39416142290062,217.41015477047839,324.80685415866856,778.9107085871741,268.97652247430284,404.7155672373287,302.38531303818286,76.87585398954639
8.64,5.7583849038887225,8.639269106931339,12.950908012825787,19.402426338602737,29.055878689112117,43.50186599411372,65.12029216014763,97.4650801190226,145.8285239203333,218.0660803541229,325.8014996366847,781.528456886923,269.71258142552,406.3707769061526,301.88406609478756,77.0437901122134
8.65,5.774454517912992,8.663804331931749,12.988227704050612,19.458951571921443,29.141142838317656,43.63006404964534,65.31270762040549,97.75393297001179,146.2630723971766,218.72217926396968,326.7962300057951,784.1472323248295,270.4470071300177,408.03030444926435,301.3818982880946,77.21159990049082
8.66,5.790514211397476,8.688328853415092,13.02553933202757,19.515477996231603,29.226427816061186,43.75831585169999,65.50522228097806,98.04293468142471,146.6978039163987,219.3784489677986,327.7910418076834,786.7670112380248,271.1797708136098,409.69414536367344,300.87881371658483,77.37928061056508
8.67,5.8065636610799425,8.71284212127793,13.06284199697775,19.57200422105734,29.311731620928597,43.88661875502046,65.69783298644475,98.33208192964244,147.13271543281823,220.03488681291284,328.7859315142502,789.3877702590888,271.91084394990014,411.3622950746015,300.3748165045929,77.54682951296256
8.68,5.822602545883939,8.73734358945327,13.100134805382373,19.62852886348532,29.397052256748466,44.01497010924613,65.89053655253277,98.62137132116506,147.56780377553704,220.69148996784332,329.78089540783674,792.0094860615802,272.64019823108066,413.0347489463799,299.8699107959053,77.71424389660399
8.69,5.838630546430156,8.761832713283034,13.137416862714293,19.685050533114097,29.48238770721719,44.143367224187486,66.08332973104412,98.91079937953437,148.00306569668865,221.34825558746402,330.7759299232066,794.632136092614,273.36780565475914,414.71150225123387,299.36410077192403,77.88152105732064
8.700000000000001,5.854647345276514,8.786308950788971,13.17468727693155,19.741567839263904,29.56773594801476,44.271807386337905,66.27620922639923,99.2003625511776,148.43849784753644,222.00518073335536,331.77103148366126,797.255698224105,274.0936384836735,416.39255018420306,298.85739064291755,78.04865830339281
8.71,5.870652626946289,8.810771762809678,13.211945158840795,19.798079391712008,29.653094948016495,44.40028786048321,66.4691716971679,99.49005720574775,148.87409677570167,222.66226236535243,332.76619648428385,799.8801507185104,274.81766924237587,418.07788786464215,298.3497846470995,78.2156529561374
8.72,5.886646077945694,8.83522061308109,13.24918962230452,19.854583801104983,29.738462669960537,44.528805890567476,66.66221375685117,99.77987963618966,149.30985892344708,223.31949733664763,333.76142128252957,802.5054722102777,275.5398707157637,419.7675103370544,297.84128705009743,78.38250235024854
8.73,5.902627386781418,8.859654968316908,13.286419784448224,19.91107967937089,29.82383707111526,44.65735870055869,66.85533197466293,100.06982605880579,149.74578062595944,223.97688238889234,334.75670218881396,805.1316416872871,276.26021594760937,421.4614125719225,297.3319021444224,78.549203834138
8.74,5.918596243973995,8.884074298283629,13.323634765860994,19.96756564013123,29.909216103969236,44.78594349538578,67.0485228764636,100.35989261357588,150.18185810997718,224.6344141476357,335.75203545722474,807.758638471042,276.9786782383501,423.15958946656235,296.821634248966,78.71575477025297
8.75,5.934552341681678,8.90847807537104,13.360833690182478,20.024040299089023,29.99459771900824,44.91455746848862,67.24178295978874,100.65007538802818,150.61808752434425,225.2920891489895,336.74741728756607,810.3864420804957,277.6952310742201,424.86203584798216,296.3104877111136,78.8821525332919
8.76,5.950495374031208,8.932865775078389,13.39801568480351,20.080502274460205,30.079979863704356,45.04319779736576,67.43510868329608,100.94037039836596,151.0544649126186,225.949903809619,337.7428438068341,813.0150323070721,278.4098481809932,426.5687464721015,295.7984669041099,79.04839451223538
8.77,5.966425037342741,8.957236876363444,13.435179881400032,20.136950187398597,30.165360482072174,45.17186164091926,67.6284964600426,101.23077357699408,151.490986194357,226.60785440521977,338.7383110537723,815.6443892580644,279.12250355906843,428.2797160235155,295.2855762251359,79.21447811180578
8.78,5.9823410299576025,8.981590861477088,13.47232541584124,20.19338266239646,30.25073751635334,45.30054614354303,67.82194266513504,101.52128078406209,151.9276471789564,227.26593708083692,339.7338149749832,818.2744932813735,279.8331714485411,429.994939117304,294.7718200960526,79.38040075178341
8.790000000000001,5.99824305225092,9.005927216037389,13.509451428389026,20.24979832769641,30.33610890771043,45.429248436072314,68.01544363669016,101.81188780782807,152.36444356434154,227.92414784636253,340.72935141566154,820.9053249454796,280.5418263268644,431.7144102998891,294.257202962903,79.54615986732044
8.8,6.014130806644236,9.030245429103648,13.546557063897371,20.306195815703305,30.421472596920754,45.557965636733016,68.20899567679464,102.10259036502265,152.80137093565173,228.58248257203257,341.7249161103261,823.5368650194123,281.2484429065096,433.4381240498915,293.7417292954152,79.7117529092546
8.81,6.030003997618153,9.054544993250497,13.583641472011811,20.36257376339619,30.506826525070323,45.68669485209129,68.40259505246547,102.39338410121314,153.2384247639287,229.24093698392505,342.7205046735534,826.1690944527242,281.9529961326277,435.16607477898924,293.22540358650383,79.87717734442327
8.82,6.045862331589933,9.07882540408975,13.62070380617477,20.41893081061763,30.592168631216214,45.81543317483815,68.5962379953498,102.68426459549048,153.6756004199721,229.89950669106446,343.7161126417633,828.8019944281889,282.6554611752544,436.89825682896696,292.7082303549967,80.04243065389424
8.83,6.061705516036888,9.103086156707937,13.657743215961162,20.475265586507028,30.677496833116415,45.944177663896966,68.78992069438607,102.97522738930293,154.1128932729244,230.55818738907763,344.71173580017347,831.4355468207384,283.35581339104266,438.63466444749974,292.1902141663696,80.2075103195616
8.84,6.077533260859984,9.127326751265215,13.694758859225002,20.531576731149627,30.76280905825423,46.07292537703725,68.9836393093725,103.26626794356723,154.55029853718804,231.21697453944483,345.70736966272426,834.0697334497617,284.0540283755083,440.37529182710347,291.67135959999126,80.37241384530083
8.85,6.093345278088772,9.15154669181111,13.731749899577752,20.587862891151502,30.848103237624144,46.20167336461224,69.17738996905564,103.55738164888379,154.98781130567986,231.8758634370249,346.7030095791517,836.70453622481,284.7500819482591,442.1201330973164,291.151671255972,80.53713875253592
