t,V,Kc,Ki,Nai,y,x,Cai,s,m,h,d,f,f2,Ca_up,Ca_rel,p
8.15,-63.06077557295696,4.049370815530527,139.97658304052325,8.032409651857328,0.010759306805229784,0.1915697001001595,5.319318060441293e-05,0.1745106696306518,0.07496257834488089,0.05432298290275402,5.041124290502432e-05,0.9993439997471352,0.6145027967741117,2.272733828413035,0.12609543765251457,0.7740112731394284
8.16,-67.35911197631602,4.0499953516878495,139.97647506693227,8.03227270756775,0.013076824452081139,0.18716148284008996,4.779041734193986e-05,0.18699573312169943,0.04527863579013738,0.0972063755523854,1.718143505249125e-05,0.9998285664128975,0.631771122190262,2.269553559291738,0.13453068099108426,0.8140382366861776
8.17,-71.80965324212107,4.050714070674027,139.97635610949118,8.032139349357967,0.016198463006787053,0.18208380630396664,4.283440197465877e-05,0.20291925965328572,0.026204018852397454,0.17233114463228372,5.584949003644485e-06,0.9999582668368224,0.648317288604449,2.2662051811017316,0.1433395823030609,0.8511144136514941
8.18,-76.22027032336804,4.051464388443445,139.97623306585828,8.032013002647192,0.020400697416157052,0.17637697552878473,3.836827228881921e-05,0.2231652267636333,0.014953976579155452,0.2941249170315931,1.8177108301836267e-06,0.9999897438309414,0.664171662911678,2.262708475400848,0.15247655541038627,0.8840679551235716
8.19,-80.31538066930827,4.052123221040913,139.9761196246056,8.031894734905027,0.02597454104203048,0.17011988066519737,3.449889771327308e-05,0.2484564892839951,0.008768132275664545,0.465825304474798,6.344001396253023e-07,0.9999972083821899,0.6793589159299983,2.2590874533769636,0.16188614498051374,0.9121102068429211
8.2,-83.77202451973416,4.0525323347767745,139.97603349076013,8.031784123639653,0.03311562280243345,0.16344201408702894,3.134997412306455e-05,0.2789167268488284,0.005543496348528126,0.659464218477462,2.580504600934443e-07,0.9999990748861981,0.6938968169005921,2.255368547419484,0.1715079639597712,0.9349339203042516
8.21,-86.36431766212215,4.05257542939678,139.97598782493176,8.031680018381634,0.04178893997279747,0.1565185483844181,2.8992007231112467e-05,0.3136929240293376,0.003914813820142578,0.8214433061004394,1.3031532042760627e-07,0.9999995996721371,0.7077969437481658,2.2515783602340065,0.1812822283564632,0.9527357378718752
8.22,-88.08600314733494,4.052242813486613,139.9759839990841,8.031581196253123,0.05170203239165389,0.14953629672007435,2.738274713269496e-05,0.35110847371497395,0.0031019902204036595,0.9194640875976204,8.23635557917e-08,0.9999997719118776,0.7210678908493419,2.247741320446056,0.19115485278662378,0.966124928449927
8.23,-89.11060637152126,4.051614327499312,139.97601341136965,8.031486757325322,0.06243588029984155,0.14265148370587458,2.6378801005250772e-05,0.38932087796554277,0.002699168794692273,0.9642548927503823,6.251776253077595e-08,0.9999998374187055,0.7337195534934953,2.2438779157859114,0.2010808031014197,0.9759258781830589
8.24,-89.66007699215592,4.050795303310367,139.97606455300584,8.03139617287618,0.07360478442563861,0.1359692749167404,2.580300642666113e-05,0.42689181973818996,0.0025046772048940473,0.9811166860075187,5.383756198817012e-08,0.9999998648620949,0.7457659260549854,2.2400040381046518,0.21102505230422924,0.9829732288149624
8.25,-89.91651028165136,4.049872720868483,139.9761278769238,8.031309157464994,0.08493059251276493,0.1295481060744069,2.550207274246794e-05,0.46294224100598763,0.0024186277883351125,0.9868435275316888,5.013829582844791e-08,0.9999998764984739,0.7572254676175103,2.2361313279429313,0.22096166724811442,0.9879869046083088
8.26,-90.00189233161122,4.048904724211411,139.97619698207575,8.03122554457569,0.0962396163944433,0.12341395039087509,2.5366900849330977e-05,0.4970389145755488,0.002390569224486603,0.9886952261641663,4.8882366432732356e-08,0.9999998807203904,0.7681199606230193,2.2322680042806473,0.23087206184164544,0.9915328834022318
8.27,-89.99000879336563,4.047926142849543,139.97626802100558,8.031145217234695,0.1074324129362363,0.1175734326936231,2.5328168169131814e-05,0.5290284137103747,0.002394359820688059,0.9892320900753777,4.891682074258088e-08,0.9999998811308667,0.7784730489701838,2.2284197456843775,0.24074319041532302,0.9940333623172399
8.28,-89.9233211625636,4.046956615999635,139.97633881252415,8.031068078312703,0.11845536879943797,0.11202267058628838,2.5344593087103744e-05,0.5589110026240254,0.002416130205381124,0.9892931175603298,4.967556606907903e-08,0.9999998794363436,0.7883090572922217,2.2245904244602155,0.2505660264647782,0.9957942964824013
8.290000000000001,-89.82574495772498,4.04600678963531,139.9764081627351,8.030994039573844,0.12928129226268675,0.10675247057447268,2.5392441260008164e-05,0.5867636961625898,0.002448373790362623,0.9891581774218327,5.086508517771333e-08,0.9999998765022612,0.7976522091287855,2.2207826555055616,0.26033439837777766,0.9970339655120446
8.3,-89.71066869462487,4.045082215712672,139.97647543735235,8.030923017890052,0.13989773509245598,0.10175118442749945,2.54582940461402e-05,0.6126978509058666,0.0024869567657503145,0.9889288339824802,5.232750361718285e-08,0.999999872787906,0.806526166446089,2.2169981862082526,0.27004414005117816,0.9979068185133124
8.31,-89.58560691993745,4.04418561648359,139.97654031323455,8.0308549338696,0.15030035095883323,0.09700622606342119,2.5534604933613225e-05,0.6368370243684404,0.002529570227777229,0.9886467063396708,5.3975825113013915e-08,0.9999998685442406,0.8149537825521234,2.2132381671566956,0.27969248613097225,0.998521686559483
8.32,-89.4548061626363,4.043318152318367,139.97660263924428,8.030789711249502,0.16048921380268436,0.09250485860156342,2.561712453401596e-05,0.6593058595223353,0.0025749077305642627,0.9883310024768841,5.576146026146937e-08,0.9999998639105888,0.8229569841779508,2.209503338032155,0.28927764759481345,0.9989550884109469
8.33,-89.32069308751657,4.042480125543953,139.97666235899928,8.030727276535938,0.1704667833104636,0.08823459549446827,2.5703442893958996e-05,0.6802247131488024,0.0026222211137384393,0.9879914535527367,5.765712411954939e-08,0.9999998589647394,0.8305567273785971,2.2057941556268883,0.29879851415587616,0.9992607965399765
8.34,-89.18467280050542,4.041671367775874,139.97671946835953,8.030667558746872,0.1802367872496872,0.08418339581867726,2.5792179475591855e-05,0.69970727055453,0.0026710773672733723,0.9876332796603031,5.96476142077995e-08,0.9999998537497059,0.8377729949046976,2.202110881687536,0.3082544470591006,0.9994766099883162
8.35,-89.04756780602729,4.040891452353718,139.97677399210784,8.03061048921425,0.18980360877893904,0.08033975105407246,2.5882537275555233e-05,0.7178596772198291,0.002721224979555418,0.9872593457912185,6.172474173354201e-08,0.9999998482883589,0.844624815573053,2.1984536427882992,0.31764513623355245,0.9996290804436391
8.36,-88.9098702434524,4.040139815963652,139.9768259705948,8.030556001423372,0.1991719357100436,0.07669271745405958,2.59740472919101e-05,0.7347803990668574,0.002772516493770039,0.9868712406858873,6.388439811358493e-08,0.9999998425918273,0.851130294953461,2.194822472448041,0.3269704989371692,0.9997368958295911
8.370000000000001,-88.7718770505973,4.039415823401755,139.97687545262232,8.030504030885032,0.2083465739770957,0.07323191647294966,2.606643248431258e-05,0.7505604800525922,0.002824866778640988,0.98646980236623,6.61249682025362e-08,0.9999998366640932,0.8573066518241302,2.191217339447081,0.33623061108061386,0.9998131925074653
8.38,-88.633773045761,4.03871880708625,139.97692249109696,8.030454515028135,0.2173323342126199,0.06994752222504524,2.615952464776752e-05,0.765283938244069,0.0028782268003061657,0.9860554434339394,6.844631095299218e-08,0.9999998305048581,0.8631702564801647,2.1876381680985024,0.3454256578538494,0.9998672270001437
8.39,-88.49567624682336,4.038048088282667,139.9769671406888,8.030407393109861,0.2261339713861318,0.06683024028413403,2.6253219591048915e-05,0.7790282426216085,0.002932569294442112,0.9856283167812406,7.084920801329343e-08,0.99999982411116,0.8687366697001754,2.184084852157756,0.35455589966715956,0.9999055368068551
8.4,-88.35766192458433,4.037402988048793,139.9770094566183,8.030362606138272,0.23475615434252514,0.0638712826556651,2.6347453500616326e-05,0.7918648060505394,0.0029878813271415187,0.9851884064968056,7.333507793711748e-08,0.9999998174781841,0.8740206810658651,2.1805572640484634,0.3636216494717802,0.9999327189394085
8.41,-88.21978011057607,4.036782835037207,139.97704949378772,8.030320096801224,0.24320344458953153,0.061062342692102055,2.6442185780593527e-05,0.803859453000072,0.003044158280557539,0.9847355965650573,7.590573799230522e-08,0.9999998105999153,0.879036346000566,2.177055261792874,0.3726232557163898,0.999952016924868
8.42,-88.08206527131549,4.0361869695358745,139.97708730632502,8.0302798094026,0.25148028615947515,0.058395569632394985,2.6537389802569665e-05,0.8150728669298741,0.0031014007115435977,0.9842697069934745,7.856328160254476e-08,0.9999998034695121,0.8837970215541103,2.1735786937760553,0.38156109059490756,0.9999657278007676
8.43,-87.94454124641521,4.035614745235414,139.9771229473776,8.030241689803116,0.25959100212988145,0.05586354352674315,2.6633048212105956e-05,0.8255610106457069,0.003159613583136429,0.9837905118106145,8.131002641107477e-08,0.9999997960794548,0.8883154006939026,2.170127401964732,0.3904355420846769,0.9999754800227152
8.44,-87.80722433907015,4.035065530128758,139.97715646900136,8.030205685364928,0.2675397937711634,0.05345925124216916,2.672915005962543e-05,0.8353755132498815,0.003218802626330875,0.9832977516988214,8.414847898990531e-08,0.9999997884216364,0.8926035450469707,2.166701224116413,0.3992470084789445,0.9999824253001317
8.45,-87.6701255605058,4.034538707025179,139.97718792209207,8.030171744899222,0.2753307408927952,0.05117606378250276,2.6825688715116355e-05,0.8445640228257281,0.0032789801376403114,0.9827911432679948,8.708127092329118e-08,0.9999997804875248,0.8966729160099192,2.163299995332612,0.4079958945452689,0.9999873739029866
8.46,-87.53325233624884,4.034033673819035,139.9772173563442,8.030139818615462,0.2829678029123678,0.04900771470588955,2.6922660269026764e-05,0.8531705326343194,0.0033401530271181586,0.9822703844839243,9.011120307174335e-08,0.9999997722680761,0.9005344044743117,2.1599235492757987,0.4166826085161798,0.9999909010270327
8.47,-87.39660921718306,4.033549843289646,139.9772448202617,8.030109858072244,0.29045482129031835,0.04694827952406151,2.7020062914244586e-05,0.8612356824486747,0.0034023325866486672,0.981735155911355,9.324118493528602e-08,0.9999997637538629,0.9041983591884823,2.1565717189783244,0.4253075600841383,0.9999934187222523
8.48,-87.26019817326929,4.033086642732706,139.97727036118698,8.030081816131826,0.2977955225296257,0.04499215656368684,2.7117896777000178e-05,0.8687970267821152,0.003465536162888637,0.9811851228465004,9.64742836336942e-08,0.9999997549349758,0.9076746133890078,2.1532443372804386,0.4338711593155534,0.9999952151428365
8.49,-87.12401921044737,4.032643513743443,139.97729402531405,8.030055646913869,0.3049935207177075,0.04313404841455202,2.721616335475602e-05,0.8758892914037651,0.0035297743400272844,0.9806199363611502,9.981367031653923e-08,0.9999997458010952,0.9109725108161051,2.149941237308192,0.442373815470584,0.9999964972171224
8.5,-86.98807054944294,4.032219911828501,139.97731585772078,8.030031305753214,0.31205232051622656,0.04136894512843239,2.731486540019367e-05,0.8825445962397265,0.0035950628554510746,0.9800392334089888,1.0326268574117576e-07,0.9999997363414226,0.9141009294656977,2.1466622527090404,0.4508159364210209,0.9999974121250816
8.51,-86.85234880936038,4.031815306018898,139.9773359024011,8.030008749157561,0.3189753201913782,0.03969210787365918,2.741400679849085e-05,0.8887926665388622,0.003661417635068983,0.9794426367753487,1.0682478142263691e-07,0.999999726544695,0.9170683049027223,2.143407217840728,0.45919792818463,0.9999980646309287
8.52,-86.71684914718503,4.031429178475324,139.97735420229847,8.029987934766401,0.32576581464888693,0.038099053499626515,2.7513592479562972e-05,0.8946610266288088,0.0037288555999927704,0.9788297548396032,1.1050358289472499e-07,0.9999997163991461,0.9198826524688705,2.1401759679047627,0.4675201945969097,0.9999985294776433
8.53,-86.5815653578737,4.031061024130563,139.97737079933603,8.029968821314993,0.33242699817095533,0.03658554134157839,2.761362836480332e-05,0.9001751606376043,0.0037973946790273525,0.9782001811367904,1.1430286121935926e-07,0.9999997058924815,0.9225515864526049,2.1369683390304925,0.47578313710496045,0.999998859359969
8.540000000000001,-86.44648997759955,4.030710350242279,139.97738573445534,8.02995136859027,0.338961967813091,0.03514755736409152,2.7714121314282875e-05,0.9053587020815094,0.003867053828032796,0.9775534937778515,1.1822655416052893e-07,0.9999996950118529,0.9250823432573468,2.133784168358024,0.4839871545646483,0.9999990928820964
8.55,-86.31161433460767,4.030376676023261,139.97739904764816,8.029935537395916,0.3453737261737849,0.03378130212040552,2.7815079107863232e-05,0.9102335714933025,0.003937853044699215,0.9768892548353868,1.2227877378776084e-07,0.9999996837438316,0.9274817992340123,2.130623294071386,0.4921326431603685,0.9999992579675938
8.56,-86.1769285919336,4.030059532300366,139.97741077798622,8.029921289520344,0.3516651839639152,0.032483180073628055,2.7916510437314288e-05,0.9148200943462913,0.004009813486132444,0.9762070096345633,1.2646381467627833e-07,0.9999996720743706,0.9297564866769497,2.1274855554171146,0.5002199963605379,0.9999993739018096
8.57,-86.04242180659834,4.029758461145404,139.977420963653,8.02990858770148,0.3578391628291312,0.031249788013796586,2.801842489338047e-05,0.9191371275185409,0.00408295742769446,0.9755062858896111,1.3078616718627664e-07,0.9999996599887627,0.9319126112678807,2.1243707927293562,0.5082496048567751,0.9999994540475551
8.58,-85.90808198040988,4.029473015510702,139.9774296419754,8.029897395592355,0.3638983981207363,0.030077903828744514,2.8120832953412558e-05,0.9232021808887639,0.004157308317167273,0.9747865928817038,1.3525052712226778e-07,0.999999647471607,0.9339560690274763,2.1212788474507804,0.5162218565133712,0.9999995081336358
8.59,-85.77389608619214,4.02920275888793,139.97743684945343,8.029887677729846,0.3698455414665976,0.028964476914339565,2.8223745981720238e-05,0.9270315146708914,0.0042328908751168735,0.974047420545038,1.3986180786473755e-07,0.9999996345067665,0.9358924610898501,2.118209562135264,0.5241371363611574,0.9999995428847761
8.6,-85.63985011998383,4.028947264942515,139.97744262179205,8.029879399500095,0.37568316355547743,0.027906616949870802,2.8327176217997576e-05,0.9306402604642531,0.004309731115274017,0.9732882386049885,1.4462515196579227e-07,0.9999996210773305,0.9377271106758103,2.115162780469249,0.5319958265457876,0.9999995643628266
8.61,-85.50592909254118,4.028706117210182,139.97744699392783,8.02987252711215,0.3814137563857818,0.026901587066951328,2.84311367991911e-05,0.9340424774361227,0.004387856386908766,0.9725084954112739,1.49545947252819e-07,0.9999996071655566,0.9394650742466335,2.1121383472515634,0.5397983063766139,0.999999576445077
8.620000000000001,-85.37211705410246,4.028478908758903,139.9774500000586,8.029867027567047,0.3870397357918488,0.025946794446800026,2.853564176340502e-05,0.9372512478571543,0.004467295462542143,0.9717076168698844,1.5462984221113745e-07,0.9999995927528182,0.9411111560047619,2.1091361084011995,0.5475449523076318,0.9999995819040316
8.63,-85.23839709648013,4.028265241890472,139.9774516736697,8.029862868631387,0.39256344365946527,0.02503978335284974,2.8640706071807938e-05,0.9402787370937717,0.004548078612778973,0.9708850051745378,1.5988276357384014e-07,0.9999995778195435,0.9426699191728024,2.1061559109474244,0.5552361379607644,0.9999995818355353
8.64,-85.10475139680534,4.028064727842552,139.97745204755984,8.029860018809124,0.3979871502117568,0.024178227068083515,2.8746345619991864e-05,0.9431362717998956,0.004630237702762078,0.9700400375604118,1.6531093083388281e-07,0.9999995623451615,0.9441456986851514,2.1031976030436415,0.5628722340905199,0.9999995772941326
8.65,-84.97116122710722,4.0278769864910355,139.97745115386726,8.02985844731491,0.40331305621303914,0.023359920815903726,2.885257724984398e-05,0.9458344027210883,0.004713806217835075,0.9691720650443836,1.7092087060566967e-07,0.9999995463080532,0.9455426125988696,2.100261033964458,0.5704536085897108,0.9999995693161322
8.66,-84.83760695597849,4.027701646056655,139.97744902409562,8.029858124048163,0.4085432951195818,0.02258277492809385,2.895941876284496e-05,0.9483829650311386,0.00479881931615645,0.9682804110823763,1.7671943998876677e-07,0.9999995296854736,0.9468645731277788,2.097346054102673,0.5779806264951689,0.9999995589573641
8.67,-84.70406803919062,4.027538342822169,139.977445689139,8.029859019568585,0.4136799351128542,0.02184480879041531,2.906688893490791e-05,0.9507911284244887,0.00488531388171048,0.9673643701114585,1.8271385196276604e-07,0.9999995124534679,0.948115296619648,2.094452514963574,0.585453649999323,0.9999995470398956
8.68,-84.5705229990793,4.027386720854258,139.97744117930688,8.029861105072516,0.418724981060377,0.021144145154964704,2.9175007552195934e-05,0.9530674429514808,0.004973328768071223,0.9664232058506406,1.8891170874003965e-07,0.9999994945867582,0.9492983129901972,2.0915802691571805,0.592873038466555,0.9999995337354399
8.69,-84.43694943387118,4.027246431742322,139.97743552434704,8.029864352369419,0.4236803764065469,0.02047900449613074,2.9283795463282243e-05,0.9552198856567993,0.005062905044996448,0.9654561494429169,1.9532100850663445e-07,0.9999994760586922,0.9504169750739178,2.0887291704015594,0.6002391484216915,0.9999995191404495
8.700000000000001,-84.3033240056323,4.027117134333008,139.97742875346927,8.029868733858976,0.42854800504319485,0.019847699649782904,2.939327460818474e-05,0.9572559031604964,0.005154085927019778,0.9644623977157217,2.0195016939910163e-07,0.9999994568411623,0.9514744675839094,2.085899073518861,0.6075523335564224,0.9999995031585824
8.71,-84.16962244086257,4.026998494487792,139.97742089536683,8.029874222509607,0.433329693006148,0.019248631065216012,2.9503468063566694e-05,0.9591824483160324,0.005246916640632284,0.9634411111388246,2.0880804709963356e-07,0.9999994369045385,0.9524738151638477,2.083089834438826,0.6148129447162521,0.9999994860337786
8.72,-84.03581950207995,4.026890184825404,139.97741197823973,8.029880791837053,0.43802721021386504,0.018680282028034255,2.9614400037642346e-05,0.9610060168842303,0.005341444071509781,0.9623914120899956,2.159040103914472e-07,0.9999994162174867,0.953417890474289,2.0803013101931054,0.6220213299104261,0.9999994680183727
8.73,-83.90188894839655,4.026791884475471,139.97740202981691,8.029888415884262,0.44264227205965345,0.01814121453458455,2.9726095930963354e-05,0.9627326770828385,0.005437718426015486,0.9613123824620069,2.2324798701585277e-07,0.9999993947467686,0.9543094213233486,2.0775333589105274,0.6291778343183557,0.9999994491299021
8.74,-83.76780353489086,4.026703278829508,139.97739107737868,8.029897069199407,0.4471765411626553,0.017630064299492883,2.983858237166765e-05,0.9643681089332561,0.005535792305172651,0.9602030617253242,2.308504665989991e-07,0.9999993724572229,0.955150999071065,2.074785839818876,0.636282800281107,0.999999429523447
8.75,-83.63353494435182,4.026624059318538,139.97737914777701,8.02990672681897,0.45163162862189205,0.01714553803464022,2.9951887357465127e-05,0.9659176191116403,0.005635722584308751,0.9590624433750845,2.3872245353350515e-07,0.999999349311685,0.9559450836718166,2.0720586132395824,0.6433365673065083,0.9999994091163086
8.76,-83.49905377807603,4.02655392316714,139.97736626745785,8.029917364246467,0.4560090956942639,0.016686408724670334,3.006604023865801e-05,0.9673861778407945,0.005737568048244093,0.9578894729973392,2.468756405898986e-07,0.9999993252707324,0.9566940116563498,2.0693515405891296,0.6503394720610393,0.9999993878426816
8.77,-83.36432950181194,4.0264925731768875,139.97735246248112,8.02992895743543,0.4603104550281846,0.016251512829458775,3.018107184282382e-05,0.9687784352146487,0.005841389358585794,0.9566830446645117,2.553224147030673e-07,0.9999993002925922,0.9574000012632053,2.0666644843781725,0.657291848363766,0.9999993656363075
8.78,-83.22933040470117,4.02643971750329,139.9773377585413,8.029941482771289,0.4645371719379476,0.015839747079369065,3.0297014475242583e-05,0.9700987432717759,0.0059472502894877335,0.9554419982343901,2.6407595981908396e-07,0.9999992743327648,0.9580651581071156,2.063997308212186,0.6641940271773972,0.9999993424761152
8.790000000000001,-83.09402355775553,4.026395069419261,139.97732218098903,8.0299549170522,0.4686906659101163,0.015450064614577716,3.041390202771108e-05,0.9713511830357427,0.006055217914453847,0.9541651163887165,2.731502537642527e-07,0.9999992473440102,0.9586914819098363,2.061349876789496,0.6710463366067426,0.999999318363175
8.8,-82.95837472861635,4.02635834711217,139.97730575485056,8.02996923747447,0.47277231149782095,0.015081473088681454,3.0531770048602076e-05,0.9725395744123487,0.0061653679424194235,0.9528511206950163,2.825600754288842e-07,0.9999992192760309,0.9592808701476213,2.058722055902777,0.6778491018841057,0.9999992932874663
8.81,-82.82234832758724,4.026329273450146,139.9772885048493,8.029984421614117,0.4767834397231698,0.014733031098295615,3.065065586215684e-05,0.9736675008785776,0.006277778772111926,0.9514986678066261,2.923211593865779e-07,0.9999991900753115,0.959835124314858,2.056113712438575,0.6846026453626615,0.9999992672513728
8.82,-82.68590731825847,4.026307575769491,139.9772704554262,8.030000447411632,0.48072533907107956,0.01440384593117578,3.077059868406938e-05,0.9747383226525117,0.006392533854344249,0.9501063451268652,3.024502197371552e-07,0.9999991596848842,0.9603559541175459,2.0535247143779003,0.6913072865041385,0.9999992401957681
8.83,-82.54901314988429,4.026292985659475,139.97725163076058,8.030017293155062,0.4845992563951772,0.014093071467598469,3.089163975164344e-05,0.9757551887737878,0.006509711913548476,0.9486726647228172,3.129651800831594e-07,0.9999991280437819,0.9608449814031365,2.05095493080019,0.6979633418560485,0.9999992120776959
8.84,-82.41162569645533,4.026285238737191,139.97723205479065,8.030034937462961,0.48840639832014165,0.013799904703754112,3.1013822382509045e-05,0.9767210607820673,0.006629397891933557,0.9471960614335163,3.2388507589738127e-07,0.9999990950870874,0.961303746297842,2.048404231880893,0.7045711250515704,0.9999991827989722
8.85,-82.27370315824398,4.0262840744509605,139.97721175123417,8.03005335926972,0.49214793154906555,0.01352358524738911,3.11371921191583e-05,0.9776387117681266,0.00675169335558694,0.9456748844544242,3.352301363613491e-07,0.9999990607452173,0.9617337085779482,2.045872488901081,0.7111309467656813,0.9999991523196605
8.86,-82.13520195967774,4.026289235846573,139.97719074360947,8.030072537810046,0.4958249844051626,0.013263391502736805,3.126179685810862e-05,0.9785107527167325,0.006876700910683864,0.9441073949423623,3.470220100755513e-07,0.9999990249438587,0.9621362543513635,2.0433595742433175,0.7176431147203668,0.9999991205576556
8.870000000000001,-81.99607650017406,4.026300469369185,139.97716905525678,8.03009245261185,0.4994386469459315,0.013018640503331078,3.1387687063701325e-05,0.9793396295993213,0.007004536264739376,0.942491757021091,3.5928402016675574e-07,0.9999989876032052,0.9625126968516604,2.04086536140276,0.7241079336339931,0.9999990874612592
8.88,-81.85627921178153,4.026317524621147,139.97714670936048,8.030113083470832,0.5029899724312873,0.01278868442525816,3.151491585679904e-05,0.9801276466341234,0.007135317490265689,0.9408260336590972,3.720409915319467e-07,0.9999989486378018,0.9628642826097289,2.0383897249851644,0.7305257052197869,0.9999990529791173
8.89,-81.71576026050393,4.026340154108633,139.97712372897692,8.030134410439537,0.5064799774459261,0.012572910354874194,3.1643539430241634e-05,0.980876964799767,0.007269140655680811,0.9391081730666386,3.85319474780594e-07,0.9999989079555421,0.9631921923071447,2.0359325407187345,0.7368967281291038,0.9999990170405809
8.9,-81.5744675352519,4.026368113079129,139.97710013704895,8.030156413813726,0.5099096427914526,0.012370737853617208,3.17736169970911e-05,0.9815896170460321,0.007406149944628436,0.9373360087416611,3.99148089429378e-07,0.9999988654576606,0.9634975452205363,2.0334936854566736,0.743221297934661,0.9999989795664495
8.91,-81.43234641582832,4.026401159303949,139.97707595643064,8.030179074121019,0.5132799135354679,0.012181618090197788,3.190521108078401e-05,0.9822675130952079,0.007546485511872659,0.9355072467736162,4.135575770066359e-07,0.9999988210377891,0.9637814010396022,2.0310730371992674,0.749499707048562,0.999998940464025
8.92,-81.28933958201971,4.0264390527749665,139.97705120991583,8.030202372102814,0.5165917003022884,0.01200503167018276,3.203838780344897e-05,0.9829124507155569,0.007690291722165572,0.933619456347924,4.285809696487572e-07,0.9999987745811508,0.9640447640387747,2.0286704750833993,0.7557322447345233,0.9999988996416669
8.93,-81.1453868536392,4.026481555449161,139.9770259202631,8.030226288698454,0.5198458799674814,0.011840487182801675,3.2173217097977506e-05,0.983526122985759,0.007837725234822478,0.9316700615375383,4.442538757841743e-07,0.9999987259638684,0.9642885859641586,2.026285879381834,0.7619191970883322,0.9999988570003009
8.94,-81.00042506056467,4.026528430945986,139.97700011022206,8.030250805026368,0.5230432971809987,0.011687519145517411,3.230977288868604e-05,0.9841101278598402,0.007988953283158011,0.9296563345988376,4.606146859315303e-07,0.9999986750521672,0.9645137700234429,2.0239191314746954,0.7680608470974469,0.999998812433592
8.950000000000001,-80.85438740176232,4.026579444577863,139.97697380255494,8.03027590239887,0.5261847598296329,0.011545690864754274,3.244813393814923e-05,0.9846659593508965,0.008144154999369355,0.9275753636953075,4.777050072709679e-07,0.9999986217005166,0.9647211657034216,2.0215701140257565,0.77415747412666,0.9999987658262031
8.96,-80.70720348935895,4.026634362871065,139.97694702006956,8.03030156228667,0.5292710428019995,0.011414590339599632,3.2588383782762725e-05,0.9851950247280649,0.008303522089384011,0.9254240554421465,4.955697438638325e-07,0.9999985657515875,0.964911576693362,2.0192387108800367,0.7802093541777178,0.9999987170536874
8.97,-80.55879905857037,4.026692953186994,139.97691978565615,8.030327766298525,0.532302889020487,0.011293828448282967,3.273061113300473e-05,0.9856986531849369,0.008467260162131167,0.9231991202792152,5.14257638707827e-07,0.999998507034376,0.9650857645317308,2.016924807054878,0.7862167598820797,0.9999986659815154
8.98,-80.40909568684364,4.026754983578526,139.97689212230688,8.030354496177475,0.5352810087773623,0.01118303901872316,3.287491025274772e-05,0.9861780965012706,0.008635589582309923,0.9208970581747049,5.338215083336262e-07,0.9999984453631117,0.9652444486101079,2.0146282887756186,0.7921799603828471,0.9999986124642537
8.99,-80.25801021474994,4.0268202223916525,139.9768640531632,8.030381733786173,0.5382060791350861,0.011081878188262086,3.302138175290812e-05,0.986634533526559,0.008808747847625878,0.9185141293511228,5.543189710637068e-07,0.999998380534598,0.9653883077235658,2.012349043525746,0.7980992211496764,0.9999985563437181
9.0,-80.10545465625758,4.026888438142077,139.9768356015271,8.030409461100687,0.5410787443073982,0.010990023862834312,3.3170132707379315e-05,0.9870690725193129,0.008986989933392722,0.9160463500963875,5.758125799144929e-07,0.9999983123277665,0.9655179811813688,2.0100869600386972,0.8039748039902803,0.9999984974486054
9.01,-79.95133549094416,4.026959399011645,139.9768067909197,8.030437660191764,0.5438996150629601,0.010907174847910064,3.332127761301226e-05,0.9874827568273181,0.009170590995740708,0.9134894574216487,5.983706764731276e-07,0.9999982405004587,0.9656340708782175,2.007841928352807,0.8098069668403347,0.9999984355921948
9.02,-79.79555316194958,4.027032872421592,139.97677764512676,8.030466313207729,0.5466692688547183,0.010833049808482273,3.3474939056786844e-05,0.9878765702046371,0.009359848251466749,0.910838885302726,6.220680597504411e-07,0.9999981647869652,0.9657371436169201,2.0056138398273706,0.8155959636721596,0.9999983705705329
9.03,-79.63800156564696,4.0271086247049945,139.97674818823612,8.030495402365505,0.5493882493971949,0.010767387001897359,3.3631248426574156e-05,0.9882514388220288,0.009555084038200759,0.9080897384897504,6.469868287346667e-07,0.9999980848949965,0.9658277318887766,2.0034025871708816,0.8213420443765308,0.9999983021606615
9.040000000000001,-79.47856787433145,4.02718642097592,139.97671844465248,8.030524909945859,0.5520570665401923,0.010709944049608108,3.379034613853008e-05,0.9886082326517804,0.009756645815302176,0.905236784681416,6.732165048956163e-07,0.9999980005050854,0.9659063344230258,2.0012080644523857,0.8270454547157097,0.999998230119987
9.05,-79.31713105764547,4.027266024126776,139.976688439211,8.030554818262976,0.5546761951877863,0.010660496765105578,3.395238365214559e-05,0.9889477731079457,0.009964912107293632,0.9022743826752548,7.008561268989512e-07,0.9999979112626829,0.9659734192790196,1.9990301671817334,0.8327064359794047,0.999998154180952
9.06,-79.15356156533112,4.027347194678541,139.976658197195,8.030585109663976,0.5572460748294709,0.010618839330263516,3.4117523994856774e-05,0.989270832704009,0.010180295453095019,0.8991964655324584,7.300154055469665e-07,0.999997816774407,0.9660294236864616,1.9968687923275636,0.8383252249114375,0.9999980740494739
9.07,-78.98772045876751,4.027429690241869,139.97662774439863,8.03061576651565,0.5597671085218521,0.010584784033597743,3.428594282244132e-05,0.9895781377080876,0.010403244316800744,0.8959965029075846,7.608150193354131e-07,0.9999977166059654,0.9660747550131576,1.9947238383699568,0.8439020534942144,0.9999979894019303
