t,x1,x2,x3,x4,x5,x6,x7,x8,x9
7.6000000000000005,0.8000001041136461,1.4350125607292495e-17,1.0159612789549643e-07,2.0319228230774695,1.8286888115486862e-25,1.2585093262628416e-18,2.5170189436477394e-09,5.034038535145939,3.7706440855291265e-17
7.61,0.8000001041136461,1.4350125607291333e-17,1.0159612789546727e-07,2.0319228230768864,1.8286888115480158e-25,1.2585093262629144e-18,2.517018943647885e-09,5.03403853514623,3.770644085527792e-17
7.62,0.8000001041136461,1.435012560729017e-17,1.0159612789543812e-07,2.0319228230763033,1.8286888115473454e-25,1.2585093262629874e-18,2.517018943648031e-09,5.034038535146522,3.770644085526458e-17
7.63,0.8000001041136461,1.4350125607289007e-17,1.0159612789540896e-07,2.0319228230757203,1.828688811546675e-25,1.2585093262630602e-18,2.5170189436481766e-09,5.034038535146814,3.7706440855251236e-17
7.640000000000001,0.8000001041136461,1.4350125607287842e-17,1.015961278953798e-07,2.031922823075137,1.8286888115460046e-25,1.2585093262631332e-18,2.5170189436483226e-09,5.034038535147105,3.7706440855237893e-17
7.65,0.8000001041136461,1.435012560728668e-17,1.0159612789535065e-07,2.031922823074554,1.8286888115453342e-25,1.258509326263206e-18,2.517018943648468e-09,5.034038535147397,3.770644085522455e-17
7.66,0.8000001041136461,1.4350125607285516e-17,1.0159612789532148e-07,2.0319228230739705,1.8286888115446638e-25,1.258509326263279e-18,2.517018943648614e-09,5.034038535147689,3.770644085521121e-17
7.67,0.8000001041136461,1.435012560728435e-17,1.0159612789529232e-07,2.0319228230733875,1.8286888115439934e-25,1.2585093262633518e-18,2.5170189436487597e-09,5.03403853514798,3.7706440855197865e-17
7.68,0.8000001041136461,1.435012560728319e-17,1.0159612789526316e-07,2.0319228230728044,1.828688811543323e-25,1.2585093262634248e-18,2.5170189436489057e-09,5.034038535148271,3.770644085518452e-17
7.69,0.8000001041136461,1.4350125607282024e-17,1.0159612789523401e-07,2.0319228230722213,1.8286888115426526e-25,1.2585093262634976e-18,2.5170189436490513e-09,5.0340385351485635,3.770644085517118e-17
7.7,0.8000001041136461,1.4350125607280863e-17,1.0159612789520485e-07,2.031922823071638,1.8286888115419822e-25,1.2585093262635706e-18,2.5170189436491973e-09,5.034038535148855,3.7706440855157836e-17
7.71,0.8000001041136461,1.4350125607279698e-17,1.015961278951757e-07,2.031922823071055,1.8286888115413116e-25,1.2585093262636434e-18,2.517018943649343e-09,5.034038535149146,3.7706440855144493e-17
7.72,0.8000001041136461,1.4350125607278536e-17,1.0159612789514654e-07,2.0319228230704716,1.8286888115406412e-25,1.2585093262637164e-18,2.517018943649489e-09,5.034038535149438,3.770644085513115e-17
7.73,0.8000001041136461,1.435012560727737e-17,1.0159612789511737e-07,2.0319228230698885,1.8286888115399708e-25,1.2585093262637892e-18,2.5170189436496345e-09,5.03403853514973,3.770644085511781e-17
7.74,0.8000001041136461,1.4350125607276206e-17,1.0159612789508821e-07,2.0319228230693054,1.8286888115393004e-25,1.2585093262638622e-18,2.5170189436497805e-09,5.034038535150021,3.7706440855104465e-17
7.75,0.8000001041136461,1.4350125607275045e-17,1.0159612789505906e-07,2.0319228230687223,1.82868881153863e-25,1.258509326263935e-18,2.517018943649926e-09,5.034038535150313,3.770644085509112e-17
7.76,0.8000001041136461,1.435012560727388e-17,1.015961278950299e-07,2.031922823068139,1.8286888115379596e-25,1.258509326264008e-18,2.517018943650072e-09,5.0340385351506045,3.770644085507778e-17
7.7700000000000005,0.8000001041136461,1.4350125607272718e-17,1.0159612789500074e-07,2.0319228230675557,1.8286888115372892e-25,1.2585093262640808e-18,2.517018943650218e-09,5.034038535150896,3.7706440855064436e-17
7.78,0.8000001041136461,1.4350125607271553e-17,1.0159612789497159e-07,2.0319228230669726,1.8286888115366188e-25,1.2585093262641538e-18,2.5170189436503636e-09,5.034038535151187,3.7706440855051093e-17
7.79,0.8000001041136461,1.4350125607270392e-17,1.0159612789494243e-07,2.0319228230663895,1.8286888115359484e-25,1.2585093262642266e-18,2.5170189436505096e-09,5.034038535151479,3.770644085503775e-17
7.8,0.8000001041136461,1.4350125607269227e-17,1.0159612789491327e-07,2.0319228230658064,1.828688811535278e-25,1.2585093262642996e-18,2.5170189436506552e-09,5.034038535151771,3.770644085502441e-17
7.8100000000000005,0.8000001041136461,1.4350125607268065e-17,1.015961278948841e-07,2.0319228230652233,1.8286888115346076e-25,1.2585093262643724e-18,2.5170189436508012e-09,5.034038535152062,3.7706440855011065e-17
7.82,0.8000001041136461,1.43501256072669e-17,1.0159612789485495e-07,2.0319228230646402,1.8286888115339372e-25,1.2585093262644453e-18,2.517018943650947e-09,5.034038535152354,3.770644085499773e-17
7.83,0.8000001041136461,1.4350125607265735e-17,1.0159612789482579e-07,2.0319228230640567,1.8286888115332668e-25,1.2585093262645181e-18,2.517018943651093e-09,5.0340385351526455,3.7706440854984385e-17
7.84,0.8000001041136461,1.4350125607264574e-17,1.0159612789479663e-07,2.0319228230634736,1.8286888115325961e-25,1.2585093262645911e-18,2.5170189436512384e-09,5.034038535152937,3.770644085497104e-17
7.8500000000000005,0.8000001041136461,1.435012560726341e-17,1.0159612789476748e-07,2.0319228230628905,1.8286888115319257e-25,1.258509326264664e-18,2.5170189436513844e-09,5.034038535153228,3.77064408549577e-17
7.86,0.8000001041136461,1.4350125607262247e-17,1.0159612789473832e-07,2.0319228230623074,1.8286888115312553e-25,1.258509326264737e-18,2.51701894365153e-09,5.03403853515352,3.7706440854944357e-17
7.87,0.8000001041136461,1.4350125607261082e-17,1.0159612789470917e-07,2.0319228230617243,1.828688811530585e-25,1.2585093262648097e-18,2.517018943651676e-09,5.034038535153812,3.7706440854931014e-17
7.88,0.8000001041136461,1.435012560725992e-17,1.0159612789468e-07,2.0319228230611412,1.8286888115299145e-25,1.2585093262648827e-18,2.5170189436518216e-09,5.034038535154103,3.770644085491767e-17
7.890000000000001,0.8000001041136461,1.4350125607258756e-17,1.0159612789465084e-07,2.0319228230605577,1.8286888115292441e-25,1.2585093262649555e-18,2.5170189436519676e-09,5.034038535154395,3.770644085490433e-17
7.9,0.8000001041136461,1.4350125607257594e-17,1.0159612789462168e-07,2.0319228230599746,1.8286888115285737e-25,1.2585093262650285e-18,2.517018943652113e-09,5.034038535154687,3.7706440854890985e-17
7.91,0.8000001041136461,1.435012560725643e-17,1.0159612789459253e-07,2.0319228230593915,1.8286888115279033e-25,1.2585093262651013e-18,2.517018943652259e-09,5.034038535154978,3.770644085487764e-17
7.92,0.8000001041136461,1.4350125607255265e-17,1.0159612789456337e-07,2.0319228230588084,1.828688811527233e-25,1.2585093262651743e-18,2.5170189436524047e-09,5.03403853515527,3.77064408548643e-17
7.930000000000001,0.8000001041136461,1.4350125607254103e-17,1.0159612789453421e-07,2.0319228230582254,1.8286888115265626e-25,1.2585093262652471e-18,2.5170189436525507e-09,5.034038535155561,3.7706440854850957e-17
7.94,0.8000001041136461,1.4350125607252938e-17,1.0159612789450506e-07,2.0319228230576423,1.8286888115258922e-25,1.2585093262653201e-18,2.5170189436526963e-09,5.034038535155853,3.7706440854837614e-17
7.95,0.8000001041136461,1.4350125607251776e-17,1.015961278944759e-07,2.0319228230570587,1.8286888115252218e-25,1.2585093262653929e-18,2.5170189436528423e-09,5.034038535156144,3.770644085482427e-17
7.96,0.8000001041136461,1.4350125607250612e-17,1.0159612789444673e-07,2.0319228230564756,1.8286888115245514e-25,1.2585093262654659e-18,2.517018943652988e-09,5.034038535156436,3.770644085481093e-17
7.97,0.8000001041136461,1.435012560724945e-17,1.0159612789441757e-07,2.0319228230558926,1.8286888115238807e-25,1.2585093262655387e-18,2.517018943653134e-09,5.034038535156728,3.7706440854797586e-17
7.98,0.8000001041136461,1.4350125607248285e-17,1.0159612789438842e-07,2.0319228230553095,1.8286888115232103e-25,1.2585093262656117e-18,2.5170189436532795e-09,5.034038535157019,3.770644085478424e-17
7.99,0.8000001041136461,1.435012560724712e-17,1.0159612789435926e-07,2.0319228230547264,1.82868881152254e-25,1.2585093262656845e-18,2.5170189436534255e-09,5.034038535157311,3.77064408547709e-17
8.0,0.8000001041136461,1.435012560724596e-17,1.015961278943301e-07,2.031922823054143,1.8286888115218695e-25,1.2585093262657575e-18,2.517018943653571e-09,5.0340385351576025,3.770644085475756e-17
8.01,0.8000001041136461,1.4350125607244794e-17,1.0159612789430095e-07,2.0319228230535598,1.8286888115211991e-25,1.2585093262658303e-18,2.517018943653717e-09,5.034038535157894,3.7706440854744214e-17
8.02,0.8000001041136461,1.4350125607243632e-17,1.0159612789427179e-07,2.0319228230529767,1.8286888115205287e-25,1.2585093262659033e-18,2.5170189436538626e-09,5.034038535158185,3.770644085473087e-17
8.03,0.8000001041136461,1.4350125607242467e-17,1.0159612789424262e-07,2.0319228230523936,1.8286888115198583e-25,1.258509326265976e-18,2.5170189436540086e-09,5.034038535158477,3.770644085471753e-17
8.040000000000001,0.8000001041136461,1.4350125607241305e-17,1.0159612789421347e-07,2.0319228230518105,1.828688811519188e-25,1.258509326266049e-18,2.517018943654154e-09,5.034038535158769,3.7706440854704186e-17
8.05,0.8000001041136461,1.435012560724014e-17,1.0159612789418431e-07,2.0319228230512274,1.8286888115185175e-25,1.2585093262661219e-18,2.5170189436543e-09,5.03403853515906,3.770644085469084e-17
8.06,0.8000001041136461,1.435012560723898e-17,1.0159612789415515e-07,2.031922823050644,1.8286888115178471e-25,1.2585093262661949e-18,2.5170189436544458e-09,5.034038535159352,3.77064408546775e-17
8.07,0.8000001041136461,1.4350125607237814e-17,1.01596127894126e-07,2.0319228230500608,1.8286888115171767e-25,1.2585093262662677e-18,2.5170189436545918e-09,5.0340385351596435,3.770644085466416e-17
8.08,0.8000001041136461,1.435012560723665e-17,1.0159612789409684e-07,2.0319228230494777,1.8286888115165063e-25,1.2585093262663407e-18,2.5170189436547374e-09,5.034038535159935,3.7706440854650814e-17
8.09,0.8000001041136461,1.4350125607235488e-17,1.0159612789406768e-07,2.0319228230488946,1.828688811515836e-25,1.2585093262664135e-18,2.5170189436548834e-09,5.034038535160227,3.770644085463747e-17
8.1,0.8000001041136461,1.4350125607234323e-17,1.0159612789403853e-07,2.031922823048311,1.8286888115151653e-25,1.2585093262664864e-18,2.5170189436550294e-09,5.034038535160518,3.7706440854624135e-17
8.11,0.8000001041136461,1.435012560723316e-17,1.0159612789400936e-07,2.031922823047728,1.828688811514495e-25,1.2585093262665594e-18,2.5170189436551754e-09,5.03403853516081,3.770644085461079e-17
8.120000000000001,0.8000001041136461,1.4350125607231996e-17,1.015961278939802e-07,2.031922823047145,1.8286888115138245e-25,1.2585093262666322e-18,2.517018943655321e-09,5.034038535161101,3.770644085459745e-17
8.13,0.8000001041136461,1.435012560723083e-17,1.0159612789395104e-07,2.031922823046562,1.828688811513154e-25,1.2585093262667052e-18,2.517018943655467e-09,5.034038535161393,3.7706440854584106e-17
8.14,0.8000001041136461,1.435012560722967e-17,1.0159612789392189e-07,2.0319228230459787,1.8286888115124837e-25,1.258509326266778e-18,2.5170189436556125e-09,5.0340385351616845,3.7706440854570763e-17
8.15,0.8000001041136461,1.4350125607228505e-17,1.0159612789389273e-07,2.031922823045395,1.8286888115118133e-25,1.258509326266851e-18,2.5170189436557585e-09,5.034038535161976,3.770644085455742e-17
8.16,0.8000001041136461,1.4350125607227343e-17,1.0159612789386358e-07,2.031922823044812,1.828688811511143e-25,1.2585093262669238e-18,2.517018943655904e-09,5.034038535162268,3.770644085454408e-17
8.17,0.8000001041136461,1.4350125607226178e-17,1.0159612789383442e-07,2.031922823044229,1.8286888115104725e-25,1.2585093262669968e-18,2.51701894365605e-09,5.034038535162559,3.7706440854530735e-17
8.18,0.8000001041136461,1.4350125607225017e-17,1.0159612789380525e-07,2.031922823043646,1.828688811509802e-25,1.2585093262670696e-18,2.5170189436561957e-09,5.034038535162851,3.770644085451739e-17
8.19,0.8000001041136461,1.4350125607223852e-17,1.0159612789377609e-07,2.031922823043063,1.8286888115091317e-25,1.2585093262671426e-18,2.5170189436563417e-09,5.034038535163142,3.770644085450405e-17
8.2,0.8000001041136461,1.4350125607222687e-17,1.0159612789374694e-07,2.0319228230424793,1.8286888115084613e-25,1.2585093262672154e-18,2.5170189436564873e-09,5.034038535163434,3.7706440854490706e-17
8.21,0.8000001041136461,1.4350125607221525e-17,1.0159612789371778e-07,2.031922823041896,1.8286888115077907e-25,1.2585093262672884e-18,2.5170189436566333e-09,5.034038535163726,3.7706440854477363e-17
8.22,0.8000001041136461,1.435012560722036e-17,1.0159612789368862e-07,2.031922823041313,1.8286888115071203e-25,1.2585093262673612e-18,2.517018943656779e-09,5.034038535164017,3.770644085446402e-17
8.23,0.8000001041136461,1.43501256072192e-17,1.0159612789365947e-07,2.03192282304073,1.82868881150645e-25,1.2585093262674342e-18,2.517018943656925e-09,5.034038535164309,3.770644085445068e-17
8.24,0.8000001041136461,1.4350125607218034e-17,1.0159612789363031e-07,2.031922823040147,1.8286888115057795e-25,1.258509326267507e-18,2.5170189436570704e-09,5.0340385351646,3.7706440854437335e-17
8.25,0.8000001041136461,1.4350125607216872e-17,1.0159612789360115e-07,2.031922823039564,1.828688811505109e-25,1.25850932626758e-18,2.5170189436572164e-09,5.034038535164892,3.770644085442399e-17
8.26,0.8000001041136461,1.4350125607215708e-17,1.0159612789357198e-07,2.0319228230389803,1.8286888115044387e-25,1.2585093262676528e-18,2.517018943657362e-09,5.034038535165183,3.770644085441065e-17
8.27,0.8000001041136461,1.4350125607214546e-17,1.0159612789354283e-07,2.031922823038397,1.8286888115037683e-25,1.2585093262677258e-18,2.517018943657508e-09,5.034038535165475,3.7706440854397306e-17
8.28,0.8000001041136461,1.435012560721338e-17,1.0159612789351367e-07,2.031922823037814,1.828688811503098e-25,1.2585093262677986e-18,2.5170189436576536e-09,5.034038535165767,3.7706440854383964e-17
8.290000000000001,0.8000001041136461,1.4350125607212216e-17,1.0159612789348451e-07,2.031922823037231,1.8286888115024275e-25,1.2585093262678716e-18,2.5170189436577996e-09,5.034038535166058,3.770644085437062e-17
8.3,0.8000001041136461,1.4350125607211054e-17,1.0159612789345536e-07,2.031922823036648,1.828688811501757e-25,1.2585093262679444e-18,2.517018943657945e-09,5.03403853516635,3.770644085435728e-17
8.31,0.8000001041136461,1.435012560720989e-17,1.015961278934262e-07,2.031922823036065,1.8286888115010867e-25,1.2585093262680174e-18,2.517018943658091e-09,5.0340385351666415,3.7706440854343935e-17
8.32,0.8000001041136461,1.4350125607208728e-17,1.0159612789339705e-07,2.0319228230354813,1.828688811500416e-25,1.2585093262680902e-18,2.5170189436582368e-09,5.034038535166933,3.770644085433059e-17
8.33,0.8000001041136461,1.4350125607207563e-17,1.0159612789336788e-07,2.0319228230348982,1.8286888114997457e-25,1.2585093262681632e-18,2.5170189436583828e-09,5.034038535167224,3.770644085431725e-17
8.34,0.8000001041136461,1.43501256072064e-17,1.0159612789333872e-07,2.031922823034315,1.8286888114990753e-25,1.258509326268236e-18,2.5170189436585283e-09,5.034038535167516,3.7706440854303907e-17
8.35,0.8000001041136461,1.4350125607205237e-17,1.0159612789330956e-07,2.031922823033732,1.8286888114984049e-25,1.258509326268309e-18,2.5170189436586743e-09,5.034038535167808,3.7706440854290564e-17
8.36,0.8000001041136461,1.4350125607204072e-17,1.015961278932804e-07,2.031922823033149,1.8286888114977345e-25,1.2585093262683818e-18,2.51701894365882e-09,5.034038535168099,3.770644085427722e-17
8.370000000000001,0.8000001041136461,1.435012560720291e-17,1.0159612789325125e-07,2.0319228230325654,1.828688811497064e-25,1.2585093262684547e-18,2.517018943658966e-09,5.034038535168391,3.770644085426388e-17
8.38,0.8000001041136461,1.4350125607201745e-17,1.0159612789322209e-07,2.0319228230319824,1.8286888114963937e-25,1.2585093262685275e-18,2.5170189436591115e-09,5.0340385351686825,3.7706440854250535e-17
8.39,0.8000001041136461,1.4350125607200584e-17,1.0159612789319294e-07,2.0319228230313993,1.8286888114957233e-25,1.2585093262686005e-18,2.5170189436592575e-09,5.034038535168974,3.770644085423719e-17
8.4,0.8000001041136461,1.435012560719942e-17,1.0159612789316377e-07,2.031922823030816,1.8286888114950529e-25,1.2585093262686733e-18,2.517018943659403e-09,5.034038535169266,3.770644085422385e-17
8.41,0.8000001041136461,1.4350125607198257e-17,1.0159612789313461e-07,2.031922823030233,1.8286888114943825e-25,1.2585093262687463e-18,2.517018943659549e-09,5.034038535169557,3.7706440854210507e-17
8.42,0.8000001041136461,1.4350125607197092e-17,1.0159612789310545e-07,2.03192282302965,1.828688811493712e-25,1.2585093262688191e-18,2.5170189436596947e-09,5.034038535169849,3.7706440854197164e-17
8.43,0.8000001041136461,1.435012560719593e-17,1.015961278930763e-07,2.0319228230290665,1.8286888114930414e-25,1.2585093262688921e-18,2.5170189436598407e-09,5.03403853517014,3.770644085418382e-17
8.44,0.8000001041136461,1.4350125607194766e-17,1.0159612789304714e-07,2.0319228230284834,1.828688811492371e-25,1.258509326268965e-18,2.5170189436599862e-09,5.034038535170432,3.770644085417048e-17
8.45,0.8000001041136461,1.43501256071936e-17,1.0159612789301798e-07,2.0319228230279003,1.8286888114917006e-25,1.258509326269038e-18,2.5170189436601322e-09,5.0340385351707235,3.7706440854157135e-17
8.46,0.8000001041136461,1.435012560719244e-17,1.0159612789298883e-07,2.031922823027317,1.8286888114910302e-25,1.2585093262691107e-18,2.517018943660278e-09,5.034038535171015,3.770644085414379e-17
8.47,0.8000001041136461,1.4350125607191274e-17,1.0159612789295966e-07,2.031922823026734,1.8286888114903598e-25,1.2585093262691837e-18,2.517018943660424e-09,5.034038535171307,3.770644085413045e-17
8.48,0.8000001041136461,1.4350125607190113e-17,1.015961278929305e-07,2.031922823026151,1.8286888114896895e-25,1.2585093262692565e-18,2.5170189436605694e-09,5.034038535171598,3.7706440854117107e-17
8.49,0.8000001041136461,1.4350125607188948e-17,1.0159612789290135e-07,2.0319228230255675,1.828688811489019e-25,1.2585093262693295e-18,2.5170189436607154e-09,5.03403853517189,3.7706440854103764e-17
8.5,0.8000001041136461,1.4350125607187786e-17,1.0159612789287219e-07,2.0319228230249844,1.8286888114883487e-25,1.2585093262694023e-18,2.517018943660861e-09,5.034038535172181,3.770644085409042e-17
8.51,0.8000001041136461,1.435012560718662e-17,1.0159612789284303e-07,2.0319228230244013,1.8286888114876783e-25,1.2585093262694753e-18,2.517018943661007e-09,5.034038535172473,3.770644085407708e-17
8.52,0.8000001041136461,1.4350125607185457e-17,1.0159612789281388e-07,2.031922823023818,1.8286888114870079e-25,1.2585093262695481e-18,2.5170189436611526e-09,5.034038535172765,3.7706440854063735e-17
8.53,0.8000001041136461,1.4350125607184295e-17,1.0159612789278472e-07,2.031922823023235,1.8286888114863375e-25,1.258509326269621e-18,2.5170189436612986e-09,5.034038535173056,3.770644085405039e-17
8.540000000000001,0.8000001041136461,1.435012560718313e-17,1.0159612789275555e-07,2.031922823022652,1.8286888114856668e-25,1.2585093262696939e-18,2.517018943661444e-09,5.034038535173348,3.770644085403705e-17
8.55,0.8000001041136461,1.4350125607181968e-17,1.015961278927264e-07,2.0319228230220685,1.8286888114849964e-25,1.2585093262697669e-18,2.51701894366159e-09,5.034038535173639,3.7706440854023707e-17
8.56,0.8000001041136461,1.4350125607180804e-17,1.0159612789269724e-07,2.0319228230214854,1.828688811484326e-25,1.2585093262698397e-18,2.5170189436617357e-09,5.034038535173931,3.7706440854010364e-17
8.57,0.8000001041136461,1.4350125607179642e-17,1.0159612789266808e-07,2.0319228230209023,1.8286888114836556e-25,1.2585093262699127e-18,2.5170189436618817e-09,5.034038535174223,3.770644085399702e-17
8.58,0.8000001041136461,1.4350125607178477e-17,1.0159612789263892e-07,2.0319228230203192,1.8286888114829852e-25,1.2585093262699855e-18,2.5170189436620273e-09,5.034038535174514,3.770644085398368e-17
8.59,0.8000001041136461,1.4350125607177315e-17,1.0159612789260977e-07,2.031922823019736,1.8286888114823148e-25,1.2585093262700585e-18,2.5170189436621733e-09,5.034038535174806,3.7706440853970335e-17
8.6,0.8000001041136461,1.435012560717615e-17,1.0159612789258061e-07,2.0319228230191526,1.8286888114816444e-25,1.2585093262701313e-18,2.517018943662319e-09,5.034038535175097,3.770644085395699e-17
8.61,0.8000001041136461,1.4350125607174986e-17,1.0159612789255144e-07,2.0319228230185695,1.828688811480974e-25,1.2585093262702043e-18,2.517018943662465e-09,5.034038535175389,3.770644085394365e-17
8.620000000000001,0.8000001041136461,1.4350125607173824e-17,1.0159612789252229e-07,2.0319228230179864,1.8286888114803036e-25,1.258509326270277e-18,2.5170189436626105e-09,5.0340385351756805,3.770644085393031e-17
8.63,0.8000001041136461,1.435012560717266e-17,1.0159612789249313e-07,2.0319228230174033,1.8286888114796332e-25,1.25850932627035e-18,2.5170189436627565e-09,5.034038535175972,3.7706440853916964e-17
8.64,0.8000001041136461,1.4350125607171497e-17,1.0159612789246397e-07,2.0319228230168203,1.8286888114789628e-25,1.2585093262704229e-18,2.517018943662902e-09,5.034038535176264,3.770644085390362e-17
8.65,0.8000001041136461,1.4350125607170333e-17,1.0159612789243482e-07,2.031922823016237,1.8286888114782922e-25,1.2585093262704958e-18,2.517018943663048e-09,5.034038535176555,3.770644085389028e-17
8.66,0.8000001041136461,1.435012560716917e-17,1.0159612789240566e-07,2.0319228230156536,1.8286888114776218e-25,1.2585093262705686e-18,2.5170189436631936e-09,5.034038535176847,3.7706440853876936e-17
8.67,0.8000001041136461,1.4350125607168006e-17,1.015961278923765e-07,2.0319228230150705,1.8286888114769514e-25,1.2585093262706416e-18,2.5170189436633396e-09,5.034038535177138,3.770644085386359e-17
8.68,0.8000001041136461,1.435012560716684e-17,1.0159612789234733e-07,2.0319228230144875,1.828688811476281e-25,1.2585093262707144e-18,2.5170189436634852e-09,5.03403853517743,3.770644085385025e-17
8.69,0.8000001041136461,1.435012560716568e-17,1.0159612789231818e-07,2.0319228230139044,1.8286888114756106e-25,1.2585093262707874e-18,2.5170189436636312e-09,5.0340385351777215,3.770644085383691e-17
8.700000000000001,0.8000001041136461,1.4350125607164515e-17,1.0159612789228902e-07,2.0319228230133213,1.8286888114749402e-25,1.2585093262708602e-18,2.517018943663777e-09,5.034038535178013,3.7706440853823564e-17
8.71,0.8000001041136461,1.4350125607163353e-17,1.0159612789225986e-07,2.031922823012738,1.8286888114742698e-25,1.2585093262709332e-18,2.517018943663923e-09,5.034038535178305,3.770644085381022e-17
8.72,0.8000001041136461,1.4350125607162188e-17,1.0159612789223071e-07,2.0319228230121547,1.8286888114735994e-25,1.258509326271006e-18,2.5170189436640684e-09,5.034038535178596,3.770644085379688e-17
8.73,0.8000001041136461,1.4350125607161027e-17,1.0159612789220155e-07,2.0319228230115716,1.828688811472929e-25,1.258509326271079e-18,2.5170189436642144e-09,5.034038535178888,3.7706440853783536e-17
8.74,0.8000001041136461,1.4350125607159862e-17,1.015961278921724e-07,2.0319228230109885,1.8286888114722586e-25,1.2585093262711518e-18,2.51701894366436e-09,5.03403853517918,3.770644085377019e-17
8.75,0.8000001041136461,1.43501256071587e-17,1.0159612789214322e-07,2.0319228230104054,1.8286888114715882e-25,1.2585093262712248e-18,2.517018943664506e-09,5.034038535179471,3.770644085375685e-17
8.76,0.8000001041136461,1.4350125607157535e-17,1.0159612789211407e-07,2.0319228230098223,1.8286888114709176e-25,1.2585093262712976e-18,2.5170189436646515e-09,5.0340385351797625,3.770644085374351e-17
8.77,0.8000001041136461,1.435012560715637e-17,1.0159612789208491e-07,2.0319228230092388,1.8286888114702472e-25,1.2585093262713706e-18,2.5170189436647975e-09,5.034038535180054,3.7706440853730164e-17
8.78,0.8000001041136461,1.435012560715521e-17,1.0159612789205576e-07,2.0319228230086557,1.8286888114695768e-25,1.2585093262714434e-18,2.517018943664943e-09,5.034038535180346,3.770644085371682e-17
8.790000000000001,0.8000001041136461,1.4350125607154044e-17,1.015961278920266e-07,2.0319228230080726,1.8286888114689064e-25,1.2585093262715164e-18,2.517018943665089e-09,5.034038535180637,3.770644085370348e-17
8.8,0.8000001041136461,1.4350125607152882e-17,1.0159612789199744e-07,2.0319228230074895,1.828688811468236e-25,1.2585093262715892e-18,2.5170189436652347e-09,5.034038535180929,3.7706440853690136e-17
8.81,0.8000001041136461,1.4350125607151717e-17,1.0159612789196829e-07,2.0319228230069064,1.8286888114675656e-25,1.2585093262716622e-18,2.5170189436653807e-09,5.034038535181221,3.770644085367679e-17
8.82,0.8000001041136461,1.4350125607150556e-17,1.0159612789193912e-07,2.0319228230063233,1.8286888114668952e-25,1.258509326271735e-18,2.5170189436655263e-09,5.034038535181512,3.770644085366345e-17
8.83,0.8000001041136461,1.435012560714939e-17,1.0159612789190996e-07,2.03192282300574,1.8286888114662248e-25,1.258509326271808e-18,2.5170189436656723e-09,5.0340385351818036,3.770644085365011e-17
8.84,0.8000001041136461,1.435012560714823e-17,1.015961278918808e-07,2.0319228230051567,1.8286888114655544e-25,1.2585093262718808e-18,2.517018943665818e-09,5.034038535182095,3.7706440853636764e-17
8.85,0.8000001041136461,1.4350125607147064e-17,1.0159612789185165e-07,2.0319228230045736,1.828688811464884e-25,1.2585093262719538e-18,2.517018943665964e-09,5.034038535182387,3.770644085362342e-17
8.86,0.8000001041136461,1.43501256071459e-17,1.0159612789182249e-07,2.0319228230039905,1.8286888114642136e-25,1.2585093262720266e-18,2.5170189436661094e-09,5.034038535182678,3.770644085361008e-17
8.870000000000001,0.8000001041136461,1.4350125607144738e-17,1.0159612789179333e-07,2.0319228230034074,1.828688811463543e-25,1.2585093262720996e-18,2.5170189436662554e-09,5.03403853518297,3.7706440853596736e-17
8.88,0.8000001041136461,1.4350125607143573e-17,1.0159612789176418e-07,2.0319228230028243,1.8286888114628726e-25,1.2585093262721724e-18,2.517018943666401e-09,5.034038535183262,3.770644085358339e-17
8.89,0.8000001041136461,1.435012560714241e-17,1.0159612789173502e-07,2.031922823002241,1.8286888114622022e-25,1.2585093262722454e-18,2.517018943666547e-09,5.034038535183553,3.770644085357005e-17
8.9,0.8000001041136461,1.4350125607141246e-17,1.0159612789170585e-07,2.0319228230016577,1.8286888114615318e-25,1.2585093262723182e-18,2.5170189436666926e-09,5.034038535183845,3.770644085355671e-17
8.91,0.8000001041136461,1.4350125607140085e-17,1.015961278916767e-07,2.0319228230010746,1.8286888114608614e-25,1.2585093262723912e-18,2.5170189436668386e-09,5.034038535184137,3.7706440853543364e-17
8.92,0.8000001041136461,1.435012560713892e-17,1.0159612789164754e-07,2.0319228230004915,1.828688811460191e-25,1.258509326272464e-18,2.517018943666984e-09,5.034038535184428,3.770644085353002e-17
8.93,0.8000001041136461,1.4350125607137755e-17,1.0159612789161838e-07,2.0319228229999085,1.8286888114595206e-25,1.258509326272537e-18,2.51701894366713e-09,5.034038535184719,3.770644085351668e-17
8.94,0.8000001041136461,1.4350125607136593e-17,1.0159612789158923e-07,2.0319228229993254,1.8286888114588502e-25,1.2585093262726097e-18,2.5170189436672758e-09,5.034038535185011,3.7706440853503336e-17
8.950000000000001,0.8000001041136461,1.435012560713543e-17,1.0159612789156007e-07,2.031922822998742,1.8286888114581798e-25,1.2585093262726827e-18,2.5170189436674218e-09,5.034038535185303,3.7706440853489993e-17
8.96,0.8000001041136461,1.4350125607134267e-17,1.0159612789153091e-07,2.0319228229981587,1.8286888114575094e-25,1.2585093262727555e-18,2.5170189436675678e-09,5.034038535185594,3.770644085347665e-17
8.97,0.8000001041136461,1.4350125607133102e-17,1.0159612789150174e-07,2.0319228229975757,1.828688811456839e-25,1.2585093262728285e-18,2.5170189436677133e-09,5.034038535185886,3.770644085346331e-17
8.98,0.8000001041136461,1.435012560713194e-17,1.0159612789147259e-07,2.0319228229969926,1.8286888114561686e-25,1.2585093262729013e-18,2.5170189436678593e-09,5.034038535186178,3.7706440853449965e-17
