t,V,n,R,a,C1,C2,C_G1,C3,C_G2,C4,C_G3
7.63,-67.34030853010665,0.31307962022406827,0.005964214746331859,0.9999996856251004,0.9390031465595419,0.038235255713049324,0.0221505613117579,0.0005838522946993127,2.3147600791209886e-05,3.9641700132659044e-06,6.225811288516502e-08
7.640000000000001,-67.31996014277284,0.31297064344063347,0.005964214745882746,0.9999996856251003,0.9388871271957959,0.03831933035843233,0.02217974997085111,0.0005864952643159894,2.323303092409324e-05,3.991366827022715e-06,6.262797477846801e-08
7.65,-67.29963963613886,0.3128631106925056,0.005964214745448327,0.9999996856251002,0.9387710002647488,0.03840350397388709,0.02220893744932446,0.00058914763921626,2.3318670381959616e-05,4.018724313038957e-06,6.299963895403139e-08
7.66,-67.27934718316405,0.31275701624369895,0.005964214745028254,0.9999996856251001,0.9386547665870695,0.038487775739554864,0.022238123747611877,0.0005918094180762987,2.340451870297461e-05,4.04624300484061e-06,6.337310854497466e-08
7.67,-67.25908295667286,0.31265235436472083,0.005964214744622186,0.9999996856251001,0.9385384269878677,0.03857214483146322,0.022267308866156094,0.0005944805992482027,2.349057541655476e-05,4.073923433123911e-06,6.3748386628704e-08
7.68,-67.23884712936217,0.31254911933253393,0.005964214744229789,0.9999996856251,0.9384219822967474,0.03865661042147578,0.02229649280540875,0.0005971611807566804,2.3576840043308568e-05,4.101766125694649e-06,6.412547622617452e-08
7.69,-67.21863987380856,0.31244730543051946,0.005964214743850732,0.9999996856251,0.9383054333478602,0.038741171677241996,0.02232567556583042,0.0005998511602957391,2.3663312094977527e-05,4.1297716074074684e-06,6.450438030115253e-08
7.7,-67.19846136247557,0.3123469069484394,0.005964214743484691,0.9999996856251001,0.9381887809799592,0.038825827762146936,0.02235485714789069,0.0006025505352253711,2.3749991074377106e-05,4.157940400105142e-06,6.488510175947761e-08
7.71,-67.17831176772104,0.3122479181823997,0.005964214743131348,0.9999996856251002,0.9380720260364523,0.03891057783526108,0.022384037552068213,0.0006052593025682425,2.3836876475337824e-05,4.186273022557888e-06,6.526764344832509e-08
7.72,-67.15819126171483,0.3121503334348561,0.005964214742790407,0.9999996856251004,0.937955169364457,0.038995421052321066,0.022413216778851382,0.0006079774589767213,2.392396778211798e-05,4.2147699883188595e-06,6.56520081406875e-08
7.73,-67.13810001290342,0.3120541470163005,0.0059642147424624585,0.9999996856251003,0.9378382117753037,0.039080356606483464,0.022442394828762393,0.0006107049995557638,2.4011264448437948e-05,4.2434317231946125e-06,6.603819794967369e-08
7.74,-67.11803819606591,0.3119593532403356,0.005964214742146543,0.9999996856251002,0.9377211541567698,0.039165383612536464,0.022471571702289212,0.0006134419211890185,2.40987659567219e-05,4.272258799102447e-06,6.642621598698501e-08
7.75,-67.09800598305297,0.3118659464281457,0.005964214741842393,0.9999996856251002,0.9376039973696659,0.0392505012135989,0.022500747399948458,0.0006161882194646792,2.4186471763343755e-05,4.301251718259018e-06,6.68160648318274e-08
7.76,-67.07800354563427,0.31177392090707845,0.005964214741549747,0.9999996856251001,0.9374867422795942,0.039335708548359445,0.022529921922266185,0.0006189438896131493,2.4274381315328086e-05,4.330410979230838e-06,6.720774699910963e-08
7.7700000000000005,-67.05803105550528,0.3116832710106074,0.0059642147412683495,0.9999996856251,0.9373693897569971,0.03942100475103078,0.02255909526977799,0.0006217089265036034,2.436249405028891e-05,4.359737076864746e-06,6.760126493864314e-08
7.78,-67.03808868429422,0.311593991078295,0.0059642147409979486,0.9999996856250999,0.9372519406772083,0.03950638895130372,0.022588267443029025,0.0006244833246405497,2.445080939636844e-05,4.389230502218374e-06,6.799662103434143e-08
7.79,-67.01817660356899,0.3115060754557556,0.005964214740738299,0.9999996856250999,0.9371343959205003,0.03959186027430137,0.02261743844257411,0.0006272670781603919,2.4539326772175904e-05,4.418891742490624e-06,6.839381760341999e-08
7.8,-66.99829498484401,0.3114195184946182,0.005964214740489156,0.9999996856250998,0.9370167563721349,0.03967741784053326,0.02264660826897777,0.000630060180827991,2.4628045586726328e-05,4.448721280952139e-06,6.87928568955958e-08
7.8100000000000005,-66.9784439995872,0.31133431455248944,0.005964214740250281,0.9999996856250998,0.9368990229224124,0.03976306076584949,0.022675776922814302,0.0006328626260332268,2.4716965239379302e-05,4.478719596875769e-06,6.919374109228697e-08
7.82,-66.95862381922686,0.31125045799291673,0.005964214740021441,0.9999996856250998,0.9367811964667206,0.03984878816139485,0.02270494440466784,0.0006356744067875594,2.4806085119777755e-05,4.508887165467035e-06,6.959647230581235e-08
7.83,-66.93883461515856,0.3111679431853507,0.005964214739802402,0.9999996856250998,0.9366632779055847,0.03993459913356299,0.02273411071513242,0.0006384955157205923,2.489540460778677e-05,4.539224457794616e-06,7.000105257859133e-08
7.84,-66.91907655875208,0.3110867645051084,0.005964214739592935,0.9999996856250999,0.9365452681447157,0.04002049278395055,0.022763275854812054,0.0006413259450766333,2.498492307343235e-05,4.569731940720806e-06,7.040748388234332e-08
7.8500000000000005,-66.89934982135829,0.3110069163333364,0.005964214739392815,0.9999996856251,0.9364271680950612,0.0401064682093113,0.022792439824320766,0.0006441656867112566,2.5074639876840208e-05,4.600410076831992e-06,7.081576811728755e-08
7.86,-66.87965457431608,0.3109283930569732,0.005964214739201816,0.9999996856251001,0.9363089786728537,0.04019252450151025,0.022821602624282684,0.0006470147320878639,2.5164554368174516e-05,4.631259324369113e-06,7.122590711134249e-08
7.87,-66.85999098601474,0.3108511890704757,0.005964214739020081,0.9999996856251003,0.9361907007779681,0.040278660769868996,0.022850764255341573,0.0006498730716209338,2.5254665879869526e-05,4.66228009018723e-06,7.163790224542936e-08
7.88,-66.84035922662335,0.3107752987729543,0.005964214738847534,0.9999996856251003,0.9360723353287616,0.04036487610520843,0.022879924718145688,0.000652740695720381,2.5344973738929315e-05,4.693472805018898e-06,7.205175505233427e-08
7.890000000000001,-66.82075946969682,0.3107007165671779,0.005964214738683681,0.9999996856251003,0.9359538832739034,0.04045116956764226,0.0229090840133427,0.0006556175951429344,2.54354772710524e-05,4.724837948914704e-06,7.246746741897235e-08
7.9,-66.80119188633556,0.3106274368630385,0.005964214738528336,0.9999996856251003,0.9358353455493477,0.04053754023099632,0.022938242141598585,0.0006585037596913209,2.5526175785265168e-05,4.756375957896862e-06,7.288504084308766e-08
7.91,-66.78165664764339,0.31055545407604634,0.005964214738381314,0.9999996856251003,0.9357167230964402,0.04062398716412354,0.022967399103589786,0.0006613991787546719,2.5617068580276483e-05,4.7880872629901744e-06,7.330447674369947e-08
7.92,-66.76215392473391,0.310484762627293,0.005964214738242436,0.9999996856251003,0.9355980168619628,0.04071050943086263,0.02299655490000329,0.000664303841304951,2.5708154944414892e-05,4.81997229014285e-06,7.372577646022499e-08
7.930000000000001,-66.74268388873683,0.3104153569434149,0.005964214738111522,0.9999996856251004,0.9354792277981787,0.040797106089996815,0.023025709531536688,0.000667217735893382,2.579943415556581e-05,4.8520314601473275e-06,7.414894125160224e-08
7.94,-66.72324671080425,0.31034723145655624,0.005964214737988396,0.9999996856251004,0.9353603568628778,0.04088377619521259,0.023054862998898234,0.0006701408506468748,2.58909054811087e-05,4.884265188561089e-06,7.457397229541282e-08
7.95,-66.70384256211688,0.3102803806043329,0.005964214737872884,0.9999996856251004,0.9352414050194203,0.040970518795058475,0.02308401530280693,0.0006730731732644556,2.5982568177854323e-05,4.916673885627501e-06,7.500087068700491e-08
7.96,-66.68447161389048,0.31021479882979486,0.0059642147377648135,0.9999996856251004,0.9351223732367832,0.041057332932903715,0.023113166443992576,0.0006760146910136925,2.6074421491981913e-05,4.949257956196621e-06,7.542963743861598e-08
7.97,-66.66513403738209,0.3101504805813902,0.005964214737664012,0.9999996856251004,0.9350032624896039,0.041144217646897074,0.02314231642319584,0.0006789653907271243,2.6166464658976365e-05,4.982017799646023e-06,7.586027347849572e-08
7.98,-66.64583000389632,0.310087420312928,0.005964214737570311,0.9999996856251003,0.9348840737582257,0.041231171969925526,0.023171465241168324,0.0006819252587986877,2.6258696903565467e-05,5.014953809801631e-06,7.629277965002887e-08
7.99,-66.62655968479172,0.31002561248354177,0.005964214737483541,0.9999996856251003,0.934764808028743,0.04131819492957301,0.02320061289867262,0.0006848942811801443,2.6351117439657048e-05,5.048066374858516e-06,7.672715671085794e-08
8.0,-66.60732325148697,0.30996505155765247,0.005964214737403532,0.9999996856251003,0.9346454662930453,0.04140528554807919,0.0232297593964824,0.0006878724433775098,2.6443725470276244e-05,5.081355877301748e-06,7.716340533200628e-08
8.01,-66.58812087546733,0.30990573200493227,0.005964214737330119,0.9999996856251002,0.9345260495488634,0.04149244284229817,0.02325890473538246,0.0006908597304474804,2.6536520187502656e-05,5.1148226938272e-06,7.760152609700075e-08
8.02,-66.56895271434094,0.30984764831522643,0.005964214737264619,0.9999996856251003,0.9344065586725082,0.041579665952148445,0.023288048916171766,0.0006938561259825201,2.662950077639068e-05,5.148467016352801e-06,7.804151810495944e-08
8.03,-66.54981895054762,0.3097907949570143,0.005964214737205713,0.9999996856251003,0.9342869947721102,0.04166695378408627,0.02331719193965527,0.0006968616149131473,2.6722666403855966e-05,5.182289348305241e-06,7.848338284286804e-08
8.040000000000001,-66.53071975556401,0.30973516641576393,0.005964214737153259,0.9999996856251003,0.9341673588609465,0.04175430534082684,0.02334633380665161,0.0006998761809088371,2.681601622883498e-05,5.2162900453835845e-06,7.89271206018892e-08
8.05,-66.51165530085537,0.309680757182158,0.005964214737107127,0.9999996856251003,0.9340476519573742,0.04184171962048383,0.02337547451799083,0.0007028998071679842,2.6909549399096833e-05,5.25046945585948e-06,7.937273157186864e-08
8.06,-66.49262575796553,0.30962756175196715,0.005964214737067183,0.9999996856251004,0.9339278750856376,0.04192919561575865,0.02340461407451445,0.000705932476420391,2.700326505115674e-05,5.284827921569499e-06,7.982021584881928e-08
8.07,-66.47363129852262,0.30957557462601426,0.0059642147370333005,0.9999996856251004,0.9338080292759088,0.0420167323139035,0.023433752477075517,0.0007089741709236584,2.7097162310213282e-05,5.31936577782987e-06,8.026957343399639e-08
8.08,-66.45467209424498,0.3095247903101377,0.005964214737005351,0.9999996856251004,0.9336881155643282,0.0421043286966845,0.023462889726538663,0.0007120248724595795,2.719124029008574e-05,5.3540833533512385e-06,8.072080423297321e-08
8.09,-66.435748316947,0.3094752033151555,0.005964214736983204,0.9999996856251004,0.9335681349930454,0.04219198374034474,0.023492025823780197,0.0007150845623305335,2.7285498093151462e-05,5.388980970153429e-06,8.117390805471646e-08
8.1,-66.41686013854482,0.3094268081568289,0.005964214736966735,0.9999996856251004,0.9334480886102594,0.042279696415567426,0.023521160769688142,0.0007181532213558786,2.7379934810283167e-05,5.424058943480196e-06,8.162888461066185e-08
8.11,-66.39800773106236,0.3093795993558263,0.005964214736955815,0.9999996856251004,0.9333279774702594,0.042367465687438946,0.02355029456516232,0.0007212308298683459,2.7474549520786312e-05,5.459317581713988e-06,8.208573351378967e-08
8.120000000000001,-66.37919126663695,0.3093335714376869,0.0059642147369503165,0.9999996856251006,0.9332078026334657,0.042455290515411984,0.023579427211114418,0.0007243173677104323,2.7569341292336416e-05,5.4947571862907074e-06,8.25444542777003e-08
8.13,-66.36041091752533,0.3092887189327846,0.005964214736950114,0.9999996856251004,0.9330875651664694,0.042543169853268566,0.023608558708468026,0.0007274128142307931,2.766430918091634e-05,5.5303780516144425e-06,8.300504631568945e-08
8.14,-66.34166685610934,0.30924503637629164,0.0059642147369550775,0.9999996856251004,0.9329672661420741,0.04263110264908324,0.02363768905815874,0.0007305171482806371,2.775945223075374e-05,5.566180464972265e-06,8.346750893982417e-08
8.15,-66.32295925490186,0.30920251830814255,0.005964214736965081,0.9999996856251004,0.9328469066393358,0.04271908784518611,0.02366681826113422,0.0007336303482101189,2.7854769474258292e-05,5.602164706448959e-06,8.393184136001803e-08
8.16,-66.30428828655256,0.3091611592729977,0.005964214736979993,0.9999996856251004,0.9327264877436034,0.04280712437812595,0.023695946318354238,0.0007367523918647325,2.79502599319591e-05,5.638331048841787e-06,8.439804268310676e-08
8.17,-66.2856541238538,0.3091209538202074,0.005964214736999686,0.9999996856251003,0.93260601054656,0.0428952111786333,0.023725073230790743,0.0007398832565817043,2.804592261244198e-05,5.674679757575248e-06,8.486611191192371e-08
8.18,-66.26705693974638,0.30908189650377527,0.005964214737024026,0.9999996856251003,0.9324854761462626,0.04298334717158356,0.02375419899942796,0.000743022919186387,2.8141756512286833e-05,5.711211090615832e-06,8.53360479443754e-08
8.19,-66.24849690732546,0.3090439818823225,0.005964214737052882,0.9999996856251002,0.9323648856471835,0.04307153127596009,0.023783323625262417,0.0007461713559886524,2.8237760616004955e-05,5.747925298386779e-06,8.580784957251709e-08
8.2,-66.22997419984631,0.3090072045190512,0.005964214737086119,0.9999996856251001,0.9322442401602503,0.0431597624048173,0.023812447109303032,0.0007493285427792853,2.8333933895976395e-05,5.784822623682836e-06,8.62815154816282e-08
8.21,-66.21148896274525,0.30897155901626977,0.0059642147371256615,0.9999996856251001,0.9321235406253069,0.043248039644930056,0.023841569452567137,0.0007524944530194577,2.8430275328021718e-05,5.821902995653721e-06,8.675704230729234e-08
8.22,-66.19304138718238,0.3089370399245386,0.005964214737170078,0.9999996856251001,0.9320027882777866,0.04333636178458938,0.02387069065609114,0.0007556690625852188,2.8526783850256205e-05,5.859166833624161e-06,8.723442973751558e-08
8.23,-66.17463164964639,0.3089036418172291,0.005964214737219029,0.9999996856251,0.9318819842654741,0.04342472770138968,0.023899810720921916,0.0007588523458639468,2.8623458396771676e-05,5.896614386705138e-06,8.771367632031688e-08
8.24,-66.1562599232954,0.30887135927648884,0.005964214737272428,0.9999996856251,0.9317611297204742,0.04351313628941163,0.02392892964811847,0.0007620442764826137,2.872029789124121e-05,5.934245857622885e-06,8.819478024938834e-08
8.25,-66.13792638143222,0.3088401868889203,0.005964214737330194,0.9999996856251,0.9316402257812666,0.04360158643690901,0.023958047438752506,0.0007652448275281896,2.8817301244918237e-05,5.9720614405610906e-06,8.86777396039271e-08
8.26,-66.1196311975091,0.30881011924554624,0.005964214737392244,0.9999996856251,0.9315192735927403,0.0436900770262787,0.023987164093908515,0.000768453971543966,2.8914467356574476e-05,6.010061321063786e-06,8.916255234763561e-08
8.27,-66.10137454513237,0.3087811509417749,0.005964214737458495,0.9999996856251,0.9313982743062271,0.043778606934030816,0.02401627961468382,0.0007716716805258794,2.9011795112437886e-05,6.048245675938238e-06,8.964921632772184e-08
8.28,-66.08315659806736,0.30875327657736473,0.005964214737528865,0.9999996856251,0.931277229079535,0.043867175030758675,0.02404539400218865,0.0007748979259188341,2.9109283386130597e-05,6.0866146731578375e-06,9.013772927389939e-08
8.290000000000001,-66.06497753024298,0.3087264907563901,0.0059642147376032725,0.9999996856251,0.9311561390769822,0.04395578018110899,0.02407450725754621,0.0007781326786130261,2.9206931038606875e-05,6.1251684717649986e-06,9.06280887973878e-08
8.3,-66.04683751575655,0.30870078808720575,0.005964214737681636,0.9999996856251,0.9310350054694312,0.04404442124375178,0.024103619381892726,0.0007813759089402644,2.930473691809099e-05,6.163907221774019e-06,9.112029238991243e-08
8.31,-66.02873672887856,0.30867616318241253,0.005964214737763872,0.9999996856251,0.9309138294343213,0.0441330970713506,0.024132730376377542,0.0007846275866702974,2.940269986001528e-05,6.20283106407401e-06,9.16143374227051e-08
8.32,-66.01067534405732,0.3086526106588221,0.005964214737849901,0.9999996856251,0.9307926121557037,0.044221806510532494,0.024161840242163165,0.000787887681007134,2.9500818686957984e-05,6.241940130331764e-06,9.211022114550402e-08
8.33,-65.99265353592382,0.3086301251374222,0.005964214737939639,0.9999996856251,0.9306713548242744,0.04431054840185811,0.024190948980425335,0.0007911561605853674,2.959909220858125e-05,6.2812345428946475e-06,9.260794068555398e-08
8.34,-65.9746714792964,0.3086087012433419,0.0059642147380330034,0.9999996856251,0.930550058637408,0.044399321579791734,0.024220056592353087,0.0007944329934664984,2.9697519221569044e-05,6.3207144146934924e-06,9.310749304660657e-08
8.35,-65.95672934918551,0.3085883336058164,0.005964214738129912,0.9999996856251,0.9304287247991916,0.0444881248726714,0.02424916307914883,0.0007977181471352586,2.9796098509565103e-05,6.360379849145484e-06,9.360887510792041e-08
8.36,-65.93882732079847,0.30856901685815247,0.00596421473823028,0.9999996856251001,0.9303073545204582,0.04457695710267891,0.0242782684420284,0.0008010115884959336,2.989482884311087e-05,6.400230940057057e-06,9.411208362326127e-08
8.370000000000001,-65.9209655695442,0.3085507456376933,0.005964214738334023,0.9999996856251001,0.9301859490188208,0.04466581708580996,0.024307372682221124,0.0008043132838686872,2.999370897958347e-05,6.440267771526785e-06,9.461711521990242e-08
8.38,-65.90314427103797,0.30853351458578393,0.0059642147384410555,0.9999996856251001,0.930064509518706,0.0447547036318441,0.02433647580096989,0.0008076231989858817,3.0092737663133558e-05,6.480490417848249e-06,9.512396639762438e-08
8.39,-65.88536360110615,0.30851731834773605,0.005964214738551291,0.9999996856251002,0.9299430372513874,0.044843615544314916,0.024365577799531222,0.0008109412989884055,3.019191362462339e-05,6.520898943412964e-06,9.563263352771574e-08
8.4,-65.86762369834277,0.3085021516297157,0.005964214738666009,0.9999996856251002,0.929821533310792,0.044932551766221504,0.024394678679102732,0.0008142675472281483,3.0291235666590262e-05,6.561493075823995e-06,9.61431110905243e-08
8.41,-65.84992475538142,0.30848800905997953,0.005964214738784523,0.9999996856251002,0.9296999990050395,0.04502151102480335,0.02442377844100013,0.0008176019081739163,3.039070245596357e-05,6.6022730022363895e-06,9.665539596738866e-08
8.42,-65.83226695793033,0.3084748852815155,0.0059642147389064055,0.9999996856251002,0.9295784356216575,0.04511049206879354,0.024452877086539086,0.0008209443454640432,3.0490312662433756e-05,6.6432388372111614e-06,9.7169484571806e-08
8.43,-65.81465048147545,0.3084627749570268,0.00596421473903161,0.9999996856251002,0.9294568444149,0.04519949368123777,0.024481974617028904,0.0008242948217974624,3.059006496588632e-05,6.684390593807669e-06,9.768537269313878e-08
8.44,-65.79707550166826,0.3084516727531143,0.00596421473916009,0.9999996856251002,0.9293352266457695,0.045288514639055824,0.024511071033792693,0.0008276532992610373,3.0689958032765394e-05,6.7257282740926846e-06,9.820305598399735e-08
8.45,-65.77954219432881,0.3084415733402444,0.0059642147392918,0.9999996856251002,0.9292135835820448,0.045377553713018284,0.02454016633816746,0.0008310197393258311,3.078999051601556e-05,6.767251869028528e-06,9.872252995916066e-08
8.46,-65.7620507354487,0.3084324713927166,0.005964214739426698,0.9999996856251003,0.9290919164983072,0.04546660966772312,0.024569260531504166,0.0008343941028433762,3.0890161055023624e-05,6.808961358361211e-06,9.924378999449691e-08
8.47,-65.74460130119421,0.30842436158863135,0.005964214739564737,0.9999996856251003,0.9289702266759694,0.045555681261572334,0.02459835361516775,0.0008377763500419414,3.09904682755603e-05,6.850856710508533e-06,9.976683132588391e-08
8.48,-65.72719406790934,0.3084172386098575,0.005964214739705876,0.9999996856251003,0.9288485154033005,0.04564476724674868,0.02462744559053725,0.0008411664405228053,3.1090910789722174e-05,6.892937882448266e-06,1.0029164904813026e-07
8.49,-65.7098292121188,0.30841109714200027,0.0059642147398500725,0.9999996856251003,0.9287267839754548,0.04573386636919224,0.024656536459005826,0.0008445643332565223,3.119148719587333e-05,6.935204819606251e-06,1.0081823811389554e-07
8.5,-65.6925069105312,0.30840593187436866,0.005964214739997284,0.9999996856251003,0.9286050336944988,0.04582297736857709,0.02468562622198084,0.0008479699865791934,3.1292196078587216e-05,6.977657455744545e-06,1.0134659333261118e-07
8.51,-65.67522734004191,0.3084017374999434,0.005964214740147468,0.9999996856251003,0.9284832658694374,0.045912098978287984,0.024714714880883906,0.0008513833581887351,3.139303600858837e-05,7.020295712849548e-06,1.0187670936940103e-07
8.52,-65.65799067773632,0.30839850871534447,0.005964214740300586,0.9999996856251003,0.9283614818162425,0.04600122992539693,0.024743802437150967,0.000854804405141149,3.149400554269426e-05,7.063119501020137e-06,1.0240858074400202e-07
8.53,-65.64079710089273,0.30839624022079887,0.005964214740456596,0.9999996856251003,0.9282396828578788,0.0460903689306399,0.024772888892232336,0.0008582330838467909,3.1595103223757014e-05,7.106128718355802e-06,1.0294220182968474e-07
8.540000000000001,-65.62364678698549,0.30839492672010826,0.005964214740615458,0.9999996856251003,0.9281178703243324,0.04617951470839348,0.024801974247592787,0.000861669350066641,3.1696327580605236e-05,7.149323250844783e-06,1.0347756685217435e-07
8.55,-65.60653991368801,0.30839456292061673,0.00596421474077713,0.9999996856251003,0.9279960455526367,0.046268665966651426,0.024831058504711585,0.0008651131589085706,3.179767712798574e-05,7.1927029722521735e-06,1.0401466988857066e-07
8.56,-65.58947665887588,0.30839514353317843,0.005964214740941575,0.9999996856251003,0.9278742098869004,0.04635782140700145,0.024860141665082578,0.0008685644648236153,3.189915036650541e-05,7.2362677440081e-06,1.0455350486626943e-07
8.57,-65.57245720062983,0.3083966632721251,0.005964214741108751,0.9999996856251003,0.9277523646783343,0.04644697972460176,0.024889223730214242,0.0008720232216022419,3.200074578257291e-05,7.280017415095822e-06,1.0509406556188268e-07
8.58,-65.55548171723886,0.30839911685523425,0.00596421474127862,0.9999996856251003,0.9276305112852791,0.04653613960815775,0.02491830470162975,0.0008754893823706182,3.210246184834051e-05,7.3239518219398755e-06,1.056363456001593e-07
8.59,-65.53855034864165,0.30840249908047956,0.005964214741451561,0.9999996856251003,0.9275086509667017,0.046625299845209835,0.02494738458072129,0.0008789629010061256,3.220429717642494e-05,7.3680705819080106e-06,1.0618033812382954e-07
8.6,-65.52166328047144,0.30840680465865616,0.00596421474162746,0.9999996856251003,0.9273867851143963,0.04671445909259312,0.024976463369067763,0.0008824437290405064,3.2306250182521034e-05,7.412373543000835e-06,1.0672603650971995e-07
8.61,-65.50482070892869,0.3084120282832992,0.005964214741806088,0.9999996856251003,0.9272649151559604,0.046803615972354565,0.02500554106830206,0.0008859318169490901,3.2408319226350187e-05,7.456860595718235e-06,1.0727343406787931e-07
8.620000000000001,-65.48802281166427,0.30841816468863475,0.005964214741987421,0.9999996856251003,0.9271430424743755,0.046892769151255724,0.025034617680001092,0.0008894271152188099,3.251050272848411e-05,7.5015315170942705e-06,1.0782252379199628e-07
8.63,-65.47126976646777,0.3084252086123417,0.005964214742171436,0.9999996856251003,0.9270211684596545,0.046981917289720045,0.025063693205756434,0.0008929295736567655,3.261279909528729e-05,7.546386070591138e-06,1.0837329851777587e-07
8.64,-65.45456175126846,0.3084331547955233,0.0059642147423581105,0.9999996856251003,0.926899294508863,0.04707105904181533,0.025092767647174417,0.0008964391413865727,3.271520671886717e-05,7.5914240059762466e-06,1.08925750921843e-07
8.65,-65.43789894413631,0.30844199798267935,0.005964214742547423,0.9999996856251003,0.9267774220261404,0.047160193055235944,0.025121841005876167,0.0008999557668447059,3.2817723977024206e-05,7.636645059199218e-06,1.0947987352064496e-07
8.66,-65.42128152328296,0.3084517329216778,0.005964214742739351,0.9999996856251003,0.9266555524227222,0.04724931797128515,0.02515091328349766,0.0009034793977768455,3.292034923320198e-05,7.68204895226893e-06,1.1003565866935454e-07
8.67,-65.40470966706266,0.3084623543637266,0.005964214742933875,0.9999996856251003,0.9265336871169603,0.04733843242485743,0.02517998448168977,0.0009070099812342225,3.302308083643731e-05,7.727635393130542e-06,1.1059309856077294e-07
8.68,-65.3881835539733,0.3084738570633455,0.005964214743130974,0.9999996856251003,0.9264118275343456,0.04742753504442078,0.025209054602118346,0.0009105474635699651,3.312591712131035e-05,7.773404075542534e-06,1.1115218522423273e-07
8.69,-65.3717033626574,0.30848623577833795,0.005964214743330629,0.9999996856251003,0.9262899751075286,0.04751662445199906,0.025238123646464234,0.0009140917904354437,3.322885640789472e-05,7.819354678953734e-06,1.1171291052450077e-07
8.700000000000001,-65.355269271903,0.30849948526976284,0.005964214743532819,0.9999996856251004,0.9261681312763415,0.04760569926315427,0.025267191616423358,0.0009176429067766175,3.333189700170761e-05,7.865486868380364e-06,1.1227526616068128e-07
8.71,-65.33888146064473,0.30851360030190644,0.005964214743737526,0.9999996856251004,0.9260462974878193,0.04769475808696883,0.025296258513706756,0.0009212007568303778,3.34350371936598e-05,7.911800294283032e-06,1.1283924366511838e-07
8.72,-65.32254010796474,0.30852857564225405,0.005964214743944731,0.9999996856251004,0.9259244751962211,0.047783799526027994,0.02532532434004066,0.0009247652841208972,3.3538275260005906e-05,7.958294592443817e-06,1.1340483440229964e-07
8.73,-65.30624539309373,0.308544406061462,0.005964214744154415,0.9999996856251004,0.9258026658630524,0.04787282217640206,0.025354389097166512,0.0009283364314559728,3.3641609462294406e-05,8.00496938384327e-06,1.139720295677586e-07
8.74,-65.28999749541188,0.30856108633332924,0.00596421474436656,0.9999996856251004,0.9256808709570852,0.047961824627628755,0.025383452786841065,0.000931914140923373,3.3745038047317754e-05,8.051824274537451e-06,1.1454082018697784e-07
8.75,-65.27379659444983,0.3085786112347695,0.005964214744581149,0.9999996856251004,0.9255590919543809,0.048050805462695474,0.025412515410836393,0.0009354983538871821,3.3848559247062497e-05,8.098858855534964e-06,1.1511119711429192e-07
8.76,-65.2576428698897,0.3085969755457827,0.005964214744798163,0.9999996856251006,0.9254373303383107,0.048139763258021676,0.025441576970939978,0.0009390890109841476,3.395217127865937e-05,8.146072702673984e-06,1.1568315103179032e-07
8.77,-65.24153650156602,0.30861617404942715,0.005964214745017585,0.9999996856251006,0.9253155875995775,0.048228696583441116,0.02547063746895475,0.000942686052120024,3.405587234433341e-05,8.193465376499297e-06,1.1625667244822042e-07
8.78,-65.225477644043,0.30863620159848937,0.005964214745239441,0.9999996856251004,0.9251938651518324,0.048317604082932814,0.0254996969065199,0.0009462894201771912,3.415966081425153e-05,8.241036364814407e-06,1.1683175228761345e-07
8.790000000000001,-65.2094664709706,0.308657052999092,0.005964214745463726,0.9999996856251004,0.9250721644789519,0.048406484333726636,0.025528755285423654,0.000949899054536193,3.426353490738361e-05,8.288785182569553e-06,1.174083808593371e-07
8.8,-65.19350318039523,0.308678722996736,0.005964214745690391,0.9999996856251006,0.924950487152687,0.04849533582942149,0.025557812607640736,0.0009535148902969907,3.436749265325494e-05,8.336711383710834e-06,1.1798654773383587e-07
8.81,-65.17758795099348,0.3087012063910938,0.0059642147459194215,0.9999996856251006,0.9248288346873809,0.04858415711897703,0.025586868875023903,0.0009571368646642976,3.447153220675591e-05,8.384814462371989e-06,1.185662427567479e-07
8.82,-65.1617209614792,0.30872449798507035,0.005964214746150803,0.9999996856251006,0.924707208604417,0.04867294674506033,0.02561592408944077,0.000960764914111097,3.457565170848582e-05,8.433093896507682e-06,1.1914745559767007e-07
8.83,-65.14590239060088,0.30874859258478404,0.0059642147463845226,0.9999996856251006,0.9245856104322286,0.04876170324403927,0.025644978252773867,0.0009643989743755003,3.4679849284728276e-05,8.48154914776263e-06,1.197301757491423e-07
8.84,-65.13013241713918,0.3087734849995478,0.0059642147466205655,0.9999996856251007,0.924464041706309,0.048850425145976054,0.025674031366920657,0.0009680389804576051,3.47841230474265e-05,8.530179661340729e-06,1.203143925256319e-07
8.85,-65.1144112199044,0.30879917004185015,0.005964214746858917,0.9999996856251007,0.9243425039692211,0.04893911097462062,0.025703083433793565,0.0009716848666163524,3.488847109415865e-05,8.578984865874185e-06,1.209000950625179e-07
8.86,-65.09873897773394,0.3088256425273359,0.005964214747099566,0.9999996856251007,0.9242209987706071,0.04902775924740411,0.025732134455320025,0.0009753365663663838,3.4992891508113215e-05,8.627964173292628e-06,1.214872723150752e-07
8.870000000000001,-65.0831158694898,0.3088528972747876,0.005964214747342496,0.9999996856251007,0.9240995276671987,0.04911636847543231,0.025761184433442486,0.0009789940124749008,3.5097382358064284e-05,8.677116978692256e-06,1.220759130574591e-07
