t,V,m,h,j,X_kr,X_ks,X_to,Y_to,Ca_i,f,d,f_Ca,Ca_SR
7.97,-94.40621926856257,0.00031619906347836116,0.998415266918976,0.9966747644805044,0.2263575554878905,0.00012024977143868066,4.3228741657543194e-05,0.9999998529569246,0.04537915077290134,0.9835791888185377,1.3620038349793069e-06,0.9516368996068276,320.0208398057315
7.98,-94.4060825510682,0.000316206442166599,0.9984152007290154,0.996673101488359,0.22635426343193038,0.0001202741004998503,4.322932524205356e-05,0.9999998528345198,0.04537699238372428,0.9835799029942697,1.361712777344707e-06,0.9516477623367438,320.0208660302275
7.99,-94.40594613441213,0.00031621380478933644,0.9984151346817446,0.99667144046922,0.22635097142924565,0.00012029842660911248,4.32299075507145e-05,0.9999998527122363,0.04537483464186655,0.983580617138944,1.361425185259262e-06,0.9516586221843155,320.0208922518218
8.0,-94.40581001797155,0.0003162211513791621,0.9984150687768917,0.9966697814208362,0.22634767947982365,0.00012032274976606606,4.323048858613623e-05,0.9999998525900743,0.045372677547097055,0.9835813312525619,1.3611410528315598e-06,0.9516694791502144,320.02091847051537
8.01,-94.40567420112527,0.0003162284819685837,0.9984150030141862,0.9966681243409594,0.22634438758365186,0.00012034706997031202,4.323106835092232e-05,0.9999998524680335,0.045370521099183686,0.9835820453351247,1.3608603750932432e-06,0.9516803332351114,320.0209446863091
8.02,-94.40553868325375,0.0003162357965900285,0.9984149373933591,0.9966664692273441,0.22634109574071773,0.00012037138722145351,4.323164684766971e-05,0.9999998523461139,0.04536836529789323,0.983582759386634,1.3605831479990107e-06,0.9516911844396777,320.02097089920403
8.03,-94.40540346373912,0.00031624309527584295,0.9984148719141428,0.9966648160777474,0.22633780395100875,0.0001203957015190958,4.323222407896868e-05,0.9999998522243152,0.04536621014299145,0.983583473407091,1.3603093684266156e-06,0.9517020327645843,320.0209971092011
8.040000000000001,-94.40526854196513,0.000316250378058293,0.9984148065762715,0.9966631648899291,0.22633451221451245,0.00012042001286284632,4.323280004740288e-05,0.9999998521026374,0.04536405563424302,0.9835841873964969,1.3600390341768673e-06,0.951712878210502,320.02102331630135
8.05,-94.40513391731717,0.0003162576449695638,0.9984147413794805,0.9966615156616521,0.2263312205312164,0.00012044432125231463,4.323337475554931e-05,0.9999998519810804,0.04536190177141156,0.9835849013548531,1.3597721439736302e-06,0.9517237207781015,320.02104952050576
8.06,-94.40499958918231,0.0003162648960417597,0.9984146763235068,0.9966598683906815,0.2263279289011082,0.00012046862668711244,4.323394820597833e-05,0.9999998518596441,0.04535974855425966,0.983585615282161,1.3595086974638244e-06,0.9517345604680535,320.0210757218153
8.07,-94.40486555694925,0.0003162721313069046,0.9984146114080887,0.9966582230747858,0.22632463732417546,0.00012049292916685362,4.323452040125367e-05,0.9999998517383284,0.04535759598254879,0.983586329178422,1.359248695217425e-06,0.9517453972810284,320.02110192023105
8.08,-94.40473182000832,0.0003162793507969417,0.9984145466329664,0.9966565797117357,0.22632134580040583,0.00012051722869115415,4.323509134393239e-05,0.9999998516171331,0.045355444056039425,0.9835870430436374,1.3589921387274631e-06,0.9517562312176965,320.02112811575404
8.09,-94.40459837775153,0.00031628655454373346,0.9984144819978811,0.996654938299305,0.226318054329787,0.0001205415252596322,4.323566103656493e-05,0.9999998514960582,0.045353292774490926,0.9835877568778085,1.3587390304100246e-06,0.9517670622787281,320.02115430838523
8.1,-94.4044652295725,0.00031629374257906154,0.9984144175025756,0.9966532988352699,0.22631476291230668,0.00012056581887190803,4.3236229481695085e-05,0.9999998513751035,0.04535114213766162,0.9835884706809368,1.3584893736042512e-06,0.9517778904647934,320.0211804981258
8.11,-94.40433237486651,0.0003163009149346272,0.9984143531467946,0.9966516613174097,0.22631147154795264,0.0001205901095276041,4.323679668186e-05,0.9999998512542689,0.04534899214530878,0.9835891844530233,1.3582431725723396e-06,0.9517887157765625,320.0212066849767
8.120000000000001,-94.4041998130305,0.0003163080716420508,0.9984142889302837,0.9966500257435063,0.22630818023671265,0.00012061439722634498,4.323736263959018e-05,0.9999998511335544,0.04534684279718858,0.9835898981940697,1.3580004324995426e-06,0.9517995382147053,320.021232868939
8.13,-94.40406754346304,0.0003163152127328722,0.9984142248527903,0.9966483921113443,0.2263048889785745,0.00012063868196775738,4.3237927357409484e-05,0.9999998510129597,0.045344694093056186,0.9835906119040772,1.3577611594941677e-06,0.9518103577798914,320.02125905001384
8.14,-94.40393556556437,0.00031632233823855035,0.9984141609140634,0.9966467604187109,0.2263015977735261,0.00012066296375147017,4.323849083783514e-05,0.9999998508924849,0.04534254603266566,0.983591325583047,1.3575253605875783e-06,0.9518211744727907,320.0212852282023
8.15,-94.40380387873633,0.0003163294481904638,0.9984140971138531,0.9966451306633967,0.22629830662155523,0.00012068724257711435,4.3239053083377724e-05,0.9999998507721297,0.04534039861577003,0.9835920392309806,1.3572930437341929e-06,0.9518319882940727,320.0213114035055
8.16,-94.40367248238245,0.00031633654261991023,0.9984140334519114,0.996643502843194,0.22629501552264988,0.00012071151844432309,4.323961409654118e-05,0.9999998506518941,0.04533825184212125,0.9835927528478794,1.3570642178114855e-06,0.9518427992444067,320.02133757592446
8.17,-94.40354137590788,0.00031634362155810676,0.9984139699279915,0.9966418769558989,0.22629172447679793,0.00012073579135273169,4.3240173879822785e-05,0.999999850531778,0.045336105711470225,0.9835934664337446,1.3568388926199857e-06,0.9518536073244622,320.0213637454604
8.18,-94.40341055871944,0.00031635068503618974,0.9984139065418481,0.9966402529993096,0.2262884334839874,0.00012076006130197759,4.324073243571321e-05,0.9999998504117812,0.045333960223566776,0.9835941799885777,1.356617078883278e-06,0.9518644125349083,320.0213899121144
8.19,-94.40328003022557,0.00031635773308521495,0.9984138432932378,0.9966386309712272,0.2262851425442062,0.00012078432829170036,4.324128976669644e-05,0.9999998502919036,0.04533181537815969,0.9835948935123798,1.356398788248003e-06,0.9518752148764142,320.0214160758876
8.2,-94.40314978983639,0.00031636476573615734,0.998413780181918,0.9966370108694556,0.22628185165744247,0.00012080859232154174,4.324184587524986e-05,0.9999998501721452,0.04532967117499668,0.9835956070051525,1.3561840332838564e-06,0.9518860143496489,320.0214422367812
8.21,-94.40301983696364,0.0003163717830199114,0.9984137172076479,0.9966353926918013,0.22627856082368422,0.00012083285339114562,4.3242400763844186e-05,0.9999998500525058,0.0453275276138244,0.983596320466897,1.355972827483589e-06,0.9518968109552812,320.0214683947963
8.22,-94.4028901710207,0.00031637878496729074,0.9984136543701887,0.9966337764360739,0.22627527004291956,0.00012085711150015798,4.32429544349435e-05,0.9999998499329854,0.045325384694388446,0.9835970338976147,1.3557651852630074e-06,0.9519076046939798,320.02149454993406
8.23,-94.40276079142261,0.00031638577160902844,0.9984135916693021,0.9966321621000852,0.2262719793151366,0.00012088136664822702,4.324350689100524e-05,0.9999998498135837,0.045323242416433346,0.9835977472973069,1.3555611219609734e-06,0.9519183955664134,320.0215207021957
8.24,-94.40263169758606,0.00031639274297577685,0.9984135291047521,0.9966305496816503,0.2262686886403235,0.00012090561883500304,4.324405813448021e-05,0.9999998496943008,0.045321100779702576,0.983598460665975,1.3553606538394042e-06,0.9519291835732506,320.0215468515824
8.25,-94.40250288892939,0.0003163996990981076,0.9984134666763038,0.9966289391785867,0.22626539801846846,0.00012092986806013848,4.3244608167812546e-05,0.9999998495751364,0.045318959783938545,0.9835991740036203,1.355163798083273e-06,0.9519399687151597,320.02157299809534
8.26,-94.40237436193608,0.00031640664014092056,0.998413404376438,0.9966273305862361,0.2262621074495054,0.00012095411431960482,4.324515700478693e-05,0.9999998494560904,0.0453168194370553,0.9835998873102441,1.3549643135248858e-06,0.9519507509930433,320.02159914166594
8.27,-94.4022461121306,0.00031641356631300797,0.9984133421952536,0.9966257238991318,0.22625881693335045,0.00012097835760817066,4.32457046628937e-05,0.9999998493371628,0.04531467974963962,0.9836006005858476,1.354753912135158e-06,0.9519615304078805,320.02162528220276
8.28,-94.40211814514599,0.00031642047736046456,0.9984132801479273,0.9966241191203417,0.22625552647010677,0.00012100259793328366,4.3246251120561214e-05,0.9999998492183535,0.04531254070414787,0.9836013138304325,1.3545458503916496e-06,0.9519723069598438,320.02165141985466
8.290000000000001,-94.40199046038944,0.00031642737331435137,0.9984132182341865,0.996622516247679,0.22625223605976238,0.00012102683529458257,4.324679638027561e-05,0.9999998490996623,0.04531040230036762,0.9836020270439998,1.3543401113516544e-06,0.9519830806496028,320.02167755462244
8.3,-94.40186305726955,0.0003164342542056582,0.9984131564537592,0.9966209152789601,0.22624894570230525,0.00012105106969170806,4.324734044451718e-05,0.9999998489810893,0.04530826453808592,0.9836027402265511,1.3541366785593648e-06,0.9519938514778266,320.02170368650695
8.31,-94.40173593519637,0.0003164411200653036,0.9984130948063743,0.9966193162120037,0.22624565539772343,0.00012107530112430267,4.324788331576038e-05,0.999999848862634,0.04530612741708933,0.9836034533780876,1.3539355360458721e-06,0.9520046194451843,320.02172981550905
8.32,-94.40160909358141,0.0003164479709241347,0.998413033291762,0.9966177190446313,0.226242365146005,0.00012109952959201084,4.324842499647378e-05,0.9999998487442967,0.045303990937163946,0.9836041664986107,1.3537366683291658e-06,0.952015384552345,320.02175594162946
8.33,-94.40148253183762,0.00031645480681292737,0.9984129719096534,0.9966161237746666,0.22623907494713805,0.00012112375509447891,4.3248965489120134e-05,0.999999848626077,0.04530185509809534,0.9836048795881217,1.3535400604141348e-06,0.9520261467999779,320.0217820648691
8.34,-94.40135624937936,0.0003164616277623862,0.9984129106597804,0.9966145303999361,0.2262357848011107,0.00012114797763135507,4.3249504796156324e-05,0.999999848507975,0.045299719899668606,0.9836055926466221,1.3533456977925665e-06,0.9520369061887515,320.0218081852288
8.35,-94.40123024562247,0.0003164684338031445,0.998412849541876,0.9966129389182689,0.22623249470791112,0.00012117219720228944,4.325004292003338e-05,0.9999998483899905,0.045297585341668355,0.983606305674113,1.353153566443147e-06,0.9520476627193346,320.0218343027094
8.36,-94.4011045199842,0.0003164752249657641,0.9984127885556741,0.9966113493274966,0.2262292046675275,0.00012119641380693397,4.325057986319649e-05,0.9999998482721232,0.04529545142387869,0.9836070186705959,1.3529636528314614e-06,0.9520584163923961,320.02186041731176
8.370000000000001,-94.40097907188328,0.0003164820012807357,0.9984127277009097,0.9966097616254534,0.22622591467994801,0.00012122062744494258,4.3251115628084984e-05,0.9999998481543733,0.04529331814608324,0.9836077316360721,1.352775943909993e-06,0.9520691672086043,320.0218865290367
8.38,-94.40085390073983,0.00031648876277847864,0.9984126669773188,0.9966081758099762,0.22622262474516092,0.00012124483811597099,4.3251650217132344e-05,0.9999998480367406,0.045291185508065136,0.9836084445705429,1.3525904271181248e-06,0.9520799151686279,320.0219126378851
8.39,-94.40072900597546,0.0003164955094893409,0.998412606384638,0.9966065918789042,0.2262193348631545,0.00012126904581967688,4.325218363276619e-05,0.9999998479192249,0.04528905350960701,0.9836091574740096,1.3524070903821375e-06,0.952090660273135,320.0219387438579
8.4,-94.40060438701322,0.00031650224144359924,0.9984125459226055,0.9966050098300794,0.22621604503391698,0.00012129325055571976,4.325271587740831e-05,0.9999998478018262,0.04528692215049101,0.9836098703464737,1.3522259221152113e-06,0.9521014025227941,320.0219648469559
8.41,-94.40048004327754,0.000316508958671459,0.9984124855909601,0.9966034296613462,0.22621275525743675,0.00012131745232376107,4.325324695347461e-05,0.9999998476845443,0.0452847914304988,0.9836105831879365,1.3520469112174248e-06,0.9521121419182732,320.0219909471799
8.42,-94.40035597419435,0.0003165156612030544,0.9984124253894415,0.9966018513705517,0.22620946553370214,0.00012134165112346412,4.3253776863375184e-05,0.9999998475673791,0.045282661349411536,0.9836112959983992,1.3518700470757557e-06,0.9521228784602404,320.02201704453097
8.43,-94.40023217919102,0.0003165223490684481,0.9984123653177905,0.9966002749555456,0.22620617586270148,0.0001213658469544941,4.325430560951424e-05,0.9999998474503307,0.0452805319070099,0.9836120087778634,1.35169531956408e-06,0.9521336121493637,320.02204313900984
8.44,-94.40010865769635,0.0003165290222976317,0.998412305375749,0.9965987004141801,0.22620288624442322,0.0001213900398165181,4.325483319429014e-05,0.9999998473333986,0.045278403103074065,0.9836127215263302,1.351522719043173e-06,0.9521443429863108,320.02206923061743
8.45,-94.39998540914056,0.0003165356809205252,0.9984122455630597,0.9965971277443099,0.22619959667885578,0.00012141422970920511,4.325535962009542e-05,0.9999998472165831,0.04527627493738373,0.983613434243801,1.3513522363607082e-06,0.9521550709717497,320.0220953193547
8.46,-94.39986243295535,0.00031654232496697765,0.9984121858794665,0.9965955569437924,0.2261963071659876,0.00012143841663222596,4.325588488931673e-05,0.9999998470998838,0.0452741474097181,0.9836141469302772,1.351183862851258e-06,0.9521657961063479,320.0221214052225
8.47,-94.39973972857383,0.00031654895446676647,0.9984121263247138,0.9965939880104877,0.2261930177058072,0.00012146260058525343,4.3256409004334884e-05,0.9999998469833007,0.04527202051985588,0.98361485958576,1.3510175903362938e-06,0.952176518390773,320.0221474882218
8.48,-94.39961729543059,0.000316555569449598,0.9984120668985476,0.9965924209422582,0.22618972829830306,0.00012148678156796213,4.3256931967524855e-05,0.9999998468668337,0.04526989426757527,0.983615572210251,1.3508534111241856e-06,0.9521872378256924,320.02217356835337
8.49,-94.3994951329616,0.0003165621699451071,0.9984120076007144,0.9965908557369689,0.2261864389434637,0.0001215109595800286,4.325745378125574e-05,0.9999998467504827,0.04526776865265403,0.9836162848037513,1.3506913180102022e-06,0.9521979544117736,320.0221996456183
8.5,-94.39937324060435,0.0003165687559828574,0.9984119484309619,0.9965892923924876,0.22618314964127775,0.00012153513462113125,4.3257974447890796e-05,0.9999998466342476,0.04526564367486937,0.9836169973662624,1.3505313042765112e-06,0.9522086681496837,320.0222257200174
8.51,-94.3992516177977,0.00031657532759234126,0.9984118893890388,0.9965877309066844,0.22617986039173377,0.00012155930669095038,4.325849396978744e-05,0.9999998465181282,0.04526351933399805,0.9836177098977855,1.3503733636921787e-06,0.95221937904009,320.0222517915516
8.52,-94.39913026398199,0.0003165818848029797,0.9984118304746947,0.9965861712774322,0.22617657119482037,0.00012158347578916817,4.3259012349297224e-05,0.9999998464021245,0.04526139562981631,0.983618422398322,1.35021749051317e-06,0.9522300870836595,320.02227786022183
8.53,-94.399009178599,0.0003165884276441224,0.9984117716876802,0.9965846135026064,0.22617328205052625,0.0001216076419154687,4.325952958876584e-05,0.9999998462862364,0.04525927256209993,0.9836191348678733,1.3500636794823487e-06,0.9522407922810592,320.0223039260291
8.540000000000001,-94.39888836109193,0.00031659495614504775,0.9984117130277468,0.9965830575800848,0.22616999295884005,0.00012163180506953792,4.3260045690533153e-05,0.9999998461704637,0.04525715013062417,0.9836198473064407,1.3499119258294775e-06,0.9522514946329559,320.0223299889743
8.55,-94.39876781090547,0.0003166014703349629,0.9984116544946471,0.9965815035077482,0.22616670391975047,0.00012165596525106369,4.3260560656933154e-05,0.9999998460548063,0.0452550283351638,0.9836205597140255,1.3497622252712177e-06,0.9522621941400163,320.02235604905843
8.56,-94.39864752748568,0.0003166079702430035,0.9984115960881347,0.9965799512834794,0.22616341493324627,0.00012168012245973574,4.3261074490293983e-05,0.9999998459392642,0.04525290717549313,0.9836212720906291,1.3496145740111293e-06,0.9522728908029072,320.02238210628235
8.57,-94.39852751028012,0.0003166144558982341,0.9984115378079639,0.9965784009051643,0.22616012599931617,0.00012170427669524571,4.326158719293795e-05,0.9999998458238372,0.04525078665138594,0.9836219844362528,1.3494689687396711e-06,0.9522835846222952,320.02240816064705
8.58,-94.39840775873776,0.0003166209273296479,0.9984114796538904,0.996576852370691,0.226156837117949,0.00012172842795728708,4.326209876718149e-05,0.9999998457085252,0.04524866676261555,0.983622696750898,1.3493254066342009e-06,0.9522942755988466,320.02243421215354
8.59,-94.39828827230905,0.00031662738456616666,0.9984114216256705,0.9965753056779505,0.2261535482891336,0.00012175257624555527,4.3262609215335195e-05,0.9999998455933281,0.04524654750895476,0.9836234090345659,1.349183885358975e-06,0.9523049637332279,320.0224602608027
8.6,-94.39816905044583,0.000316633827636641,0.9984113637230619,0.9965737608248361,0.22615025951285875,0.00012177672155974757,4.326311853970381e-05,0.9999998454782458,0.04524442889017591,0.9836241212872581,1.3490444030651482e-06,0.9523156490261052,320.02248630659557
8.61,-94.39805009260142,0.0003166402565698501,0.9984113059458227,0.9965722178092437,0.22614697078911336,0.00012180086389956315,4.326362674258622e-05,0.9999998453632782,0.045242310906050826,0.9836248335089757,1.3489069583907748e-06,0.9523263314781449,320.02251234953314
8.620000000000001,-94.39793139823055,0.0003166466713945019,0.9984112482937125,0.9965706766290718,0.22614368211788632,0.00012182500326470306,4.326413382627545e-05,0.9999998452484252,0.045240193556350845,0.98362554569972,1.3487715504608071e-06,0.9523370110900129,320.02253838961633
8.63,-94.39781296678944,0.00031665307213923303,0.9984111907664917,0.9965691372822217,0.2261403934991666,0.00012184913965487027,4.3264639793058706e-05,0.9999998451336868,0.045238076840846825,0.9836262578594925,1.3486381788870966e-06,0.9523476878623751,320.02256442684615
8.64,-94.39769479773571,0.0003166594588326088,0.9984111333639215,0.9965675997665971,0.22613710493294306,0.0001218732730697696,4.3265144645217306e-05,0.9999998450190626,0.04523596075930912,0.9836269699882946,1.3485068437683936e-06,0.9523583617958976,320.0225904612236
8.65,-94.39757689052843,0.0003166658315031232,0.9984110760857644,0.9965660640801042,0.22613381641920477,0.00012189740350910778,4.326564838502673e-05,0.9999998449045527,0.045233845311507606,0.9836276820861275,1.3483775456903467e-06,0.952369032891246,320.0226164927497
8.66,-94.39745924462812,0.00031667219017919893,0.9984110189317835,0.9965645302206518,0.2261305279579407,0.00012192153097259342,4.326615101475662e-05,0.9999998447901571,0.04523173049721165,0.9836283941529925,1.3482502857255039e-06,0.952379701149086,320.02264252142544
8.67,-94.39734185949672,0.0003166785348891874,0.9984109619017434,0.9965629981861513,0.2261272395491399,0.00012194565545993702,4.3266652536670743e-05,0.9999998446758755,0.045229616316190144,0.9836291061888911,1.3481250654333112e-06,0.952390366570083,320.0226685472518
8.68,-94.39722473459766,0.0003166848656613686,0.9984109049954091,0.9965614679745168,0.22612395119279144,0.00012196977697085096,4.326715295302702e-05,0.9999998445617079,0.04522750276821148,0.9836298181938246,1.348001886860114e-06,0.9524010291549028,320.02269457022976
8.69,-94.39710786939575,0.0003166911825239514,0.998410848212547,0.9965599395836648,0.2261206628888844,0.00012199389550504953,4.326765226607754e-05,0.999999844447654,0.04522538985304357,0.9836305301677942,1.3478807525391563e-06,0.9524116889042106,320.02272059036045
8.700000000000001,-94.3969912633573,0.0003166974855050732,0.9984107915529242,0.9965584130115145,0.22611737463740794,0.00012201801106224888,4.326815047806851e-05,0.999999844333714,0.045223277570453815,0.9836312421108014,1.3477616654905807e-06,0.9524223458186716,320.02274660764476
8.71,-94.39687491595001,0.00031670377463280017,0.9984107350163091,0.9965568882559874,0.22611408643835115,0.00012204212364216706,4.32686475912403e-05,0.9999998442198875,0.04522116592020914,0.9836319540228475,1.3476446292214286e-06,0.952432999898951,320.02277262208383
8.72,-94.39675882664305,0.00031671004993512715,0.9984106786024707,0.996555365315008,0.22611079829170325,0.000122066233244524,4.326914360782745e-05,0.9999998441061747,0.04521905490207597,0.9836326659039337,1.3475296477256403e-06,0.9524436511457139,320.02279863367863
8.73,-94.39664299490705,0.00031671631143997763,0.9984106223111793,0.9965538441865032,0.22610751019745343,0.00012209033986904154,4.3269638530058596e-05,0.9999998439925752,0.04521694451582026,0.9836333777540616,1.3474167254840546e-06,0.9524542995596254,320.02282464243024
8.74,-94.39652742021403,0.00031672255917520394,0.9984105661422059,0.9965523248684022,0.22610422215559092,0.00012211444351544338,4.327013236015658e-05,0.9999998438790891,0.04521483476120744,0.9836340895732323,1.3473058674644093e-06,0.95246494514135,320.0228506483396
8.75,-94.3964121020375,0.00031672879316858686,0.9984105100953228,0.9965508073586371,0.226100934166105,0.00012213854418345512,4.327062510033834e-05,0.9999998437657162,0.04521272563800247,0.9836348013614473,1.347197079121341e-06,0.9524755878915528,320.0228766514079
8.76,-94.39629703985237,0.0003167350134478361,0.9984104541703029,0.9965492916551425,0.22609764622898493,0.00012216264187280427,4.3271116752815e-05,0.9999998436524564,0.04521061714596983,0.9836355131187079,1.3470903663963845e-06,0.9524862278108985,320.0229026516361
8.77,-94.39618223313505,0.0003167412200405899,0.9984103983669205,0.9965477777558557,0.22609435834422004,0.00012218673658322018,4.327160731979183e-05,0.9999998435393096,0.04520850928487347,0.9836362248450153,1.3469857357179744e-06,0.9524968649000514,320.0229286490253
8.78,-94.39606768136332,0.00031674741297441533,0.9984103426849504,0.9965462656587162,0.22609107051179966,0.0001222108283144341,4.327209680346822e-05,0.9999998434262757,0.0452064020544769,0.9836369365403711,1.3468831940014431e-06,0.9525074991596761,320.0229546435765
8.790000000000001,-94.39595338401647,0.00031675359227680797,0.9984102871241689,0.9965447553616664,0.22608778273171318,0.0001222349170661792,4.327258520603773e-05,0.9999998433133546,0.04520429545454309,0.9836376482047764,1.346782748649022e-06,0.9525181305904371,320.0229806352908
8.8,-94.39583934057515,0.0003167597579751923,0.9984102316843528,0.9965432468626512,0.22608449500394998,0.0001222590028381905,4.327307252968807e-05,0.9999998432005461,0.04520218948483455,0.9836383598382327,1.3466844075498415e-06,0.9525287591929984,320.02300662416934
8.81,-94.39572555052156,0.0003167659100969212,0.9984101763652802,0.9965417401596179,0.22608120732849948,0.00012228308563020496,4.3273558776601084e-05,0.9999998430878504,0.045200084145113284,0.9836390714407413,1.3465881790799306e-06,0.9525393849680244,320.0230326102131
8.82,-94.39561201333925,0.00031677204866927667,0.9984101211667301,0.9965402352505167,0.22607791970535118,0.00012230716544196137,4.327404394895278e-05,0.999999842975267,0.04519797943514082,0.9836397830123034,1.3464940721022172e-06,0.952550007916179,320.0230585934232
8.83,-94.39549872259087,0.00031677817398773365,0.9984100660781333,0.9965387321279533,0.22607463213438336,0.000122331242265623,4.32745280719161e-05,0.999999842862796,0.045195875365807596,0.9836404945529205,1.3463934619603971e-06,0.9525606280383964,320.0230845737047
8.84,-94.39538568085878,0.00031678428593919877,0.9984100111046809,0.9965372307926778,0.2260713446156437,0.0001223553161048935,4.3275011135630864e-05,0.9999998427504373,0.04519377193105635,0.9836412060625938,1.3462908718293278e-06,0.952571245335199,320.02311055110886
8.85,-94.39527288990635,0.00031679038444766696,0.9984099562501307,0.9965357312447023,0.2260680571491644,0.00012237938696242872,4.327549313341737e-05,0.9999998426381908,0.04519166912637099,0.9836419175413247,1.3461896293972981e-06,0.952581859807147,320.0231365256737
8.86,-94.39516034920739,0.00031679646954083985,0.9984099015142387,0.9965342334819731,0.22606476973493472,0.0001224034548379551,4.327597406748866e-05,0.9999998425260562,0.04518956695154031,0.9836426289891146,1.3460897227811718e-06,0.9525924714549049,320.02316249740005
8.870000000000001,-94.3950480582369,0.0003168025412463559,0.9984098468967612,0.9965327375024389,0.22606148237294396,0.00012242751973120074,4.327645394005264e-05,0.9999998424140337,0.04518746540635297,0.9836433404059648,1.3459911403242022e-06,0.9526030802791369,320.02318846628884
8.88,-94.39493601647123,0.0003168085995917902,0.9984097923974549,0.9965312433040509,0.22605819506318145,0.00012245158164189538,4.327693275331204e-05,0.999999842302123,0.045185364490597464,0.9836440517918768,1.3458938705960335e-06,0.952613686280507,320.0232144323408
8.89,-94.39482422338793,0.0003168146446046548,0.9984097380160778,0.9965297508847624,0.22605490780563653,0.0001224756405697705,4.327741050946445e-05,0.999999842190324,0.04518326420406212,0.9836447631468516,1.3457979023926988e-06,0.9526242894596797,320.0232403955569
8.9,-94.39471267846585,0.00031682067631239855,0.9984096837523881,0.9965282602425295,0.22605162060029857,0.00012249969651455914,4.3277887210702284e-05,0.9999998420786367,0.04518116454653514,0.9836454744708908,1.3457032247366221e-06,0.9526348898173187,320.02326635593795
8.91,-94.39460138118508,0.0003168266947424069,0.998409629606145,0.9965267713753104,0.22604833344715694,0.00012252374947599603,4.327836285921281e-05,0.9999998419670609,0.04517906551780455,0.9836461857639955,1.3456098268766172e-06,0.952645487354088,320.0232923134848
8.92,-94.39449033102697,0.00031683269992200227,0.998409575577108,0.9965252842810659,0.22604504634620112,0.0001225477994538176,4.327883745717814e-05,0.9999998418555966,0.04517696711765821,0.9836468970261675,1.3455176982878876e-06,0.9526560820706516,320.0233182681983
8.93,-94.39437952747417,0.00031683869187844376,0.9984095216650374,0.9965237989577591,0.22604175929742049,0.0001225718464477619,4.327931100677522e-05,0.9999998417442436,0.04517486934588385,0.9836476082574076,1.3454268286720272e-06,0.952666673967673,320.0233442200793
8.94,-94.39426897001054,0.00031684467063892725,0.9984094678696944,0.9965223154033557,0.22603847230080457,0.00012259589045756866,4.3279783510175844e-05,0.9999998416330019,0.045172772202269035,0.9836483194577175,1.34533720795702e-06,0.952677263045816,320.0233701691288
8.950000000000001,-94.39415865812126,0.00031685063623058545,0.9984094141908405,0.9965208336158236,0.2260351853563428,0.0001226199314829792,4.3280254969546634e-05,0.9999998415218713,0.045170675686601165,0.9836490306270984,1.3452488262972397e-06,0.952687849305744,320.02339611534745
8.96,-94.3940485912927,0.0003168565886804879,0.9984093606282383,0.996519353593133,0.22603189846402472,0.0001226439695237366,4.3280725387049085e-05,0.9999998414108516,0.0451685797986675,0.9836497417655516,1.34516167407345e-06,0.9526984327481207,320.02342205873634
8.97,-94.39393876901256,0.00031686252801564087,0.9984093071816506,0.996517875333257,0.22602861162383986,0.00012266800457958556,4.3281194764839504e-05,0.999999841299943,0.04516648453825513,0.9836504528730786,1.345075741892805e-06,0.9527090133736092,320.0234479992962
8.98,-94.3938291907698,0.00031686845426298735,0.998409253850841,0.9965163988341706,0.22602532483577778,0.0001226920366502724,4.328166310506905e-05,0.9999998411891451,0.045164389905151,0.9836511639496806,1.3449910205888483e-06,0.9527195911828731,320.0234739370279
8.99,-94.39371985605457,0.00031687436744940725,0.998409200635574,0.9965149240938517,0.2260220380998281,0.00012271606573554516,4.3282130409883735e-05,0.999999841078458,0.045162295899141905,0.983651874995359,1.3449075012215144e-06,0.9527301661765754,320.0234998719325
9.0,-94.39361076435837,0.0003168802676017171,0.9984091475356147,0.99651345111028,0.2260187514159804,0.0001227400918351535,4.32825966814244e-05,0.9999998409678814,0.045160202520014465,0.9836525860101151,1.3448251750771268e-06,0.9527407383553791,320.0235258040106
9.01,-94.39350191517394,0.0003168861547466705,0.9984090945507287,0.9965119798814381,0.22601546478422435,0.00012276411494884873,4.328306192182673e-05,0.9999998408574153,0.04515810976755515,0.9836532969939502,1.3447440336683996e-06,0.9527513077199474,320.02355173326333
9.02,-94.39339330799524,0.0003168920289109575,0.9984090416806821,0.9965105104053109,0.22601217820454958,0.00012278813507638387,4.328352613322125e-05,0.9999998407470597,0.0451560176415503,0.9836540079468656,1.344664068734437e-06,0.9527618742709432,320.0235776596914
9.03,-94.39328494231754,0.0003168978901212051,0.9984089889252423,0.9965090426798857,0.2260088916769458,0.00012281215221751355,4.328398931773335e-05,0.9999998406368144,0.045153926141786066,0.9836547188688629,1.344585272240733e-06,0.9527724380090292,320.02360358329577
9.040000000000001,-94.39317681763734,0.0003169037384039771,0.9984089362841767,0.996507576703152,0.2260056052014027,0.00012283616637199406,4.328445147748323e-05,0.9999998405266791,0.04515183526804846,0.9836554297599432,1.3445076363791715e-06,0.9527829989348682,320.02362950407735
9.05,-94.39306893345244,0.00031690957378577414,0.9984088837572538,0.9965061124731022,0.22600231877791,0.0001228601775395834,4.328491261458595e-05,0.9999998404166541,0.04514974502012334,0.983656140620108,1.3444311535680267e-06,0.9527935570491228,320.023655422037
9.06,-94.39296128926186,0.0003169153962930334,0.9984088313442425,0.9965046499877306,0.2259990324064575,0.00012288418572004115,4.32853727311514e-05,0.999999840306739,0.045147655397796395,0.9836568514493584,1.3443558164519628e-06,0.9528041123524558,320.0236813371756
