t,R,I_1,O,A,I_2
8.2,0.000892892311760512,0.0003357813735697039,0.0049770111402019975,0.3440392882852303,0.6497369851842367
8.21,0.0008928864159341021,0.000335641331339773,0.004977009777561388,0.34403928935511335,0.6497371314201319
8.22,0.0008928805686674707,0.0003355024424674252,0.004977008426165196,0.34403929041729353,0.6497372764505263
8.23,0.000892874769559443,0.0003353646974212809,0.004977007085920634,0.34403929147187,0.6497374202853464
8.24,0.0008928690182118768,0.00033522808674198975,0.0049770057567355575,0.34403929251894055,0.6497375629344444
8.25,0.0008928633142296204,0.0003350926010412357,0.004977004438518447,0.3440392935586017,0.6497377044075991
8.26,0.0008928576572204707,0.0003349582310007414,0.004977003131178403,0.34403929459094834,0.6497378447145173
8.27,0.0008928520467951301,0.00033482496737127304,0.004977001834625128,0.34403929561607394,0.6497379838648348
8.28,0.0008928464825671658,0.0003346928009716454,0.004977000548768916,0.3440392966340701,0.6497381218681174
8.290000000000001,0.0008928409641529663,0.000334561722687726,0.004976999273520641,0.3440392976450269,0.6497382587338626
8.3,0.0008928354911717005,0.0003344317234714407,0.004976998008791745,0.3440392986490324,0.6497383944714998
8.31,0.0008928300632452743,0.0003343027943397776,0.004976996754494223,0.34403929964617275,0.6497385290903924
8.32,0.0008928246799982898,0.00033417492637379236,0.004976995510540613,0.34403930063653215,0.6497386625998384
8.33,0.0008928193410580021,0.00033404811071761285,0.004976994276843984,0.34403930162019264,0.6497387950090715
8.34,0.0008928140460542777,0.00033392233857744376,0.004976993053317921,0.344039302597234,0.6497389263272627
8.35,0.0008928087946195524,0.0003337976012205716,0.004976991839876517,0.3440393035677338,0.6497390565635207
8.36,0.0008928035863887888,0.0003336738899743691,0.0049769906364343555,0.34403930453176734,0.6497391857268939
8.370000000000001,0.0008927984209994346,0.00033355119622530035,0.004976989442906502,0.34403930548940725,0.649739313826371
8.38,0.0008927932980913803,0.0003334295114179254,0.00497698825920849,0.3440393064407236,0.6497394408708819
8.39,0.0008927882173069169,0.00033330882705390506,0.004976987085256309,0.34403930738578403,0.6497395668692996
8.4,0.000892783178290694,0.0003331891346910055,0.004976985920966394,0.3440393083246533,0.6497396918304407
8.41,0.0008927781806896778,0.00033307042594210324,0.00497698476625561,0.34403930925739334,0.6497398157630669
8.42,0.0008927732241531085,0.0003329526924741897,0.00497698362104124,0.3440393101840632,0.649739938675886
8.43,0.0008927683083324587,0.0003328359260073762,0.0049769824852409755,0.34403931110471897,0.6497400605775527
8.44,0.0008927634328813906,0.00033272011831389855,0.004976981358772903,0.3440393120194136,0.6497401814766707
8.45,0.000892758597455715,0.0003326052612171218,0.00497698024155549,0.3440393129281969,0.6497403013817926
8.46,0.0008927538017133478,0.000332491346590545,0.004976979133507573,0.3440393138311154,0.6497404203014221
8.47,0.0008927490453142688,0.0003323783663568062,0.0049769780345483485,0.34403931472821225,0.6497405382440142
8.48,0.0008927443279204796,0.00033226631248668687,0.004976976944597356,0.3440393156195272,0.6497406552179774
8.49,0.0008927396494532563,0.00033215518315424757,0.004976975863668727,0.34403931650499564,0.649740771225267
8.5,0.0008927350108523124,0.00033204500090077647,0.004976974792149297,0.3440393173841508,0.6497408862424813
8.51,0.0008927304104847701,0.0003319357267147995,0.004976973729483073,0.34403931825753137,0.6497410003102829
8.52,0.0008927258480351468,0.00033182735310505136,0.004976972675596293,0.3440393191251567,0.6497411134365335
8.53,0.000892721323190287,0.0003317198726357922,0.004976971630415668,0.34403931998704196,0.6497412256290404
8.540000000000001,0.0008927168356393283,0.0003316132779259989,0.004976970593868372,0.34403932084319816,0.6497413368955574
8.55,0.0008927123850736673,0.00033150756164855653,0.0049769695658820326,0.34403932169363205,0.649741447243786
8.56,0.0008927079711869249,0.0003314027165294492,0.004976968546384724,0.3440393225383459,0.6497415566813768
8.57,0.0008927035936749118,0.0003312987353469519,0.004976967535304952,0.3440393233773378,0.6497416652159294
8.58,0.0008926992522355947,0.00033119561093082145,0.004976966532571649,0.34403932421060096,0.6497417728549939
8.59,0.0008926949465690616,0.000331093336161488,0.004976965538114166,0.34403932503812423,0.649741879606072
8.6,0.0008926906763774878,0.000330991903969246,0.004976964551862257,0.3440393258598916,0.6497419854766179
8.61,0.0008926864413651011,0.00033089130733344606,0.004976963573746072,0.3440393266758822,0.6497420904740387
8.620000000000001,0.0008926822412381477,0.00033079153928168564,0.004976962603696154,0.3440393274860704,0.6497421946056962
8.63,0.0008926780757048582,0.00033069259288900075,0.004976961641643419,0.3440393282904254,0.649742297878907
8.64,0.0008926739444754126,0.0003305944612770571,0.004976960687519154,0.34403932908891144,0.6497424003009442
8.65,0.0008926698472619065,0.0003304971376133414,0.004976959741255004,0.34403932988148744,0.6497425018790378
8.66,0.0008926657837783166,0.0003304006151103528,0.004976958802782964,0.34403933066810716,0.6497426026203759
8.67,0.0008926617537404664,0.00033030488702479385,0.004976957872035369,0.34403933144871895,0.6497427025321054
8.68,0.0008926577568659918,0.00033020994665676224,0.004976956948944886,0.3440393322232657,0.6497428016213334
8.69,0.0008926537928743067,0.00033011578734894165,0.004976956033444501,0.3440393329916847,0.6497428998951276
8.700000000000001,0.0008926498614865687,0.0003300224024857935,0.004976955125467514,0.3440393337539077,0.6497429973605178
8.71,0.0008926459624256454,0.00032992978549274796,0.004976954224947525,0.34403933450986063,0.6497430940244963
8.72,0.000892642095416079,0.00032983792983539524,0.004976953331818429,0.34403933525946356,0.6497431898940191
8.73,0.0008926382601840525,0.00032974682901867696,0.004976952446014402,0.34403933600263076,0.6497432849760072
8.74,0.0008926344564573555,0.0003296564765860775,0.004976951567469898,0.3440393367392704,0.6497433792773467
8.75,0.0008926306839653499,0.0003295668661188153,0.00497695069611963,0.3440393374692845,0.6497434728048906
8.76,0.0008926269424389349,0.00032947799123503394,0.00497694983189857,0.34403933819256904,0.6497435655654592
8.77,0.0008926232316105137,0.0003293898455889938,0.004976948974741933,0.34403933890901356,0.6497436575658412
8.78,0.0008926195512139583,0.000329302422870263,0.004976948124585172,0.3440393396185013,0.6497437488127947
8.790000000000001,0.0008926159009845755,0.00032921571680290896,0.004976947281363966,0.3440393403209091,0.6497438393130484
8.8,0.0008926122806590729,0.0003291297211446896,0.004976946445014209,0.344039341016107,0.6497439290733016
8.81,0.0008926086902735956,0.00032904443656928226,0.0049769456155993735,0.344039341706946,0.6497440180899301
8.82,0.000892605131901427,0.0003289599107930453,0.004976944794053042,0.34403934241667355,0.6497441062889602
8.83,0.0008926016029437244,0.00032887608364543354,0.004976943979312,0.34403934312169215,0.6497441937578255
8.84,0.0008925981031570603,0.0003287929493481815,0.0049769431713191595,0.3440393438219912,0.6497442805026156
8.85,0.0008925946322996311,0.00032871050216177675,0.00497694237001777,0.344039344517557,0.6497443665293824
8.86,0.0008925911901312262,0.0003286287363847579,0.00497694157535141,0.3440393452083729,0.649744451844141
8.870000000000001,0.0008925877764131986,0.0003285476463530129,0.004976940787263983,0.3440393458944189,0.6497445364528703
8.88,0.000892584390908436,0.00032846722643907727,0.004976940005699708,0.3440393465756719,0.6497446203615141
8.89,0.00089258103338133,0.00032838747105143204,0.004976939230603111,0.34403934725210555,0.6497447035759815
8.9,0.0008925777035977468,0.0003283083746338021,0.00497693846191902,0.3440393479236902,0.6497447861021479
8.91,0.0008925744013249976,0.00032822993166445444,0.004976937699592556,0.3440393485903927,0.649744867945856
8.92,0.000892571126331809,0.000328152136655496,0.004976936943569124,0.34403934925217683,0.649744949112916
8.93,0.0008925678783882931,0.00032807498415217217,0.0049769361937944115,0.3440393499090027,0.6497450296091069
8.94,0.0008925646572659178,0.00032799846873216476,0.004976935450214373,0.344039350560827,0.6497451094401772
8.950000000000001,0.000892561462737477,0.00032792258500489026,0.004976934712775226,0.344039351207603,0.6497451886118453
8.96,0.0008925582945770611,0.0003278473276107979,0.004976933981423447,0.3440393518492802,0.6497452671298009
8.97,0.0008925551525600274,0.000327772691220668,0.0049769332561057575,0.34403935248580464,0.6497453449997053
8.98,0.00089255203646297,0.00032769867053490984,0.004976932536769123,0.3440393531171187,0.6497454222271923
8.99,0.0008925489460636907,0.0003276252602828602,0.0049769318233607385,0.344039353743161,0.6497454988178695
9.0,0.0008925458811411683,0.0003275524552220812,0.004976931115828028,0.34403935436386646,0.6497455747773178
9.01,0.0008925428414755301,0.00032748025013765874,0.004976930414118633,0.3440393549791661,0.6497456501110935
9.02,0.0008925398268480213,0.0003274086398415003,0.004976929718180404,0.3440393555889873,0.6497457248247287
9.03,0.0008925368370409757,0.0003273376191716336,0.004976929027961397,0.3440393561932534,0.6497457989237316
9.040000000000001,0.0008925338718377859,0.0003272671829915042,0.004976928343409863,0.3440393567918838,0.6497458724135882
9.05,0.0008925309310228738,0.00032719732618927426,0.004976927664474242,0.344039357384794,0.6497459452997618
9.06,0.0008925280143816603,0.0003271280436771202,0.004976926991103154,0.3440393579718955,0.6497460175876951
9.07,0.0008925251217005364,0.00032705933039053116,0.004976926323245393,0.3440393585530957,0.6497460892828102
9.08,0.0008925222527668329,0.00032699118128760705,0.004976925660849917,0.3440393591282978,0.6497461603905097
9.09,0.0008925194073687911,0.0003269235913483568,0.004976925003865845,0.344039359697401,0.6497462309161771
9.1,0.0008925165852955324,0.00032685655557399636,0.004976924352242447,0.34403936026030024,0.6497463008651783
9.11,0.0008925137863370297,0.00032679006898624714,0.004976923705929132,0.34403936081688613,0.6497463702428614
9.120000000000001,0.0008925110102840769,0.0003267241266266339,0.004976923064875451,0.3440393613670451,0.6497464390545586
9.13,0.0008925082569282591,0.00032665872355578296,0.004976922429031078,0.34403936191065926,0.649746507305586
9.14,0.0008925055260619235,0.00032659385485272064,0.004976921798345813,0.3440393624476062,0.6497465750012451
9.15,0.0008925028174781495,0.0003265295156141711,0.004976921172769564,0.3440393629777591,0.6497466421468231
9.16,0.0008925001309707184,0.0003264657009538546,0.004976920552252348,0.3440393635009869,0.6497467087475937
9.17,0.0008924974663340846,0.00032640240600178574,0.004976919936744283,0.3440393640171538,0.6497467748088184
9.18,0.0008924948233633454,0.00032633962590357163,0.004976919326195571,0.3440393645261194,0.6497468403357468
9.19,0.0008924922018542112,0.00032627735581970983,0.004976918720556504,0.34403936502773885,0.6497469053336175
9.200000000000001,0.0008924896016029762,0.0003262155909248869,0.004976918119777445,0.3440393655218626,0.6497469698076588
9.21,0.0008924870224064883,0.00032615432640727626,0.0049769175238088305,0.34403936600833634,0.6497470337630898
9.22,0.0008924844640621197,0.00032609355746783644,0.004976916932601154,0.34403936648700106,0.649747097205121
9.23,0.0008924819292385928,0.00032603334595034204,0.004976916347105351,0.34403936697959026,0.6497471600465515
9.24,0.0008924794175515152,0.0003259736828383123,0.004976915767208344,0.3440393674845415,0.6497472222984583
9.25,0.0008924769266546159,0.0003259145135819001,0.004976915192113298,0.34403936798532025,0.6497472840350718
9.26,0.0008924744563739263,0.0003258558340495785,0.004976914621780236,0.3440393684819528,0.6497473452607114
9.27,0.0008924720065365732,0.0003257976401358125,0.004976914056169457,0.3440393689744662,0.6497474059796685
9.28,0.0008924695769707588,0.0003257399277605523,0.004976913495241528,0.3440393694628879,0.6497474661962069
9.290000000000001,0.0008924671675057381,0.0003256826928687269,0.004976912938957281,0.3440393699472459,0.6497475259145638
9.3,0.0008924647779717981,0.000325625931429737,0.0049769123872778105,0.3440393704275689,0.6497475851389498
9.31,0.0008924624082002367,0.00032556963943694876,0.004976911840164466,0.34403937090388603,0.6497476438735499
9.32,0.0008924600580233411,0.00032551381290718675,0.00497691129757885,0.34403937137622725,0.6497477021225236
9.33,0.0008924577272743665,0.00032545844788022736,0.00497691075948281,0.34403937184462297,0.6497477598900059
9.34,0.0008924554157875151,0.0003254035404182923,0.004976910225838438,0.3440393723091043,0.6497478171801071
9.35,0.0008924531233979147,0.00032534908660554165,0.004976909696608062,0.34403937276970314,0.6497478739969139
9.36,0.0008924508499415972,0.00032529508254756744,0.004976909171754245,0.34403937322645184,0.64974793034449
9.370000000000001,0.0008924485952554773,0.0003252415243708867,0.004976908651239779,0.34403937367938375,0.6497479862268758
9.38,0.0008924463591773317,0.00032518840822243493,0.004976908135027677,0.3440393741285327,0.64974804164809
9.39,0.0008924441415457771,0.00032513573026905936,0.004976907623081177,0.3440393745739334,0.6497480966121292
9.4,0.0008924419422002497,0.0003250834866970124,0.004976907115363729,0.3440393750156214,0.649748151122969
9.41,0.0008924397609809828,0.0003250316737114447,0.004976906611838992,0.3440393754536328,0.6497482051845643
9.42,0.0008924375977289869,0.0003249802875358987,0.004976906112470836,0.3440393758880047,0.6497482588008497
9.43,0.0008924354522860272,0.0003249293244118018,0.004976905617223327,0.34403937631877496,0.6497483119757403
9.44,0.000892433324494603,0.00032487878059795977,0.0049769051260607315,0.3440393767459823,0.6497483647131319
9.450000000000001,0.0008924312141979261,0.00032482865237004995,0.004976904638947507,0.3440393771696663,0.6497484170169017
9.46,0.0008924291212398994,0.00032477893602011473,0.004976904155848298,0.3440393775898674,0.6497484688909088
9.47,0.0008924270454650963,0.00032472962785605475,0.0049769036767279345,0.34403937800662693,0.6497485203389947
9.48,0.0008924249867187386,0.00032468072420112213,0.004976903201551423,0.3440393784199872,0.6497485713649838
9.49,0.0008924229448466752,0.00032463222139341406,0.0049769027302839445,0.3440393788299914,0.6497486219726838
9.5,0.0008924209196953619,0.0003245841157853658,0.00497690226289085,0.34403937923668365,0.6497486721658865
9.51,0.0008924189111118384,0.0003245364037432442,0.004976901799337656,0.34403937964010917,0.6497487219483681
9.52,0.0008924169189437087,0.0003244890816466409,0.004976901339590038,0.344039380040314,0.6497487713238896
9.53,0.0008924149430391187,0.00032444214588796586,0.004976900883613828,0.34403938043734533,0.6497488202961977
9.540000000000001,0.0008924129832467353,0.0003243955928719403,0.00497690043137501,0.34403938083125135,0.649748868869025
9.55,0.0008924110394157249,0.00032434941901509035,0.004976899982839712,0.3440393812220812,0.6497489170460906
9.56,0.0008924091113957324,0.00032430362074524027,0.0049768995379742085,0.3440393816098853,0.6497489648311006
9.57,0.0008924071990368597,0.00032425819450100564,0.004976899096744907,0.3440393819947149,0.6497490122277485
9.58,0.0008924053021896446,0.00032421313673128684,0.0049768986591183515,0.3440393823766225,0.649749059239716
9.59,0.0008924034207050392,0.0003241684438947622,0.004976898225061212,0.3440393827556618,0.6497491058706734
9.6,0.0008924015544343888,0.0003241241124593816,0.004976897794540284,0.3440393831318875,0.64974915212428
9.61,0.0008923997032294108,0.00032408013890185944,0.004976897367522483,0.3440393835053555,0.6497491980041844
9.620000000000001,0.0008923978669421727,0.0003240365197071682,0.0049768969439748355,0.34403938387612293,0.6497492435140259
9.63,0.0008923960454250719,0.00032399325136803144,0.004976896523864482,0.344039384244248,0.6497492886574339
9.64,0.0008923942385582566,0.0003239503310379874,0.004976896107162113,0.34403938460972733,0.6497493334374077
9.65,0.0008923924504736364,0.0003239078571274739,0.004976895694372449,0.3440393849627923,0.6497493777606664
9.66,0.0008923906771527115,0.00032386573394235736,0.004976895284976692,0.34403938531239897,0.6497494217184878
9.67,0.0008923889184707431,0.0003238239585195149,0.0049768948789451085,0.34403938565856057,0.6497494653139765
9.68,0.0008923871743038034,0.0003237825279150529,0.004976894476248128,0.34403938600129036,0.6497495085502164
9.69,0.0008923854445287614,0.0003237414392039649,0.0049768940768563355,0.34403938634060155,0.6497495514302721
9.700000000000001,0.0008923837290232686,0.0003237006894797895,0.0049768936807404705,0.34403938667650724,0.6497495939571887
9.71,0.0008923820276657442,0.00032366027585426855,0.004976893287871424,0.3440393870090206,0.6497496361339922
9.72,0.0008923803403353614,0.0003236201954570047,0.004976892898220231,0.3440393873381546,0.6497496779636897
9.73,0.0008923786669120324,0.0003235804454351198,0.004976892511758072,0.3440393876639222,0.6497497194492702
9.74,0.0008923770072763944,0.00032354102295291246,0.004976892128456264,0.34403938798633654,0.6497497605937045
9.75,0.0008923753613097951,0.00032350192519151625,0.004976891748286262,0.3440393883054104,0.649749801399946
9.76,0.000892373728894278,0.00032346314934855757,0.004976891371219649,0.34403938862115674,0.6497498418709304
9.77,0.0008923721099125688,0.0003234246926378135,0.004976890997228141,0.34403938893358843,0.6497498820095771
9.78,0.0008923705042480603,0.0003233865522888698,0.004976890626283573,0.3440393892427182,0.6497499218187881
9.790000000000001,0.0008923689117847981,0.00032334872554677906,0.004976890258357906,0.34403938954855906,0.6497499613014499
9.8,0.0008923673324074667,0.0003233112096717183,0.004976889893423213,0.34403938985112364,0.649750000460433
9.81,0.0008923657660013746,0.0003232740019386472,0.004976889531451683,0.34403939015042473,0.6497500392985919
9.82,0.0008923642124524402,0.00032323709963696576,0.004976889172415614,0.3440393904464752,0.6497500778187666
9.83,0.0008923626716471773,0.0003232005000701726,0.00497688881628741,0.34403939073928763,0.649750116023782
9.84,0.0008923611434726806,0.0003231642005555226,0.004976888463039576,0.34403939102887493,0.6497501539164486
9.85,0.0008923596278166118,0.00032312819842368514,0.004976888112644717,0.3440393913152497,0.6497501914995628
9.86,0.0008923581245671846,0.0003230924910184017,0.004976887765075532,0.34403939159842467,0.6497502287759074
9.870000000000001,0.0008923566336131508,0.0003230570756961439,0.004976887420304811,0.34403939187841265,0.6497502657482516
9.88,0.0008923551548437856,0.00032302194982577185,0.004976887078305431,0.34403939215522633,0.6497503024193519
9.89,0.0008923536881488735,0.00032298711078819156,0.004976886739050354,0.3440393924288784,0.649750338791952
9.9,0.0008923522334186937,0.00032295255597601305,0.00497688640251262,0.3440393926993816,0.6497503748687833
9.91,0.0008923507905440055,0.00032291828279320845,0.0049768860686653475,0.34403939296674874,0.6497504106525653
9.92,0.0008923493594160345,0.00032288428865476985,0.004976885737481725,0.34403939323099253,0.6497504461460061
9.93,0.0008923479399264581,0.0003228505709863672,0.004976885408935014,0.3440393934921258,0.649750481351802
9.94,0.0008923465319673905,0.00032281712722400627,0.004976885082998535,0.3440393937501613,0.6497505162726394
9.950000000000001,0.000892345135431369,0.00032278395481368666,0.004976884759645675,0.34403939400511185,0.6497505509111932
9.96,0.0008923437502113395,0.0003227510512110597,0.004976884438849878,0.34403939425699037,0.6497505852701287
9.97,0.0008923423762006417,0.00032271841388108646,0.004976884120584641,0.3440393945058096,0.6497506193521015
9.98,0.0008923410132929952,0.0003226860402976955,0.004976883804823512,0.34403939475158263,0.6497506531597574
9.99,0.0008923396613824848,0.00032265392794344106,0.004976883491540084,0.3440393949943223,0.6497506866957335
