t,Casp8,Casp8Bid,Bid,Apaf_1,CytcApaf_1,Cytc,Apop,Cytc_mito,Bax_2,tBid_mito,Bax,tBid,tBidBax,Bcl_2,Casp3,Casp3Bcl_2,Casp3Bid,IAP,Casp3IAP,Pro9,ApopPro9,ApopPro9_2,ApopCasp9_2Pro3,ApopCasp9_2,Pro3,Casp9Pro3,Casp9,Casp9IAP,ApopCasp9IAP,ApopCasp9_2IAP,ApopCasp9
7.99,0.0,0.0,0.004046809023181616,0.006153215066354456,0.0,0.0,0.0,0.006153215066354456,0.0,0.0,0.003290464088021599,0.0,0.0,0.0029243905926999137,0.0,0.0,0.0,0.004046809023181616,0.0,0.006153215066354456,0.0,0.0,0.0,0.0,0.006153215066354456,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.004046866212924518,0.00615584579452795,0.0,0.0,0.0,0.00615584579452795,0.0,0.0,0.003289869014118165,0.0,0.0,0.0029233482620998497,0.0,0.0,0.0,0.004046866212924518,0.0,0.00615584579452795,0.0,0.0,0.0,0.0,0.00615584579452795,0.0,0.0,0.0,0.0,0.0,0.0
8.01,0.0,0.0,0.004046923399236138,0.006158476364862483,0.0,0.0,0.0,0.006158476364862483,0.0,0.0,0.003289274492640498,0.0,0.0,0.0029223065107601503,0.0,0.0,0.0,0.004046923399236138,0.0,0.006158476364862483,0.0,0.0,0.0,0.0,0.006158476364862483,0.0,0.0,0.0,0.0,0.0,0.0
8.02,0.0,0.0,0.0040469805821166825,0.006161106777367524,0.0,0.0,0.0,0.006161106777367524,0.0,0.0,0.003288680523074524,0.0,0.0,0.0029212653381651315,0.0,0.0,0.0,0.0040469805821166825,0.0,0.006161106777367524,0.0,0.0,0.0,0.0,0.006161106777367524,0.0,0.0,0.0,0.0,0.0,0.0
8.03,0.0,0.0,0.004047037761566357,0.006163737032052544,0.0,0.0,0.0,0.006163737032052544,0.0,0.0,0.0032880871049066106,0.0,0.0,0.0029202247437995514,0.0,0.0,0.0,0.004047037761566357,0.0,0.006163737032052544,0.0,0.0,0.0,0.0,0.006163737032052544,0.0,0.0,0.0,0.0,0.0,0.0
8.040000000000001,0.0,0.0,0.004047094937585367,0.0061663671289270095,0.0,0.0,0.0,0.0061663671289270095,0.0,0.0,0.003287494237623564,0.0,0.0,0.0029191847271486057,0.0,0.0,0.0,0.004047094937585367,0.0,0.0061663671289270095,0.0,0.0,0.0,0.0,0.0061663671289270095,0.0,0.0,0.0,0.0,0.0,0.0
8.05,0.0,0.0,0.004047152110173919,0.006168997068000391,0.0,0.0,0.0,0.006168997068000391,0.0,0.0,0.0032869019207126264,0.0,0.0,0.002918145287697928,0.0,0.0,0.0,0.004047152110173919,0.0,0.006168997068000391,0.0,0.0,0.0,0.0,0.006168997068000391,0.0,0.0,0.0,0.0,0.0,0.0
8.06,0.0,0.0,0.0040472092793322175,0.006171626849282155,0.0,0.0,0.0,0.006171626849282155,0.0,0.0,0.0032863101536614744,0.0,0.0,0.002917106424933584,0.0,0.0,0.0,0.0040472092793322175,0.0,0.006171626849282155,0.0,0.0,0.0,0.0,0.006171626849282155,0.0,0.0,0.0,0.0,0.0,0.0
8.07,0.0,0.0,0.00404726644506047,0.006174256472781769,0.0,0.0,0.0,0.006174256472781769,0.0,0.0,0.003285718935958213,0.0,0.0,0.0029160681383420704,0.0,0.0,0.0,0.00404726644506047,0.0,0.006174256472781769,0.0,0.0,0.0,0.0,0.006174256472781769,0.0,0.0,0.0,0.0,0.0,0.0
8.08,0.0,0.0,0.004047323607358882,0.0061768859385087,0.0,0.0,0.0,0.0061768859385087,0.0,0.0,0.0032851282670913764,0.0,0.0,0.0029150304274103106,0.0,0.0,0.0,0.004047323607358882,0.0,0.0061768859385087,0.0,0.0,0.0,0.0,0.0061768859385087,0.0,0.0,0.0,0.0,0.0,0.0
8.09,0.0,0.0,0.004047380766227658,0.006179515246472413,0.0,0.0,0.0,0.006179515246472413,0.0,0.0,0.0032845381465499224,0.0,0.0,0.0029139932916256543,0.0,0.0,0.0,0.004047380766227658,0.0,0.006179515246472413,0.0,0.0,0.0,0.0,0.006179515246472413,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.004047437921667005,0.006182144396682373,0.0,0.0,0.0,0.006182144396682373,0.0,0.0,0.0032839485738232316,0.0,0.0,0.0029129567304758725,0.0,0.0,0.0,0.004047437921667005,0.0,0.006182144396682373,0.0,0.0,0.0,0.0,0.006182144396682373,0.0,0.0,0.0,0.0,0.0,0.0
8.11,0.0,0.0,0.0040474950736771285,0.006184773389148047,0.0,0.0,0.0,0.006184773389148047,0.0,0.0,0.0032833595484011036,0.0,0.0,0.0029119207434491552,0.0,0.0,0.0,0.0040474950736771285,0.0,0.006184773389148047,0.0,0.0,0.0,0.0,0.006184773389148047,0.0,0.0,0.0,0.0,0.0,0.0
8.120000000000001,0.0,0.0,0.004047552222258234,0.006187402223878899,0.0,0.0,0.0,0.006187402223878899,0.0,0.0,0.0032827710697737535,0.0,0.0,0.0029108853300341088,0.0,0.0,0.0,0.004047552222258234,0.0,0.006187402223878899,0.0,0.0,0.0,0.0,0.006187402223878899,0.0,0.0,0.0,0.0,0.0,0.0
8.13,0.0,0.0,0.004047609367410527,0.0061900309008843905,0.0,0.0,0.0,0.0061900309008843905,0.0,0.0,0.0032821831374318113,0.0,0.0,0.0029098504897197537,0.0,0.0,0.0,0.004047609367410527,0.0,0.0061900309008843905,0.0,0.0,0.0,0.0,0.0061900309008843905,0.0,0.0,0.0,0.0,0.0,0.0
8.14,0.0,0.0,0.004047666509134214,0.006192659420173986,0.0,0.0,0.0,0.006192659420173986,0.0,0.0,0.0032815957508663157,0.0,0.0,0.002908816221995521,0.0,0.0,0.0,0.004047666509134214,0.0,0.006192659420173986,0.0,0.0,0.0,0.0,0.006192659420173986,0.0,0.0,0.0,0.0,0.0,0.0
8.15,0.0,0.0,0.0040477236474295,0.0061952877817571484,0.0,0.0,0.0,0.0061952877817571484,0.0,0.0,0.003281008909568715,0.0,0.0,0.0029077825263512497,0.0,0.0,0.0,0.0040477236474295,0.0,0.0061952877817571484,0.0,0.0,0.0,0.0,0.0061952877817571484,0.0,0.0,0.0,0.0,0.0,0.0
8.16,0.0,0.0,0.004047780782296591,0.0061979159856433395,0.0,0.0,0.0,0.0061979159856433395,0.0,0.0,0.003280422613048452,0.0,0.0,0.002906749402294774,0.0,0.0,0.0,0.004047780782296591,0.0,0.0061979159856433395,0.0,0.0,0.0,0.0,0.0061979159856433395,0.0,0.0,0.0,0.0,0.0,0.0
8.17,0.0,0.0,0.004047837913735693,0.006200544031842022,0.0,0.0,0.0,0.006200544031842022,0.0,0.0,0.0032798368611634313,0.0,0.0,0.0029057168496823887,0.0,0.0,0.0,0.004047837913735693,0.0,0.006200544031842022,0.0,0.0,0.0,0.0,0.006200544031842022,0.0,0.0,0.0,0.0,0.0,0.0
8.18,0.0,0.0,0.004047895041747011,0.006203171920362655,0.0,0.0,0.0,0.006203171920362655,0.0,0.0,0.0032792516535606014,0.0,0.0,0.0029046848681594357,0.0,0.0,0.0,0.004047895041747011,0.0,0.006203171920362655,0.0,0.0,0.0,0.0,0.006203171920362655,0.0,0.0,0.0,0.0,0.0,0.0
8.19,0.0,0.0,0.004047952166330752,0.006205799651214702,0.0,0.0,0.0,0.006205799651214702,0.0,0.0,0.003278666989744635,0.0,0.0,0.0029036534572289777,0.0,0.0,0.0,0.004047952166330752,0.0,0.006205799651214702,0.0,0.0,0.0,0.0,0.006205799651214702,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.004048009287487119,0.00620842722440762,0.0,0.0,0.0,0.00620842722440762,0.0,0.0,0.0032780828692207113,0.0,0.0,0.0029026226163945865,0.0,0.0,0.0,0.004048009287487119,0.0,0.00620842722440762,0.0,0.0,0.0,0.0,0.00620842722440762,0.0,0.0,0.0,0.0,0.0,0.0
8.21,0.0,0.0,0.00404806640521632,0.006211054639950871,0.0,0.0,0.0,0.006211054639950871,0.0,0.0,0.003277499291494512,0.0,0.0,0.0029015923451603354,0.0,0.0,0.0,0.00404806640521632,0.0,0.006211054639950871,0.0,0.0,0.0,0.0,0.006211054639950871,0.0,0.0,0.0,0.0,0.0,0.0
8.22,0.0,0.0,0.00404812351951856,0.0062136818978539106,0.0,0.0,0.0,0.0062136818978539106,0.0,0.0,0.003276916256072221,0.0,0.0,0.0029005626430308002,0.0,0.0,0.0,0.00404812351951856,0.0,0.0062136818978539106,0.0,0.0,0.0,0.0,0.0062136818978539106,0.0,0.0,0.0,0.0,0.0,0.0
8.23,0.0,0.0,0.0040481806303940444,0.006216308998126198,0.0,0.0,0.0,0.006216308998126198,0.0,0.0,0.0032763337624605216,0.0,0.0,0.002899533509511056,0.0,0.0,0.0,0.0040481806303940444,0.0,0.006216308998126198,0.0,0.0,0.0,0.0,0.006216308998126198,0.0,0.0,0.0,0.0,0.0,0.0
8.24,0.0,0.0,0.004048237737842979,0.006218935940777192,0.0,0.0,0.0,0.006218935940777192,0.0,0.0,0.0032757518101665917,0.0,0.0,0.002898504944106673,0.0,0.0,0.0,0.004048237737842979,0.0,0.006218935940777192,0.0,0.0,0.0,0.0,0.006218935940777192,0.0,0.0,0.0,0.0,0.0,0.0
8.25,0.0,0.0,0.0040482948418655695,0.006221562725816348,0.0,0.0,0.0,0.006221562725816348,0.0,0.0,0.0032751703986981058,0.0,0.0,0.002897476946323718,0.0,0.0,0.0,0.0040482948418655695,0.0,0.006221562725816348,0.0,0.0,0.0,0.0,0.006221562725816348,0.0,0.0,0.0,0.0,0.0,0.0
8.26,0.0,0.0,0.004048351942462021,0.0062241893532531236,0.0,0.0,0.0,0.0062241893532531236,0.0,0.0,0.003274589527563229,0.0,0.0,0.0028964495156687483,0.0,0.0,0.0,0.004048351942462021,0.0,0.0062241893532531236,0.0,0.0,0.0,0.0,0.0062241893532531236,0.0,0.0,0.0,0.0,0.0,0.0
8.27,0.0,0.0,0.00404840903963254,0.0062268158230969735,0.0,0.0,0.0,0.0062268158230969735,0.0,0.0,0.0032740091962706157,0.0,0.0,0.0028954226516488104,0.0,0.0,0.0,0.00404840903963254,0.0,0.0062268158230969735,0.0,0.0,0.0,0.0,0.0062268158230969735,0.0,0.0,0.0,0.0,0.0,0.0
8.28,0.0,0.0,0.004048466133377331,0.006229442135357354,0.0,0.0,0.0,0.006229442135357354,0.0,0.0,0.003273429404329407,0.0,0.0,0.002894396353771439,0.0,0.0,0.0,0.004048466133377331,0.0,0.006229442135357354,0.0,0.0,0.0,0.0,0.006229442135357354,0.0,0.0,0.0,0.0,0.0,0.0
8.290000000000001,0.0,0.0,0.0040485232236965995,0.006232068290043719,0.0,0.0,0.0,0.006232068290043719,0.0,0.0,0.003272850151249231,0.0,0.0,0.0028933706215446527,0.0,0.0,0.0,0.0040485232236965995,0.0,0.006232068290043719,0.0,0.0,0.0,0.0,0.006232068290043719,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.004048580310590552,0.006234694287165523,0.0,0.0,0.0,0.006234694287165523,0.0,0.0,0.003272271436540195,0.0,0.0,0.002892345454476953,0.0,0.0,0.0,0.004048580310590552,0.0,0.006234694287165523,0.0,0.0,0.0,0.0,0.006234694287165523,0.0,0.0,0.0,0.0,0.0,0.0
8.31,0.0,0.0,0.0040486373940593935,0.0062373201267322195,0.0,0.0,0.0,0.0062373201267322195,0.0,0.0,0.0032716932597128875,0.0,0.0,0.0028913208520773216,0.0,0.0,0.0,0.0040486373940593935,0.0,0.0062373201267322195,0.0,0.0,0.0,0.0,0.0062373201267322195,0.0,0.0,0.0,0.0,0.0,0.0
8.32,0.0,0.0,0.004048694474103329,0.006239945808753262,0.0,0.0,0.0,0.006239945808753262,0.0,0.0,0.0032711156202783758,0.0,0.0,0.0028902968138552177,0.0,0.0,0.0,0.004048694474103329,0.0,0.006239945808753262,0.0,0.0,0.0,0.0,0.006239945808753262,0.0,0.0,0.0,0.0,0.0,0.0
8.33,0.0,0.0,0.0040487515507225645,0.006242571333238101,0.0,0.0,0.0,0.006242571333238101,0.0,0.0,0.0032705385177482,0.0,0.0,0.0028892733393205746,0.0,0.0,0.0,0.0040487515507225645,0.0,0.006242571333238101,0.0,0.0,0.0,0.0,0.006242571333238101,0.0,0.0,0.0,0.0,0.0,0.0
8.34,0.0,0.0,0.004048808623917306,0.006245196700196191,0.0,0.0,0.0,0.006245196700196191,0.0,0.0,0.003269961951634375,0.0,0.0,0.0028882504279838005,0.0,0.0,0.0,0.004048808623917306,0.0,0.006245196700196191,0.0,0.0,0.0,0.0,0.006245196700196191,0.0,0.0,0.0,0.0,0.0,0.0
8.35,0.0,0.0,0.004048865693687758,0.006247821909636982,0.0,0.0,0.0,0.006247821909636982,0.0,0.0,0.003269385921449385,0.0,0.0,0.0028872280793557723,0.0,0.0,0.0,0.004048865693687758,0.0,0.006247821909636982,0.0,0.0,0.0,0.0,0.006247821909636982,0.0,0.0,0.0,0.0,0.0,0.0
8.36,0.0,0.0,0.004048922760034126,0.006250446961569924,0.0,0.0,0.0,0.006250446961569924,0.0,0.0,0.003268810426706183,0.0,0.0,0.0028862062929478362,0.0,0.0,0.0,0.004048922760034126,0.0,0.006250446961569924,0.0,0.0,0.0,0.0,0.006250446961569924,0.0,0.0,0.0,0.0,0.0,0.0
8.370000000000001,0.0,0.0,0.004048979822956616,0.006253071856004469,0.0,0.0,0.0,0.006253071856004469,0.0,0.0,0.0032682354669181864,0.0,0.0,0.0028851850682718033,0.0,0.0,0.0,0.004048979822956616,0.0,0.006253071856004469,0.0,0.0,0.0,0.0,0.006253071856004469,0.0,0.0,0.0,0.0,0.0,0.0
8.38,0.0,0.0,0.004049036882455433,0.006255696592950066,0.0,0.0,0.0,0.006255696592950066,0.0,0.0,0.0032676610415992772,0.0,0.0,0.002884164404839949,0.0,0.0,0.0,0.004049036882455433,0.0,0.006255696592950066,0.0,0.0,0.0,0.0,0.006255696592950066,0.0,0.0,0.0,0.0,0.0,0.0
8.39,0.0,0.0,0.004049093938530784,0.006258321172416162,0.0,0.0,0.0,0.006258321172416162,0.0,0.0,0.003267087150263797,0.0,0.0,0.0028831443021650094,0.0,0.0,0.0,0.004049093938530784,0.0,0.006258321172416162,0.0,0.0,0.0,0.0,0.006258321172416162,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0040491509911828715,0.006260945594412208,0.0,0.0,0.0,0.006260945594412208,0.0,0.0,0.003266513792426548,0.0,0.0,0.002882124759760178,0.0,0.0,0.0,0.0040491509911828715,0.0,0.006260945594412208,0.0,0.0,0.0,0.0,0.006260945594412208,0.0,0.0,0.0,0.0,0.0,0.0
8.41,0.0,0.0,0.0040492080404119024,0.006263569858947651,0.0,0.0,0.0,0.006263569858947651,0.0,0.0,0.003265940967602786,0.0,0.0,0.0028811057771391067,0.0,0.0,0.0,0.0040492080404119024,0.0,0.006263569858947651,0.0,0.0,0.0,0.0,0.006263569858947651,0.0,0.0,0.0,0.0,0.0,0.0
8.42,0.0,0.0,0.004049265086218083,0.006266193966031939,0.0,0.0,0.0,0.006266193966031939,0.0,0.0,0.0032653686753082215,0.0,0.0,0.002880087353815899,0.0,0.0,0.0,0.004049265086218083,0.0,0.006266193966031939,0.0,0.0,0.0,0.0,0.006266193966031939,0.0,0.0,0.0,0.0,0.0,0.0
8.43,0.0,0.0,0.004049322128601617,0.006268817915674517,0.0,0.0,0.0,0.006268817915674517,0.0,0.0,0.0032647969150590176,0.0,0.0,0.0028790694893051113,0.0,0.0,0.0,0.004049322128601617,0.0,0.006268817915674517,0.0,0.0,0.0,0.0,0.006268817915674517,0.0,0.0,0.0,0.0,0.0,0.0
8.44,0.0,0.0,0.004049379167562711,0.006271441707884833,0.0,0.0,0.0,0.006271441707884833,0.0,0.0,0.003264225686371785,0.0,0.0,0.002878052183121749,0.0,0.0,0.0,0.004049379167562711,0.0,0.006271441707884833,0.0,0.0,0.0,0.0,0.006271441707884833,0.0,0.0,0.0,0.0,0.0,0.0
8.45,0.0,0.0,0.004049436203101569,0.006274065342672333,0.0,0.0,0.0,0.006274065342672333,0.0,0.0,0.003263654988763581,0.0,0.0,0.002877035434781263,0.0,0.0,0.0,0.004049436203101569,0.0,0.006274065342672333,0.0,0.0,0.0,0.0,0.006274065342672333,0.0,0.0,0.0,0.0,0.0,0.0
8.46,0.0,0.0,0.004049493235218398,0.00627668882004646,0.0,0.0,0.0,0.00627668882004646,0.0,0.0,0.0032630848217519077,0.0,0.0,0.0028760192437995505,0.0,0.0,0.0,0.004049493235218398,0.0,0.00627668882004646,0.0,0.0,0.0,0.0,0.00627668882004646,0.0,0.0,0.0,0.0,0.0,0.0
8.47,0.0,0.0,0.004049550263913402,0.00627931214001666,0.0,0.0,0.0,0.00627931214001666,0.0,0.0,0.0032625151848547094,0.0,0.0,0.002875003609692949,0.0,0.0,0.0,0.004049550263913402,0.0,0.00627931214001666,0.0,0.0,0.0,0.0,0.00627931214001666,0.0,0.0,0.0,0.0,0.0,0.0
8.48,0.0,0.0,0.004049607289186788,0.006281935302592377,0.0,0.0,0.0,0.006281935302592377,0.0,0.0,0.0032619460775903685,0.0,0.0,0.0028739885319782367,0.0,0.0,0.0,0.004049607289186788,0.0,0.006281935302592377,0.0,0.0,0.0,0.0,0.006281935302592377,0.0,0.0,0.0,0.0,0.0,0.0
8.49,0.0,0.0,0.004049664311038759,0.006284558307783053,0.0,0.0,0.0,0.006284558307783053,0.0,0.0,0.003261377499477706,0.0,0.0,0.002872974010172628,0.0,0.0,0.0,0.004049664311038759,0.0,0.006284558307783053,0.0,0.0,0.0,0.0,0.006284558307783053,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.004049721329469522,0.006287181155598133,0.0,0.0,0.0,0.006287181155598133,0.0,0.0,0.0032608094500359767,0.0,0.0,0.0028719600437937722,0.0,0.0,0.0,0.004049721329469522,0.0,0.006287181155598133,0.0,0.0,0.0,0.0,0.006287181155598133,0.0,0.0,0.0,0.0,0.0,0.0
8.51,0.0,0.0,0.004049778344479281,0.006289803846047057,0.0,0.0,0.0,0.006289803846047057,0.0,0.0,0.003260241928784868,0.0,0.0,0.0028709466323597523,0.0,0.0,0.0,0.004049778344479281,0.0,0.006289803846047057,0.0,0.0,0.0,0.0,0.006289803846047057,0.0,0.0,0.0,0.0,0.0,0.0
8.52,0.0,0.0,0.004049835356068242,0.006292426379139269,0.0,0.0,0.0,0.006292426379139269,0.0,0.0,0.003259674935244498,0.0,0.0,0.0028699337753890796,0.0,0.0,0.0,0.004049835356068242,0.0,0.006292426379139269,0.0,0.0,0.0,0.0,0.006292426379139269,0.0,0.0,0.0,0.0,0.0,0.0
8.53,0.0,0.0,0.00404989236423661,0.006295048754884208,0.0,0.0,0.0,0.006295048754884208,0.0,0.0,0.00325910846893541,0.0,0.0,0.0028689214724006945,0.0,0.0,0.0,0.00404989236423661,0.0,0.006295048754884208,0.0,0.0,0.0,0.0,0.006295048754884208,0.0,0.0,0.0,0.0,0.0,0.0
8.540000000000001,0.0,0.0,0.004049949368984591,0.0062976709732913165,0.0,0.0,0.0,0.0062976709732913165,0.0,0.0,0.003258542529378576,0.0,0.0,0.002867909722913962,0.0,0.0,0.0,0.004049949368984591,0.0,0.0062976709732913165,0.0,0.0,0.0,0.0,0.0062976709732913165,0.0,0.0,0.0,0.0,0.0,0.0
8.55,0.0,0.0,0.004050006370312389,0.006300293034370033,0.0,0.0,0.0,0.006300293034370033,0.0,0.0,0.0032579771160953872,0.0,0.0,0.0028668985264486704,0.0,0.0,0.0,0.004050006370312389,0.0,0.006300293034370033,0.0,0.0,0.0,0.0,0.006300293034370033,0.0,0.0,0.0,0.0,0.0,0.0
8.56,0.0,0.0,0.00405006336822021,0.0063029149381297975,0.0,0.0,0.0,0.0063029149381297975,0.0,0.0,0.0032574122286076583,0.0,0.0,0.0028658878825250276,0.0,0.0,0.0,0.00405006336822021,0.0,0.0063029149381297975,0.0,0.0,0.0,0.0,0.0063029149381297975,0.0,0.0,0.0,0.0,0.0,0.0
8.57,0.0,0.0,0.004050120362708259,0.0063055366845800485,0.0,0.0,0.0,0.0063055366845800485,0.0,0.0,0.0032568478664376206,0.0,0.0,0.002864877790663661,0.0,0.0,0.0,0.004050120362708259,0.0,0.0063055366845800485,0.0,0.0,0.0,0.0,0.0063055366845800485,0.0,0.0,0.0,0.0,0.0,0.0
8.58,0.0,0.0,0.004050177353776741,0.006308158273730225,0.0,0.0,0.0,0.006308158273730225,0.0,0.0,0.0032562840291079213,0.0,0.0,0.0028638682503856127,0.0,0.0,0.0,0.004050177353776741,0.0,0.006308158273730225,0.0,0.0,0.0,0.0,0.006308158273730225,0.0,0.0,0.0,0.0,0.0,0.0
8.59,0.0,0.0,0.004050234341425861,0.0063107797055897644,0.0,0.0,0.0,0.0063107797055897644,0.0,0.0,0.00325572071614162,0.0,0.0,0.0028628592612123392,0.0,0.0,0.0,0.004050234341425861,0.0,0.0063107797055897644,0.0,0.0,0.0,0.0,0.0063107797055897644,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.004050291325655825,0.006313400980168103,0.0,0.0,0.0,0.006313400980168103,0.0,0.0,0.003255157927062189,0.0,0.0,0.0028618508226657072,0.0,0.0,0.0,0.004050291325655825,0.0,0.006313400980168103,0.0,0.0,0.0,0.0,0.006313400980168103,0.0,0.0,0.0,0.0,0.0,0.0
8.61,0.0,0.0,0.004050348306466838,0.0063160220974746795,0.0,0.0,0.0,0.0063160220974746795,0.0,0.0,0.003254595661393508,0.0,0.0,0.002860842934267992,0.0,0.0,0.0,0.004050348306466838,0.0,0.0063160220974746795,0.0,0.0,0.0,0.0,0.0063160220974746795,0.0,0.0,0.0,0.0,0.0,0.0
8.620000000000001,0.0,0.0,0.004050405283859105,0.006318643057518929,0.0,0.0,0.0,0.006318643057518929,0.0,0.0,0.0032540339186598634,0.0,0.0,0.0028598355955418756,0.0,0.0,0.0,0.004050405283859105,0.0,0.006318643057518929,0.0,0.0,0.0,0.0,0.006318643057518929,0.0,0.0,0.0,0.0,0.0,0.0
8.63,0.0,0.0,0.004050462257832829,0.006321263860310286,0.0,0.0,0.0,0.006321263860310286,0.0,0.0,0.0032534726983859444,0.0,0.0,0.002858828806010444,0.0,0.0,0.0,0.004050462257832829,0.0,0.006321263860310286,0.0,0.0,0.0,0.0,0.006321263860310286,0.0,0.0,0.0,0.0,0.0,0.0
8.64,0.0,0.0,0.004050519228388219,0.006323884505858187,0.0,0.0,0.0,0.006323884505858187,0.0,0.0,0.0032529120000968433,0.0,0.0,0.002857822565197184,0.0,0.0,0.0,0.004050519228388219,0.0,0.006323884505858187,0.0,0.0,0.0,0.0,0.006323884505858187,0.0,0.0,0.0,0.0,0.0,0.0
8.65,0.0,0.0,0.004050576195525477,0.006326504994172064,0.0,0.0,0.0,0.006326504994172064,0.0,0.0,0.0032523518233180493,0.0,0.0,0.002856816872625983,0.0,0.0,0.0,0.004050576195525477,0.0,0.006326504994172064,0.0,0.0,0.0,0.0,0.006326504994172064,0.0,0.0,0.0,0.0,0.0,0.0
8.66,0.0,0.0,0.004050633159244809,0.006329125325261354,0.0,0.0,0.0,0.006329125325261354,0.0,0.0,0.0032517921675754504,0.0,0.0,0.002855811727821123,0.0,0.0,0.0,0.004050633159244809,0.0,0.006329125325261354,0.0,0.0,0.0,0.0,0.006329125325261354,0.0,0.0,0.0,0.0,0.0,0.0
8.67,0.0,0.0,0.0040506901195464205,0.006331745499135488,0.0,0.0,0.0,0.006331745499135488,0.0,0.0,0.0032512330323953274,0.0,0.0,0.0028548071303072823,0.0,0.0,0.0,0.0040506901195464205,0.0,0.006331745499135488,0.0,0.0,0.0,0.0,0.006331745499135488,0.0,0.0,0.0,0.0,0.0,0.0
8.68,0.0,0.0,0.004050747076430517,0.006334365515803899,0.0,0.0,0.0,0.006334365515803899,0.0,0.0,0.0032506744173043537,0.0,0.0,0.00285380307960953,0.0,0.0,0.0,0.004050747076430517,0.0,0.006334365515803899,0.0,0.0,0.0,0.0,0.006334365515803899,0.0,0.0,0.0,0.0,0.0,0.0
8.69,0.0,0.0,0.0040508040298973015,0.006336985375276019,0.0,0.0,0.0,0.006336985375276019,0.0,0.0,0.003250116321829592,0.0,0.0,0.002852799575253325,0.0,0.0,0.0,0.0040508040298973015,0.0,0.006336985375276019,0.0,0.0,0.0,0.0,0.006336985375276019,0.0,0.0,0.0,0.0,0.0,0.0
8.700000000000001,0.0,0.0,0.004050860979946981,0.006339605077561282,0.0,0.0,0.0,0.006339605077561282,0.0,0.0,0.0032495587454984915,0.0,0.0,0.0028517966167645142,0.0,0.0,0.0,0.004050860979946981,0.0,0.006339605077561282,0.0,0.0,0.0,0.0,0.006339605077561282,0.0,0.0,0.0,0.0,0.0,0.0
8.71,0.0,0.0,0.00405091792657976,0.0063422246226691155,0.0,0.0,0.0,0.0063422246226691155,0.0,0.0,0.003249001687838888,0.0,0.0,0.0028507942036693286,0.0,0.0,0.0,0.00405091792657976,0.0,0.0063422246226691155,0.0,0.0,0.0,0.0,0.0063422246226691155,0.0,0.0,0.0,0.0,0.0,0.0
8.72,0.0,0.0,0.004050974869795844,0.006344844010608951,0.0,0.0,0.0,0.006344844010608951,0.0,0.0,0.0032484451483789974,0.0,0.0,0.002849792335494382,0.0,0.0,0.0,0.004050974869795844,0.0,0.006344844010608951,0.0,0.0,0.0,0.0,0.006344844010608951,0.0,0.0,0.0,0.0,0.0,0.0
8.73,0.0,0.0,0.004051031809595437,0.00634746324139022,0.0,0.0,0.0,0.00634746324139022,0.0,0.0,0.003247889126647417,0.0,0.0,0.002848791011766668,0.0,0.0,0.0,0.004051031809595437,0.0,0.00634746324139022,0.0,0.0,0.0,0.0,0.00634746324139022,0.0,0.0,0.0,0.0,0.0,0.0
8.74,0.0,0.0,0.004051088745978744,0.0063500823150223484,0.0,0.0,0.0,0.0063500823150223484,0.0,0.0,0.003247333622173122,0.0,0.0,0.0028477902320135583,0.0,0.0,0.0,0.004051088745978744,0.0,0.0063500823150223484,0.0,0.0,0.0,0.0,0.0063500823150223484,0.0,0.0,0.0,0.0,0.0,0.0
8.75,0.0,0.0,0.0040511456789459705,0.006352701231514769,0.0,0.0,0.0,0.006352701231514769,0.0,0.0,0.003246778634485461,0.0,0.0,0.002846789995762799,0.0,0.0,0.0,0.0040511456789459705,0.0,0.006352701231514769,0.0,0.0,0.0,0.0,0.006352701231514769,0.0,0.0,0.0,0.0,0.0,0.0
8.76,0.0,0.0,0.004051202608497321,0.0063553199908769065,0.0,0.0,0.0,0.0063553199908769065,0.0,0.0,0.003246224163114158,0.0,0.0,0.0028457903025425114,0.0,0.0,0.0,0.004051202608497321,0.0,0.0063553199908769065,0.0,0.0,0.0,0.0,0.0063553199908769065,0.0,0.0,0.0,0.0,0.0,0.0
8.77,0.0,0.0,0.004051259534633001,0.006357938593118191,0.0,0.0,0.0,0.006357938593118191,0.0,0.0,0.003245670207589305,0.0,0.0,0.0028447911518811844,0.0,0.0,0.0,0.004051259534633001,0.0,0.006357938593118191,0.0,0.0,0.0,0.0,0.006357938593118191,0.0,0.0,0.0,0.0,0.0,0.0
8.78,0.0,0.0,0.004051316457353215,0.006360557038248048,0.0,0.0,0.0,0.006360557038248048,0.0,0.0,0.0032451167674413645,0.0,0.0,0.0028437925433076774,0.0,0.0,0.0,0.004051316457353215,0.0,0.006360557038248048,0.0,0.0,0.0,0.0,0.006360557038248048,0.0,0.0,0.0,0.0,0.0,0.0
